Código IBGE,primeira_estacao_3g,n_estacoes_3g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_3g,mes_primeira_3g,trimestre_primeira_3g
3554656,2007-03-01,4,Torre de Pedra - SP,SP,VIVO,850,2007,3,1
3507308,2007-03-01,5,Boracéia - SP,SP,TIM,2100,2007,3,1
3539707,2007-03-01,2,Platina - SP,SP,VIVO,850,2007,3,1
3544400,2007-03-01,3,Rubiácea - SP,SP,TIM,2100,2007,3,1
3504701,2007-03-01,3,Balbinos - SP,SP,TIM,2100,2007,3,1
3545704,2007-03-01,9,Santa Albertina - SP,SP,CLARO,850,2007,3,1
3554755,2007-03-01,2,Trabiju - SP,SP,VIVO,850,2007,3,1
3547106,2007-03-01,5,Santa Mercedes - SP,SP,VIVO,850,2007,3,1
3533809,2007-03-01,3,Óleo - SP,SP,VIVO,850,2007,3,1
5220009,2007-03-01,9,São João d'Aliança - GO,GO,VIVO,2100,2007,3,1
3535903,2007-03-01,9,Paranapuã - SP,SP,CLARO,850,2007,3,1
3557154,2007-03-01,6,Zacarias - SP,SP,VIVO,850,2007,3,1
3502408,2007-03-01,14,Anhumas - SP,SP,CLARO,850,2007,3,1
2925907,2007-03-01,8,Quijingue - BA,BA,TIM,850,2007,3,1
3537156,2007-03-01,6,Pedrinhas Paulista - SP,SP,CLARO,850,2007,3,1
2512002,2007-03-01,11,Pocinhos - PB,PB,CLARO,2100,2007,3,1
3503950,2007-03-01,4,Aspásia - SP,SP,VIVO,850,2007,3,1
2926202,2007-03-01,22,Riachão das Neves - BA,BA,VIVO,850,2007,3,1
5205307,2007-03-01,8,Cavalcante - GO,GO,VIVO,850,2007,3,1
3551207,2007-03-01,2,Sarutaiá - SP,SP,TIM,2100,2007,3,1
1502806,2007-04-01,23,Curralinho - PA,PA,VIVO,2100,2007,4,2
4214409,2007-04-01,31,Rio das Antas - SC,SC,VIVO,2100,2007,4,2
2512705,2007-05-01,10,Remígio - PB,PB,CLARO,2100,2007,5,2
3528908,2007-05-01,12,Mariápolis - SP,SP,VIVO,850,2007,5,2
3522000,2007-05-01,6,Itaju - SP,SP,VIVO,2100,2007,5,2
3556958,2007-05-01,2,Vitória Brasil - SP,SP,VIVO,850,2007,5,2
3536257,2007-05-01,3,Parisi - SP,SP,CLARO,2100,2007,5,2
3129707,2007-05-01,10,Ibiraci - MG,MG,TIM,850,2007,5,2
3507456,2007-05-01,3,Borebi - SP,SP,TIM,2100,2007,5,2
3104502,2007-05-01,18,Arinos - MG,MG,VIVO,2100,2007,5,2
2928505,2007-06-01,14,Santa Teresinha - BA,BA,CLARO,2100,2007,6,2
2903706,2007-06-01,18,Boa Nova - BA,BA,CLARO,2100,2007,6,2
2931004,2007-06-01,22,Tanhaçu - BA,BA,VIVO,850,2007,6,2
2931806,2007-06-01,16,Tremedal - BA,BA,VIVO,850,2007,6,2
2916005,2007-06-01,9,Itanhém - BA,BA,TIM,2100,2007,6,2
5211701,2007-06-01,7,Jandaia - GO,GO,CLARO,850,2007,6,2
2910404,2007-06-01,16,Encruzilhada - BA,BA,VIVO,2100,2007,6,2
2930204,2007-06-01,25,Sento Sé - BA,BA,CLARO,2100,2007,6,2
2905909,2007-06-01,10,Campo Alegre de Lourdes - BA,BA,CLARO,850,2007,6,2
2932101,2007-06-01,6,Ubaíra - BA,BA,CLARO,2100,2007,6,2
4315750,2007-07-01,7,Riozinho - RS,RS,VIVO,850,2007,7,3
3144508,2007-07-01,7,Nazareno - MG,MG,VIVO,2100,2007,7,3
4306700,2007-07-01,6,Dona Francisca - RS,RS,VIVO,2100,2007,7,3
3130408,2007-07-01,9,Ijaci - MG,MG,VIVO,2100,2007,7,3
3127602,2007-07-01,10,Gouveia - MG,MG,VIVO,2100,2007,7,3
4306353,2007-07-01,7,Dezesseis de Novembro - RS,RS,VIVO,850,2007,7,3
1507300,2007-08-01,26,São Félix do Xingu - PA,PA,CLARO,2100,2007,8,3
3127354,2007-08-01,9,Glaucilândia - MG,MG,VIVO,850,2007,8,3
3121001,2007-08-01,4,Datas - MG,MG,VIVO,850,2007,8,3
3117207,2007-08-01,8,Conceição das Pedras - MG,MG,VIVO,850,2007,8,3
5213707,2007-08-01,3,Montes Claros de Goiás - GO,GO,VIVO,2100,2007,8,3
3131109,2007-08-01,9,Inimutaba - MG,MG,VIVO,850,2007,8,3
3136801,2007-08-01,7,Juramento - MG,MG,TIM,850,2007,8,3
3116704,2007-09-01,7,Coimbra - MG,MG,VIVO,850,2007,9,3
3118106,2007-09-01,4,Congonhas do Norte - MG,MG,CLARO,2100,2007,9,3
3110103,2007-09-01,7,Caiana - MG,MG,CLARO,2100,2007,9,3
3124005,2007-09-01,10,Ervália - MG,MG,VIVO,850,2007,9,3
3121308,2007-09-01,5,Descoberto - MG,MG,CLARO,2100,2007,9,3
3120607,2007-09-01,6,Crucilândia - MG,MG,VIVO,850,2007,9,3
3109600,2007-09-01,11,Cachoeira da Prata - MG,MG,TIM,2100,2007,9,3
3114907,2007-09-01,4,Casa Grande - MG,MG,CLARO,2100,2007,9,3
3121704,2007-09-01,9,Diogo de Vasconcelos - MG,MG,VIVO,850,2007,9,3
3114600,2007-09-01,6,Carrancas - MG,MG,VIVO,850,2007,9,3
3119708,2007-09-01,7,Coronel Xavier Chaves - MG,MG,VIVO,850,2007,9,3
3121506,2007-09-01,8,Desterro do Melo - MG,MG,CLARO,2100,2007,9,3
3110202,2007-09-01,10,Cajuri - MG,MG,VIVO,850,2007,9,3
3160801,2007-09-01,6,São Bento Abade - MG,MG,VIVO,850,2007,9,3
3147808,2007-09-01,6,Passa-Vinte - MG,MG,CLARO,2100,2007,9,3
3157278,2007-09-01,7,Santa Bárbara do Monte Verde - MG,MG,VIVO,850,2007,9,3
3169208,2007-09-01,16,Tombos - MG,MG,VIVO,850,2007,9,3
3145406,2007-09-01,5,Olaria - MG,MG,VIVO,850,2007,9,3
3147501,2007-09-01,6,Passabém - MG,MG,CLARO,2100,2007,9,3
3167301,2007-09-01,5,Silveirânia - MG,MG,VIVO,850,2007,9,3
3107802,2007-09-01,15,Bom Jesus do Galho - MG,MG,VIVO,850,2007,9,3
3148202,2007-09-01,8,Patrocínio do Muriaé - MG,MG,CLARO,2100,2007,9,3
3166303,2007-09-01,8,Sericita - MG,MG,CLARO,2100,2007,9,3
3166204,2007-09-01,15,Senhora dos Remédios - MG,MG,CLARO,2100,2007,9,3
3149002,2007-09-01,7,Pedra Dourada - MG,MG,CLARO,2100,2007,9,3
3165701,2007-09-01,7,Senador Firmino - MG,MG,CLARO,2100,2007,9,3
3149507,2007-09-01,5,Pequeri - MG,MG,VIVO,850,2007,9,3
3150109,2007-09-01,6,Piau - MG,MG,CLARO,2100,2007,9,3
3164803,2007-09-01,8,São Sebastião do Rio Preto - MG,MG,CLARO,2100,2007,9,3
3152709,2007-09-01,20,Prados - MG,MG,TIM,2100,2007,9,3
3164431,2007-09-01,8,São Sebastião da Vargem Alegre - MG,MG,VIVO,850,2007,9,3
3156304,2007-09-01,13,Rodeiro - MG,MG,CLARO,2100,2007,9,3
3155009,2007-09-01,5,Rio Doce - MG,MG,CLARO,2100,2007,9,3
3155207,2007-09-01,12,Rio Espera - MG,MG,CLARO,2100,2007,9,3
3140209,2007-09-01,8,Maripá de Minas - MG,MG,VIVO,850,2007,9,3
3155306,2007-09-01,13,Rio Manso - MG,MG,CLARO,2100,2007,9,3
3138500,2007-09-01,4,Liberdade - MG,MG,TIM,850,2007,9,3
3103603,2007-09-01,5,Arantina - MG,MG,CLARO,2100,2007,9,3
3128204,2007-09-01,6,Guaraciaba - MG,MG,VIVO,850,2007,9,3
3160504,2007-09-01,5,Santo Antônio do Rio Abaixo - MG,MG,CLARO,2100,2007,9,3
3160108,2007-09-01,6,Santo Antônio do Grama - MG,MG,VIVO,850,2007,9,3
3107505,2007-09-01,10,Bom Jardim de Minas - MG,MG,VIVO,850,2007,9,3
3129004,2007-09-01,16,Guiricema - MG,MG,VIVO,850,2007,9,3
3107208,2007-09-01,7,Bocaina de Minas - MG,MG,CLARO,2100,2007,9,3
3161502,2007-09-01,12,São Geraldo - MG,MG,VIVO,850,2007,9,3
3131000,2007-09-01,13,Inhaúma - MG,MG,VIVO,850,2007,9,3
3158706,2007-09-01,6,Santana do Garambéu - MG,MG,CLARO,2100,2007,9,3
3156106,2007-09-01,7,Ritápolis - MG,MG,CLARO,2100,2007,9,3
3103306,2007-09-01,5,Aracitaba - MG,MG,CLARO,2100,2007,9,3
3103108,2007-09-01,7,Antônio Prado de Minas - MG,MG,VIVO,850,2007,9,3
3102100,2007-09-01,18,Alto Rio Doce - MG,MG,CLARO,2100,2007,9,3
3158409,2007-09-01,5,Santana de Cataguases - MG,MG,VIVO,850,2007,9,3
3157906,2007-09-01,8,Santa Margarida - MG,MG,VIVO,850,2007,9,3
3135001,2007-09-01,10,Jaguaraçu - MG,MG,VIVO,850,2007,9,3
3162252,2007-09-01,8,São João da Lagoa - MG,MG,VIVO,850,2007,9,3
3135407,2007-09-01,30,Jeceaba - MG,MG,VIVO,2100,2007,9,3
3135704,2007-09-01,12,Jequitibá - MG,MG,VIVO,850,2007,9,3
3114808,2007-10-01,9,Carvalhos - MG,MG,ALGAR,2100,2007,10,4
5214408,2007-10-01,8,Nazário - GO,GO,CLARO,850,2007,10,4
3108206,2007-10-01,10,Bonfinópolis de Minas - MG,MG,VIVO,850,2007,10,4
5208509,2007-10-01,6,Goiandira - GO,GO,TIM,2100,2007,10,4
3115474,2007-10-01,9,Catuti - MG,MG,TIM,850,2007,10,4
3111903,2007-10-01,9,Cana Verde - MG,MG,VIVO,2100,2007,10,4
1716703,2007-10-01,4,Colméia - TO,TO,CLARO,850,2007,10,4
3100807,2007-10-01,8,Aguanil - MG,MG,VIVO,850,2007,10,4
3101300,2007-10-01,7,Alagoa - MG,MG,ALGAR,2100,2007,10,4
3101409,2007-10-01,6,Albertina - MG,MG,VIVO,850,2007,10,4
3109451,2007-10-01,7,Cabeceira Grande - MG,MG,VIVO,850,2007,10,4
3105301,2007-10-01,10,Bandeira do Sul - MG,MG,TIM,850,2007,10,4
3107604,2007-10-01,8,Bom Jesus da Penha - MG,MG,VIVO,2100,2007,10,4
3108255,2007-10-01,9,Bonito de Minas - MG,MG,VIVO,2100,2007,10,4
3114709,2007-10-01,8,Carvalhópolis - MG,MG,VIVO,2100,2007,10,4
3115706,2007-10-01,9,Central de Minas - MG,MG,CLARO,2100,2007,10,4
3124401,2007-10-01,9,Espírito Santo do Dourado - MG,MG,VIVO,850,2007,10,4
3130804,2007-10-01,7,Ingaí - MG,MG,ALGAR,2100,2007,10,4
3166501,2007-10-01,6,Serra Azul de Minas - MG,MG,VIVO,850,2007,10,4
3165909,2007-10-01,5,Senador Modestino Gonçalves - MG,MG,TIM,850,2007,10,4
3138708,2007-10-01,6,Luminárias - MG,MG,VIVO,850,2007,10,4
3138682,2007-10-01,14,Luislândia - MG,MG,CLARO,2100,2007,10,4
3138658,2007-10-01,11,Lontra - MG,MG,VIVO,850,2007,10,4
3171709,2007-10-01,8,Virgínia - MG,MG,TIM,2100,2007,10,4
3138104,2007-10-01,6,Lassance - MG,MG,VIVO,2100,2007,10,4
3165800,2007-10-01,10,Senador José Bento - MG,MG,VIVO,850,2007,10,4
3165578,2007-10-01,11,Senador Amaral - MG,MG,VIVO,850,2007,10,4
3137304,2007-10-01,3,Lagoa dos Patos - MG,MG,VIVO,850,2007,10,4
3136959,2007-10-01,13,Juvenília - MG,MG,TIM,850,2007,10,4
3150570,2007-10-01,8,Pintópolis - MG,MG,TIM,850,2007,10,4
3135357,2007-10-01,11,Japonvar - MG,MG,VIVO,2100,2007,10,4
3134806,2007-10-01,12,Jacuí - MG,MG,VIVO,850,2007,10,4
3150901,2007-10-01,4,Piranguçu - MG,MG,VIVO,2100,2007,10,4
3134301,2007-10-01,13,Itumirim - MG,MG,VIVO,850,2007,10,4
3134004,2007-10-01,17,Itinga - MG,MG,VIVO,850,2007,10,4
3152131,2007-10-01,4,Ponto Chique - MG,MG,VIVO,850,2007,10,4
3132008,2007-10-01,4,Itacambira - MG,MG,VIVO,850,2007,10,4
3168903,2007-10-01,2,Tiros - MG,MG,VIVO,850,2007,10,4
3130051,2007-10-01,10,Icaraí de Minas - MG,MG,VIVO,850,2007,10,4
3147956,2007-10-01,9,Patis - MG,MG,CLARO,2100,2007,10,4
3130002,2007-10-01,7,Ibituruna - MG,MG,VIVO,850,2007,10,4
3166808,2007-10-01,16,Serra do Salitre - MG,MG,VIVO,850,2007,10,4
3167004,2007-10-01,7,Serranos - MG,MG,VIVO,850,2007,10,4
3168408,2007-10-01,36,Tarumirim - MG,MG,TIM,2100,2007,10,4
3169059,2007-10-01,12,Tocos do Moji - MG,MG,TIM,2100,2007,10,4
3169109,2007-10-01,12,Toledo - MG,MG,VIVO,850,2007,10,4
3145455,2007-10-01,6,Olhos-d'Água - MG,MG,VIVO,2100,2007,10,4
3144409,2007-10-01,6,Natércia - MG,MG,VIVO,850,2007,10,4
3144375,2007-10-01,5,Natalândia - MG,MG,VIVO,850,2007,10,4
3169802,2007-10-01,9,Turvolândia - MG,MG,VIVO,2100,2007,10,4
3143807,2007-10-01,14,Munhoz - MG,MG,CLARO,2100,2007,10,4
3170008,2007-10-01,7,Ubaí - MG,MG,VIVO,850,2007,10,4
3145505,2007-10-01,13,Olímpio Noronha - MG,MG,VIVO,850,2007,10,4
3143609,2007-10-01,4,Morro da Garça - MG,MG,VIVO,850,2007,10,4
3146255,2007-10-01,4,Padre Carvalho - MG,MG,VIVO,850,2007,10,4
3143450,2007-10-01,8,Montezuma - MG,MG,VIVO,2100,2007,10,4
3167905,2007-10-01,6,Tabuleiro - MG,MG,CLARO,2100,2007,10,4
3142700,2007-10-01,19,Montalvânia - MG,MG,CLARO,2100,2007,10,4
3142502,2007-10-01,9,Monjolos - MG,MG,VIVO,850,2007,10,4
3146552,2007-10-01,3,Pai Pedro - MG,MG,VIVO,850,2007,10,4
3142007,2007-10-01,19,Mirabela - MG,MG,TIM,2100,2007,10,4
3141900,2007-10-01,7,Minduri - MG,MG,ALGAR,2100,2007,10,4
3170651,2007-10-01,4,Vargem Grande do Rio Pardo - MG,MG,VIVO,850,2007,10,4
3167400,2007-10-01,8,Silvianópolis - MG,MG,VIVO,2100,2007,10,4
3140407,2007-10-01,7,Marmelópolis - MG,MG,VIVO,2100,2007,10,4
3129905,2007-10-01,9,Ibitiúra de Minas - MG,MG,ALGAR,2100,2007,10,4
3145372,2007-10-01,5,Novorizonte - MG,MG,VIVO,850,2007,10,4
3164308,2007-10-01,14,São Roque de Minas - MG,MG,VIVO,850,2007,10,4
3162708,2007-10-01,11,São João do Paraíso - MG,MG,TIM,2100,2007,10,4
3125408,2007-10-01,3,Felício dos Santos - MG,MG,VIVO,850,2007,10,4
3119955,2007-10-01,10,Córrego Fundo - MG,MG,CLARO,2100,2007,10,4
3123858,2007-10-01,5,Entre Folhas - MG,MG,VIVO,850,2007,10,4
3123809,2007-10-01,10,Engenheiro Navarro - MG,MG,VIVO,850,2007,10,4
3164407,2007-10-01,7,São Sebastião da Bela Vista - MG,MG,VIVO,850,2007,10,4
3120102,2007-10-01,4,Couto de Magalhães de Minas - MG,MG,VIVO,850,2007,10,4
3162450,2007-10-01,6,São João das Missões - MG,MG,VIVO,850,2007,10,4
3120300,2007-10-01,5,Cristália - MG,MG,VIVO,850,2007,10,4
3159407,2007-10-01,11,Santa Rita de Ibitipoca - MG,MG,CLARO,2100,2007,10,4
3162302,2007-10-01,4,São João da Mata - MG,MG,VIVO,850,2007,10,4
3122470,2007-10-01,6,Dom Bosco - MG,MG,VIVO,850,2007,10,4
3122405,2007-10-01,8,Divisa Nova - MG,MG,VIVO,2100,2007,10,4
3158508,2007-10-01,8,Santana de Pirapama - MG,MG,VIVO,850,2007,10,4
3120870,2007-10-01,15,Curral de Dentro - MG,MG,CLARO,2100,2007,10,4
3126208,2007-10-01,14,Formoso - MG,MG,CLARO,2100,2007,10,4
3126604,2007-10-01,9,Francisco Dumont - MG,MG,VIVO,2100,2007,10,4
3121209,2007-10-01,13,Delfinópolis - MG,MG,VIVO,2100,2007,10,4
3116506,2007-10-01,8,Claro dos Poções - MG,MG,VIVO,2100,2007,10,4
3116159,2007-10-01,18,Chapada Gaúcha - MG,MG,VIVO,850,2007,10,4
3129608,2007-10-01,12,Ibiaí - MG,MG,VIVO,2100,2007,10,4
3129301,2007-10-01,12,Iapu - MG,MG,VIVO,850,2007,10,4
3160603,2007-10-01,12,Santo Hipólito - MG,MG,VIVO,850,2007,10,4
3116407,2007-10-01,4,Claraval - MG,MG,VIVO,850,2007,10,4
3129202,2007-10-01,8,Heliodora - MG,MG,VIVO,2100,2007,10,4
3154705,2007-10-01,6,Ribeirão Vermelho - MG,MG,VIVO,850,2007,10,4
3163805,2007-10-01,7,São Miguel do Anta - MG,MG,CLARO,2100,2007,10,4
3128253,2007-10-01,5,Guaraciama - MG,MG,VIVO,850,2007,10,4
3127800,2007-10-01,13,Grão Mogol - MG,MG,VIVO,850,2007,10,4
3127404,2007-10-01,10,Gonçalves - MG,MG,VIVO,850,2007,10,4
3117836,2007-10-01,9,Cônego Marinho - MG,MG,VIVO,850,2007,10,4
3118502,2007-10-01,6,Consolação - MG,MG,VIVO,850,2007,10,4
3119005,2007-10-01,8,Cordislândia - MG,MG,VIVO,850,2007,10,4
3154507,2007-10-01,10,Riacho dos Machados - MG,MG,VIVO,850,2007,10,4
3153202,2007-10-01,4,Presidente Juscelino - MG,MG,VIVO,850,2007,10,4
3164209,2007-10-01,8,São Romão - MG,MG,VIVO,850,2007,10,4
3158607,2007-11-01,6,Santana do Deserto - MG,MG,VIVO,850,2007,11,4
3160454,2007-11-01,5,Santo Antônio do Retiro - MG,MG,VIVO,850,2007,11,4
3157401,2007-11-01,15,Santa Cruz do Escalvado - MG,MG,VIVO,850,2007,11,4
2605400,2007-11-01,7,Feira Nova - PE,PE,CLARO,2100,2007,11,4
3146701,2007-11-01,13,Palma - MG,MG,VIVO,850,2007,11,4
3147709,2007-11-01,7,Passa Tempo - MG,MG,VIVO,850,2007,11,4
3157609,2007-11-01,4,Santa Fé de Minas - MG,MG,VIVO,850,2007,11,4
3166956,2007-11-01,3,Serranópolis de Minas - MG,MG,VIVO,850,2007,11,4
3162658,2007-11-01,6,São João do Pacuí - MG,MG,VIVO,850,2007,11,4
3156205,2007-11-01,5,Rochedo de Minas - MG,MG,CLARO,2100,2007,11,4
3154457,2007-11-01,5,Riachinho - MG,MG,VIVO,2100,2007,11,4
2610400,2007-11-01,6,Parnamirim - PE,PE,VIVO,2100,2007,11,4
3150307,2007-11-01,16,Piedade do Rio Grande - MG,MG,VIVO,850,2007,11,4
3163904,2007-11-01,8,São Pedro da União - MG,MG,VIVO,850,2007,11,4
3165107,2007-11-01,7,São Tomás de Aquino - MG,MG,CLARO,2100,2007,11,4
3165008,2007-11-01,7,São Tiago - MG,MG,TIM,2100,2007,11,4
2511400,2007-11-01,3,Picuí - PB,PB,TIM,2100,2007,11,4
3161700,2007-11-01,17,São Gonçalo do Abaeté - MG,MG,TIM,2100,2007,11,4
2201960,2007-11-01,3,Brasileira - PI,PI,TIM,2100,2007,11,4
3171071,2007-11-01,8,Veredinha - MG,MG,VIVO,850,2007,11,4
3103207,2007-11-01,8,Araçaí - MG,MG,CLARO,2100,2007,11,4
3105509,2007-11-01,13,Barão de Monte Alto - MG,MG,CLARO,2100,2007,11,4
3144656,2007-11-01,8,Ninheira - MG,MG,VIVO,850,2007,11,4
3106101,2007-11-01,13,Belmiro Braga - MG,MG,VIVO,850,2007,11,4
3106655,2007-11-01,7,Berizal - MG,MG,TIM,850,2007,11,4
3128808,2007-11-01,8,Guidoval - MG,MG,CLARO,2100,2007,11,4
3128600,2007-11-01,14,Guarda-Mor - MG,MG,VIVO,850,2007,11,4
3127339,2007-11-01,9,Gameleiras - MG,MG,VIVO,850,2007,11,4
3127206,2007-11-01,10,Funilândia - MG,MG,CLARO,2100,2007,11,4
4109757,2007-11-01,10,Ibema - PR,PR,TIM,850,2007,11,4
3108503,2007-11-01,8,Botumirim - MG,MG,VIVO,850,2007,11,4
3127073,2007-11-01,6,Fruta de Leite - MG,MG,VIVO,850,2007,11,4
3125507,2007-11-01,6,São Gonçalo do Rio Preto - MG,MG,TIM,850,2007,11,4
3160900,2007-11-01,7,São Brás do Suaçuí - MG,MG,CLARO,2100,2007,11,4
3123304,2007-11-01,6,Dores do Turvo - MG,MG,CLARO,2100,2007,11,4
3122801,2007-11-01,7,Dom Viçoso - MG,MG,VIVO,2100,2007,11,4
3111150,2007-11-01,8,Campo Azul - MG,MG,VIVO,850,2007,11,4
3122702,2007-11-01,5,Dom Silvério - MG,MG,VIVO,850,2007,11,4
3112406,2007-11-01,11,Capetinga - MG,MG,CLARO,2100,2007,11,4
3108552,2007-11-01,12,Brasilândia de Minas - MG,MG,VIVO,850,2007,11,4
3121902,2007-11-01,7,Divinésia - MG,MG,CLARO,2100,2007,11,4
3121803,2007-11-01,9,Dionísio - MG,MG,VIVO,850,2007,11,4
3132909,2007-11-01,3,Itamogi - MG,MG,TIM,850,2007,11,4
3116209,2007-11-01,10,Chiador - MG,MG,VIVO,850,2007,11,4
3143500,2007-11-01,13,Morada Nova de Minas - MG,MG,VIVO,850,2007,11,4
3119609,2007-11-01,5,Coronel Pacheco - MG,MG,CLARO,2100,2007,11,4
3142254,2007-11-01,4,Miravânia - MG,MG,TIM,850,2007,11,4
3170529,2007-11-01,9,Urucuia - MG,MG,VIVO,850,2007,11,4
3170750,2007-11-01,11,Varjão de Minas - MG,MG,TIM,850,2007,11,4
3141009,2007-11-01,9,Mato Verde - MG,MG,VIVO,850,2007,11,4
3140852,2007-11-01,10,Matias Cardoso - MG,MG,CLARO,2100,2007,11,4
3132602,2007-11-01,10,Itamarati de Minas - MG,MG,VIVO,850,2007,11,4
3171030,2007-11-01,5,Verdelândia - MG,MG,VIVO,850,2007,11,4
3139250,2007-11-01,4,Mamonas - MG,MG,TIM,850,2007,11,4
4124806,2007-11-01,7,São João - PR,PR,TIM,850,2007,11,4
3139102,2007-11-01,5,Madre de Deus de Minas - MG,MG,VIVO,850,2007,11,4
3172202,2007-11-01,10,Wenceslau Braz - MG,MG,VIVO,850,2007,11,4
3121100,2007-11-01,8,Delfim Moreira - MG,MG,VIVO,850,2007,11,4
3135902,2007-11-01,8,Jesuânia - MG,MG,VIVO,850,2007,11,4
3100609,2007-11-01,11,Água Boa - MG,MG,VIVO,850,2007,11,4
3134509,2007-11-01,10,Itutinga - MG,MG,VIVO,850,2007,11,4
3115904,2007-11-01,8,Chácara - MG,MG,VIVO,2100,2007,11,4
2103752,2007-12-01,16,Davinópolis - MA,MA,VIVO,2100,2007,12,4
4200606,2007-12-01,13,Águas Mornas - SC,SC,VIVO,850,2007,12,4
4213351,2007-12-01,3,Ponte Alta do Norte - SC,SC,TIM,2100,2007,12,4
2103703,2007-12-01,29,Cururupu - MA,MA,CLARO,2100,2007,12,4
4302204,2007-12-01,3,Boa Vista do Buricá - RS,RS,VIVO,850,2007,12,4
4208609,2007-12-01,4,Jaborá - SC,SC,VIVO,850,2007,12,4
3508900,2007-12-01,11,Caiabu - SP,SP,CLARO,850,2007,12,4
3145703,2007-12-01,6,Oliveira Fortes - MG,MG,VIVO,850,2007,12,4
3152402,2007-12-01,11,Poté - MG,MG,VIVO,850,2007,12,4
3113800,2007-12-01,6,Carmésia - MG,MG,VIVO,850,2007,12,4
2405603,2007-12-01,7,Jardim de Piranhas - RN,RN,VIVO,2100,2007,12,4
3146305,2007-12-01,13,Padre Paraíso - MG,MG,CLARO,2100,2007,12,4
3115201,2007-12-01,6,Conceição da Barra de Minas - MG,MG,VIVO,850,2007,12,4
3146602,2007-12-01,5,Paiva - MG,MG,CLARO,2100,2007,12,4
3115409,2007-12-01,8,Catas Altas da Noruega - MG,MG,VIVO,850,2007,12,4
3168309,2007-12-01,5,Taquaraçu de Minas - MG,MG,VIVO,850,2007,12,4
3148756,2007-12-01,5,Pedra Bonita - MG,MG,CLARO,2100,2007,12,4
3102050,2007-12-01,2,Alto Caparaó - MG,MG,CLARO,2100,2007,12,4
3149408,2007-12-01,6,Pedro Teixeira - MG,MG,CLARO,2100,2007,12,4
3150208,2007-12-01,6,Piedade de Ponte Nova - MG,MG,TIM,850,2007,12,4
3170578,2007-12-01,9,Vargem Alegre - MG,MG,VIVO,850,2007,12,4
3140308,2007-12-01,5,Marliéria - MG,MG,VIVO,850,2007,12,4
3153103,2007-12-01,4,Presidente Bernardes - MG,MG,CLARO,2100,2007,12,4
3153806,2007-12-01,5,Queluzito - MG,MG,VIVO,850,2007,12,4
2926004,2007-12-01,7,Remanso - BA,BA,CLARO,2100,2007,12,4
3171402,2007-12-01,9,Vieiras - MG,MG,VIVO,850,2007,12,4
3108701,2007-12-01,9,Brás Pires - MG,MG,VIVO,850,2007,12,4
3121407,2007-12-01,14,Desterro de Entre Rios - MG,MG,VIVO,850,2007,12,4
3129400,2007-12-01,5,Ibertioga - MG,MG,CLARO,2100,2007,12,4
3122108,2007-12-01,6,Divino das Laranjeiras - MG,MG,VIVO,850,2007,12,4
3157302,2007-12-01,10,Santa Bárbara do Tugúrio - MG,MG,VIVO,850,2007,12,4
3124609,2007-12-01,17,Estrela Dalva - MG,MG,VIVO,850,2007,12,4
3127388,2007-12-01,6,Goianá - MG,MG,CLARO,2100,2007,12,4
2927200,2007-12-01,10,Ruy Barbosa - BA,BA,VIVO,850,2007,12,4
2703759,2007-12-01,2,Jequiá da Praia - AL,AL,TIM,850,2007,12,4
3159100,2007-12-01,10,Santana dos Montes - MG,MG,VIVO,850,2007,12,4
2516102,2007-12-01,14,Soledade - PB,PB,CLARO,2100,2007,12,4
3145877,2007-12-01,7,Orizânia - MG,MG,VIVO,850,2007,12,4
3159308,2007-12-01,12,Santa Rita de Jacutinga - MG,MG,VIVO,850,2007,12,4
3112208,2007-12-01,5,Capela Nova - MG,MG,CLARO,2100,2007,12,4
3165560,2007-12-01,11,Sem-Peixe - MG,MG,CLARO,2100,2007,12,4
3133907,2007-12-01,11,Itaverava - MG,MG,VIVO,850,2007,12,4
3106804,2007-12-01,7,Bias Fortes - MG,MG,CLARO,2100,2007,12,4
3165602,2007-12-01,8,Senador Cortes - MG,MG,VIVO,850,2007,12,4
3163201,2007-12-01,7,São José do Alegre - MG,MG,CLARO,2100,2007,12,4
3111705,2007-12-01,5,Canaã - MG,MG,VIVO,850,2007,12,4
3156502,2008-01-01,6,Rubelita - MG,MG,VIVO,850,2008,1,1
3501202,2008-01-01,5,Álvares Florence - SP,SP,TIM,2100,2008,1,1
2921302,2008-01-01,4,Milagres - BA,BA,CLARO,2100,2008,1,1
3554904,2008-01-01,8,Três Fronteiras - SP,SP,TIM,2100,2008,1,1
4207650,2008-01-01,8,Iporã do Oeste - SC,SC,CLARO,2100,2008,1,1
4216057,2008-01-01,8,São Cristovão do Sul - SC,SC,TIM,850,2008,1,1
2409308,2008-01-01,7,Patu - RN,RN,TIM,850,2008,1,1
2919801,2008-01-01,38,Macaúbas - BA,BA,VIVO,2100,2008,1,1
2504801,2008-01-01,5,Coremas - PB,PB,VIVO,2100,2008,1,1
5200555,2008-01-01,2,Alto Horizonte - GO,GO,TIM,2100,2008,1,1
4113601,2008-01-01,2,Lobato - PR,PR,TIM,850,2008,1,1
2304251,2008-01-01,14,Cruz - CE,CE,VIVO,2100,2008,1,1
2925253,2008-01-01,6,Ponto Novo - BA,BA,CLARO,2100,2008,1,1
3145802,2008-02-01,9,Onça de Pitangui - MG,MG,VIVO,850,2008,2,1
