codigo_tse,sigla_partido,votos
41025,PSOL,23
41025,PSTU,4
41025,PT,3046
41025,PV,2091
41033,PCB,1
41033,PCO,1
41033,PSDB,556
41033,PSDC,2
41033,PSOL,2
41033,PSTU,4
41033,PT,1743
41033,PV,144
41041,PCB,1
41041,PRTB,1
41041,PSDB,1406
41041,PSOL,16
41041,PSTU,2
41041,PT,2353
41041,PV,370
41050,PRTB,1
41050,PSDB,1333
41050,PSDC,1
41050,PSOL,19
41050,PSTU,2
41050,PT,1762
41050,PV,527
41068,PCB,2
41068,PCO,1
41068,PRTB,2
41068,PSDB,422
41068,PSDC,1
41068,PSOL,4
41068,PSTU,3
41068,PT,1784
41068,PV,57
41076,PCB,4
41076,PCO,3
41076,PRTB,35
41076,PSDB,3816
41076,PSDC,16
41076,PSOL,143
41076,PSTU,10
41076,PT,8474
41076,PV,3448
41084,PCB,1
41084,PSDB,494
41084,PSOL,3
41084,PSTU,2
41084,PT,1611
41084,PV,125
41092,PCB,1
41092,PRTB,1
41092,PSDB,1592
41092,PSDC,1
41092,PSOL,18
41092,PT,1810
41092,PV,329
41106,PCO,1
41106,PRTB,1
41106,PSDB,359
41106,PSOL,5
41106,PT,1557
41106,PV,125
41114,PCB,25
41114,PCO,19
41114,PRTB,46
41114,PSDB,18172
41114,PSDC,78
41114,PSOL,742
41114,PSTU,79
41114,PT,37705
41114,PV,12968
41122,PCB,1
41122,PCO,3
41122,PSDB,1321
41122,PSDC,4
41122,PSOL,6
41122,PSTU,3
41122,PT,2586
41122,PV,77
41130,PCB,1
41130,PRTB,1
41130,PSDB,1310
41130,PSDC,3
41130,PSOL,16
41130,PT,2263
41130,PV,287
41149,PCB,3
41149,PRTB,3
41149,PSDB,729
41149,PSDC,3
41149,PSOL,7
41149,PSTU,2
41149,PT,1326
41149,PV,217
41157,PCB,5
41157,PRTB,11
41157,PSDB,5122
41157,PSDC,16
41157,PSOL,57
41157,PSTU,22
41157,PT,6821
41157,PV,3559
41165,PCB,2
41165,PCO,1
41165,PRTB,1
41165,PSDB,925
41165,PSOL,14
41165,PSTU,2
41165,PT,3116
41165,PV,431
41173,PCB,2
41173,PCO,1
41173,PRTB,4
41173,PSDB,3500
41173,PSDC,6
41173,PSOL,62
41173,PSTU,12
41173,PT,6805
41173,PV,1605
41181,PCB,1
41181,PRTB,2
41181,PSDB,756
41181,PSDC,2
41181,PSOL,2
41181,PSTU,1
41181,PT,1579
41181,PV,324
41190,PCO,1
41190,PRTB,4
41190,PSDB,1194
41190,PSDC,21
41190,PSOL,28
41190,PSTU,6
41190,PT,3450
41190,PV,852
41203,PCB,1
41203,PSDB,293
41203,PSDC,2
41203,PSOL,6
41203,PSTU,1
41203,PT,2718
41203,PV,163
41211,PCO,1
41211,PRTB,2
41211,PSDB,627
41211,PSDC,3
41211,PSOL,9
41211,PSTU,1
41211,PT,1253
41211,PV,267
41220,PCO,2
41220,PSDB,634
41220,PSDC,9
41220,PSOL,7
41220,PSTU,2
41220,PT,1861
41220,PV,333
41238,PCB,699
41238,PCO,462
41238,PRTB,739
41238,PSDB,389416
41238,PSDC,1545
41238,PSOL,15447
41238,PSTU,1774
41238,PT,434157
41238,PV,560037
41246,PCB,2
41246,PRTB,3
41246,PSDB,1117
41246,PSOL,5
41246,PSTU,2
41246,PT,2686
41246,PV,266
41254,PCB,2
41254,PCO,3
41254,PRTB,1
41254,PSDB,2822
41254,PSDC,13
41254,PSOL,43
41254,PSTU,6
41254,PT,7594
41254,PV,1981
41262,PSDB,404
41262,PSTU,3
41262,PT,2232
41262,PV,123
41270,PCO,2
41270,PRTB,2
41270,PSDB,1729
41270,PSDC,5
41270,PSOL,38
41270,PSTU,8
41270,PT,2754
41270,PV,789
41289,PCB,1
41289,PRTB,1
41289,PSDB,499
41289,PSDC,2
41289,PSOL,9
41289,PT,2282
41289,PV,145
41297,PCB,3
41297,PRTB,2
41297,PSDB,1059
41297,PSDC,1
41297,PSOL,17
41297,PSTU,3
41297,PT,4087
41297,PV,180
41300,PSDB,535
41300,PSDC,3
41300,PSOL,2
41300,PT,2325
41300,PV,171
41319,PCB,3
41319,PSDB,657
41319,PSDC,2
41319,PSOL,3
41319,PT,1485
41319,PV,105
41327,PCB,2
41327,PRTB,1
41327,PSDB,1507
41327,PSDC,1
41327,PSOL,4
41327,PT,2138
41327,PV,187
41335,PCB,58
41335,PCO,45
41335,PRTB,90
41335,PSDB,38828
41335,PSDC,261
41335,PSOL,1191
41335,PSTU,214
41335,PT,90116
41335,PV,60295
41343,PCB,1
41343,PRTB,1
41343,PSDB,1453
41343,PSDC,5
41343,PSOL,10
41343,PSTU,1
41343,PT,2283
41343,PV,265
41351,PCB,2
41351,PRTB,3
41351,PSDB,726
41351,PSDC,7
41351,PSOL,10
41351,PSTU,3
41351,PT,1675
41351,PV,227
41360,PCB,2
41360,PRTB,1
41360,PSDB,503
41360,PSDC,1
41360,PSOL,2
41360,PSTU,2
41360,PT,1789
41360,PV,225
41378,PCB,1
41378,PCO,2
41378,PRTB,9
41378,PSDB,2389
41378,PSDC,11
41378,PSOL,100
41378,PSTU,8
41378,PT,3839
41378,PV,1862
41386,PCB,2
41386,PRTB,1
41386,PSDB,620
41386,PSDC,3
41386,PSOL,6
41386,PSTU,1
41386,PT,2854
41386,PV,189
41394,PSDB,807
41394,PSDC,5
41394,PSOL,1
41394,PSTU,1
41394,PT,883
41394,PV,198
41408,PCB,1
41408,PCO,1
41408,PSDB,546
41408,PSOL,4
41408,PSTU,1
41408,PT,1551
41408,PV,192
41416,PCB,6
41416,PCO,1
41416,PRTB,13
41416,PSDB,9442
41416,PSDC,13
41416,PSOL,116
41416,PSTU,15
41416,PT,10184
41416,PV,2342
41424,PCB,1
41424,PCO,2
41424,PSDB,1426
41424,PSOL,23
41424,PT,1638
41424,PV,495
41432,PCO,3
41432,PSDB,1374
41432,PSDC,5
41432,PSOL,17
41432,PSTU,7
41432,PT,1435
41432,PV,326
41440,PCB,1
41440,PCO,1
41440,PRTB,3
41440,PSDB,590
41440,PSDC,1
41440,PSOL,6
41440,PSTU,3
41440,PT,1252
41440,PV,280
41459,PCB,8
41459,PCO,3
41459,PRTB,11
41459,PSDB,3448
41459,PSDC,27
41459,PSOL,92
41459,PSTU,12
41459,PT,17028
41459,PV,2890
41467,PCB,1
41467,PRTB,1
41467,PSDB,2051
41467,PSDC,5
41467,PSOL,41
41467,PSTU,5
41467,PT,1797
41467,PV,883
41475,PCB,10
41475,PCO,4
41475,PRTB,9
41475,PSDB,11629
41475,PSDC,16
41475,PSOL,190
41475,PSTU,15
41475,PT,9519
41475,PV,5334
41483,PCB,2
41483,PRTB,1
41483,PSDB,337
41483,PSOL,8
41483,PSTU,1
41483,PT,2118
41483,PV,59
41491,PCB,2
41491,PRTB,2
41491,PSDB,1206
41491,PSDC,2
41491,PSOL,33
41491,PSTU,3
41491,PT,2373
41491,PV,265
41505,PRTB,2
41505,PSDB,1058
41505,PSDC,2
41505,PSOL,7
41505,PSTU,1
41505,PT,1777
41505,PV,137
41513,PSDB,869
41513,PSOL,6
41513,PT,1277
41513,PV,179
41521,PCB,4
41521,PCO,1
41521,PRTB,8
41521,PSDB,661
41521,PSOL,7
41521,PSTU,1
41521,PT,2607
41521,PV,179
41530,PCB,1
41530,PRTB,1
41530,PSDB,933
41530,PSDC,2
41530,PSOL,18
41530,PSTU,4
41530,PT,2043
41530,PV,415
41548,PRTB,3
41548,PSDB,1120
41548,PSDC,2
41548,PSOL,7
41548,PT,2358
41548,PV,207
41556,PCB,5
41556,PCO,1
41556,PRTB,1
41556,PSDB,2827
41556,PSDC,1
41556,PSOL,20
41556,PSTU,9
41556,PT,4601
41556,PV,427
41564,PRTB,2
41564,PSDB,600
41564,PSOL,9
41564,PT,1034
41564,PV,359
41572,PCB,1
41572,PCO,2
41572,PRTB,1
41572,PSDB,2405
41572,PSDC,1
41572,PSOL,37
41572,PSTU,2
41572,PT,3319
41572,PV,468
41580,PRTB,2
41580,PSDB,648
41580,PSDC,2
41580,PSOL,2
41580,PT,1105
41580,PV,198
41599,PCB,9
41599,PCO,1
41599,PRTB,5
41599,PSDB,5418
41599,PSDC,6
41599,PSOL,60
41599,PSTU,5
41599,PT,4060
41599,PV,1059
41602,PCB,2
41602,PCO,1
41602,PSDB,723
41602,PSOL,1
41602,PSTU,2
41602,PT,3674
41602,PV,152
41610,PCB,2
41610,PCO,1
41610,PRTB,8
41610,PSDB,1454
41610,PSDC,4
41610,PSOL,33
41610,PSTU,6
41610,PT,2422
41610,PV,534
41629,PCB,6
41629,PCO,3
41629,PRTB,7
41629,PSDB,1905
41629,PSDC,12
41629,PSOL,62
41629,PSTU,18
41629,PT,7705
41629,PV,2134
41637,PRTB,4
41637,PSDB,933
41637,PSDC,2
41637,PSOL,10
41637,PSTU,2
41637,PT,2039
41637,PV,387
41645,PRTB,3
41645,PSDB,1310
41645,PSDC,1
41645,PSOL,34
41645,PSTU,1
41645,PT,2446
41645,PV,417
41653,PCB,9
41653,PRTB,3
41653,PSDB,4347
41653,PSDC,8
41653,PSOL,38
41653,PSTU,6
41653,PT,3992
41653,PV,1097
41661,PSDB,1691
41661,PSDC,2
41661,PSOL,17
41661,PSTU,2
41661,PT,713
41661,PV,425
41670,PCB,3
41670,PCO,2
41670,PRTB,13
41670,PSDB,3705
41670,PSDC,1
41670,PSOL,50
41670,PSTU,6
41670,PT,4415
41670,PV,1019
41688,PCO,1
41688,PRTB,10
41688,PSDB,1481
41688,PSOL,10
41688,PSTU,1
41688,PT,2042
41688,PV,151
41696,PSDB,492
41696,PSDC,3
41696,PSOL,8
41696,PT,2347
41696,PV,290
41700,PCB,1
41700,PCO,4
41700,PSDB,688
41700,PSDC,1
41700,PSOL,7
41700,PT,1725
41700,PV,175
41718,PCB,5
41718,PRTB,6
41718,PSDB,2417
41718,PSDC,12
41718,PSOL,52
41718,PSTU,7
41718,PT,12722
41718,PV,1583
41726,PCB,2
41726,PSDB,807
41726,PSDC,3
41726,PSOL,7
41726,PT,1415
41726,PV,221
41734,PRTB,6
41734,PSDB,792
41734,PSOL,8
41734,PT,1669
41734,PV,175
41742,PCB,3
41742,PCO,1
41742,PRTB,3
41742,PSDB,510
41742,PSDC,4
41742,PSOL,8
41742,PSTU,2
41742,PT,3273
41742,PV,89
41750,PCO,1
41750,PRTB,3
41750,PSDB,709
41750,PSDC,1
41750,PSOL,9
41750,PSTU,5
41750,PT,1591
41750,PV,214
41769,PCB,2
41769,PSDB,904
41769,PSOL,9
41769,PSTU,1
41769,PT,1394
41769,PV,334
41777,PCB,2
41777,PCO,1
41777,PRTB,4
41777,PSDB,4845
41777,PSDC,4
41777,PSOL,49
41777,PSTU,12
41777,PT,3369
41777,PV,822
41785,PRTB,2
41785,PSDB,1110
41785,PSDC,1
41785,PSOL,14
41785,PSTU,4
41785,PT,2015
41785,PV,473
41793,PCB,5
41793,PCO,4
41793,PRTB,11
41793,PSDB,5245
41793,PSDC,19
41793,PSOL,134
41793,PSTU,11
41793,PT,7997
41793,PV,4158
41807,PRTB,1
41807,PSDB,362
41807,PSOL,4
41807,PSTU,1
41807,PT,1657
41807,PV,191
41815,PCB,1
41815,PRTB,2
41815,PSDB,3480
41815,PSDC,8
41815,PSOL,40
41815,PSTU,3
41815,PT,2064
41815,PV,652
41823,PCB,1
41823,PRTB,2
41823,PSDB,744
41823,PSDC,4
41823,PSOL,5
41823,PSTU,3
41823,PT,1191
41823,PV,229
41831,PCB,2
41831,PRTB,3
41831,PSDB,1356
41831,PSDC,7
41831,PSOL,10
41831,PSTU,1
41831,PT,2924
41831,PV,383
41840,PCB,1
41840,PRTB,2
41840,PSDB,1010
41840,PSDC,2
41840,PSOL,30
41840,PSTU,2
41840,PT,1471
41840,PV,557
41858,PCO,1
41858,PRTB,4
41858,PSDB,4628
41858,PSDC,14
41858,PSOL,38
41858,PSTU,4
41858,PT,5497
41858,PV,1344
41866,PRTB,1
41866,PSDB,502
41866,PSDC,1
41866,PSOL,7
41866,PSTU,2
41866,PT,2148
41866,PV,100
41874,PCB,3
41874,PCO,1
41874,PRTB,4
41874,PSDB,3296
41874,PSDC,4
41874,PSOL,43
41874,PSTU,9
41874,PT,7789
41874,PV,1840
41882,PCB,3
41882,PRTB,5
41882,PSDB,954
41882,PSDC,1
41882,PSOL,15
41882,PSTU,1
41882,PT,3323
41882,PV,157
41890,PCB,1
41890,PRTB,3
41890,PSDB,3086
41890,PSDC,3
41890,PSOL,26
41890,PSTU,6
41890,PT,3569
41890,PV,601
41904,PCB,1
41904,PSDB,509
41904,PSDC,1
41904,PSOL,1
41904,PSTU,3
41904,PT,2832
41904,PV,129
41912,PCB,2
41912,PRTB,1
41912,PSDB,680
41912,PSDC,1
41912,PSOL,10
41912,PSTU,1
41912,PT,1001
41912,PV,932
41920,PCB,2
41920,PCO,1
41920,PRTB,3
41920,PSDB,1008
41920,PSDC,4
41920,PSOL,33
41920,PSTU,2
41920,PT,1855
41920,PV,1053
41939,PCB,2
41939,PCO,1
41939,PRTB,4
41939,PSDB,3684
41939,PSDC,5
41939,PSOL,66
41939,PSTU,9
41939,PT,2316
41939,PV,732
41947,PCB,2
41947,PRTB,2
41947,PSDB,1122
41947,PSDC,4
41947,PSOL,31
41947,PSTU,3
41947,PT,2083
41947,PV,416
41955,PRTB,1
41955,PSDB,428
41955,PSOL,7
41955,PSTU,2
41955,PT,1178
41955,PV,176
41963,PSDB,614
41963,PSDC,1
41963,PSOL,3
41963,PSTU,2
41963,PT,1982
41963,PV,174
41971,PCB,2
41971,PCO,2
41971,PRTB,5
41971,PSDB,1663
41971,PSDC,4
41971,PSOL,30
41971,PSTU,3
41971,PT,2700
41971,PV,1170
41980,PSDB,1254
41980,PSDC,1
41980,PSOL,3
41980,PT,1145
41980,PV,275
41998,PCB,4
41998,PCO,2
41998,PRTB,6
41998,PSDB,6966
41998,PSDC,32
41998,PSOL,170
41998,PSTU,26
41998,PT,10460
41998,PV,6422
42005,PCB,2
42005,PRTB,3
42005,PSDB,1412
42005,PSDC,2
42005,PSOL,4
42005,PT,2065
42005,PV,162
42013,PRTB,2
42013,PSDB,984
42013,PSDC,1
42013,PSOL,15
42013,PSTU,1
42013,PT,1471
42013,PV,196
42021,PCB,1
42021,PCO,1
42021,PRTB,1
42021,PSDB,670
42021,PSDC,2
42021,PSOL,17
42021,PSTU,2
42021,PT,2210
42021,PV,340
42030,PCB,1
42030,PRTB,4
42030,PSDB,719
42030,PSOL,12
42030,PT,1736
42030,PV,192
42048,PCO,1
42048,PSDB,657
42048,PSDC,1
42048,PSOL,3
42048,PSTU,4
42048,PT,1287
42048,PV,217
42056,PCB,5
42056,PRTB,2
42056,PSDB,3863
42056,PSDC,7
42056,PSOL,39
42056,PSTU,6
42056,PT,3131
42056,PV,958
42064,PRTB,2
42064,PSDB,405
42064,PSOL,5
42064,PSTU,4
42064,PT,1495
42064,PV,86
42072,PCB,1
42072,PSDB,1033
42072,PSDC,2
42072,PSOL,8
42072,PT,1166
42072,PV,140
42080,PSDB,342
42080,PSOL,3
42080,PSTU,3
42080,PT,2296
42080,PV,76
42099,PCB,3
42099,PCO,1
42099,PRTB,3
42099,PSDB,4878
42099,PSDC,13
42099,PSOL,49
42099,PSTU,15
42099,PT,5610
42099,PV,1120
42102,PSDB,758
42102,PSDC,1
42102,PSOL,4
42102,PT,1848
42102,PV,90
42110,PCB,10
42110,PCO,5
42110,PRTB,7
42110,PSDB,6177
42110,PSDC,8
42110,PSOL,94
42110,PSTU,10
42110,PT,5590
42110,PV,3018
42129,PCB,1
42129,PCO,1
42129,PSDB,445
42129,PSOL,21
42129,PSTU,2
42129,PT,1663
42129,PV,289
42137,PCB,3
42137,PCO,1
42137,PRTB,4
42137,PSDB,4336
42137,PSDC,6
42137,PSOL,34
42137,PSTU,6
42137,PT,2026
42137,PV,924
42145,PCB,1
42145,PRTB,1
42145,PSDB,699
42145,PSOL,3
42145,PT,925
42145,PV,263
42153,PCB,1
42153,PRTB,1
42153,PSDB,506
42153,PSDC,4
42153,PSOL,11
42153,PSTU,3
42153,PT,1453
42153,PV,157
42161,PCB,1
42161,PRTB,1
42161,PSDB,637
42161,PSDC,3
42161,PSOL,15
42161,PSTU,1
42161,PT,1290
42161,PV,532
42170,PCB,4
42170,PCO,2
42170,PRTB,2
42170,PSDB,5215
42170,PSDC,8
42170,PSOL,66
42170,PSTU,3
42170,PT,2306
42170,PV,1143
42188,PCB,1
42188,PRTB,2
42188,PSDB,458
42188,PSDC,3
42188,PSOL,4
42188,PT,3141
42188,PV,186
42196,PCB,2
42196,PCO,2
42196,PRTB,5
42196,PSDB,7078
42196,PSDC,9
42196,PSOL,52
42196,PSTU,5
42196,PT,3391
42196,PV,1357
42200,PCB,1
42200,PSDB,805
42200,PSOL,7
42200,PSTU,2
42200,PT,2370
42200,PV,76
42218,PCB,5
42218,PCO,1
42218,PRTB,4
42218,PSDB,4831
42218,PSDC,2
42218,PSOL,43
42218,PSTU,2
42218,PT,5648
42218,PV,791
42226,PCB,2
42226,PRTB,1
42226,PSDB,1090
42226,PSDC,5
42226,PSOL,4
42226,PSTU,3
42226,PT,2149
42226,PV,153
42234,PCB,10
42234,PCO,3
42234,PRTB,8
42234,PSDB,8815
42234,PSDC,14
42234,PSOL,165
42234,PSTU,10
42234,PT,14116
42234,PV,5491
42242,PCB,3
42242,PSDB,1182
42242,PSDC,1
42242,PSOL,6
42242,PT,2040
42242,PV,260
42250,PCO,4
42250,PRTB,1
42250,PSDB,2248
42250,PSDC,4
42250,PSOL,52
42250,PSTU,4
42250,PT,3667
42250,PV,720
42269,PCB,2
42269,PRTB,3
42269,PSDB,658
42269,PSOL,2
42269,PT,3748
42269,PV,172
42277,PRTB,1
42277,PSDB,1278
42277,PSDC,1
42277,PSOL,15
42277,PSTU,1
42277,PT,1571
42277,PV,337
42285,PCB,1
42285,PRTB,2
42285,PSDB,680
42285,PSDC,1
42285,PSOL,4
42285,PSTU,1
42285,PT,2029
42285,PV,108
42293,PCB,1
42293,PCO,1
42293,PRTB,2
42293,PSDB,3317
42293,PSDC,3
42293,PSOL,27
42293,PSTU,2
42293,PT,3168
42293,PV,709
42307,PCB,3
42307,PCO,1
42307,PRTB,4
42307,PSDB,851
42307,PSDC,1
42307,PSOL,3
42307,PSTU,3
42307,PT,1299
42307,PV,82
42315,PCB,4
42315,PCO,2
42315,PRTB,7
42315,PSDB,6569
42315,PSDC,9
42315,PSOL,67
42315,PSTU,8
42315,PT,5974
42315,PV,1722
42323,PSDB,396
42323,PSDC,3
42323,PSOL,3
42323,PSTU,3
42323,PT,1757
42323,PV,188
42331,PCB,2
42331,PSDB,844
42331,PSDC,5
42331,PSOL,16
42331,PSTU,1
42331,PT,1943
42331,PV,169
42340,PCB,1
42340,PRTB,1
42340,PSDB,606
42340,PSDC,1
42340,PSOL,7
42340,PSTU,2
42340,PT,1190
42340,PV,169
42358,PSDB,2383
42358,PSOL,24
42358,PSTU,4
42358,PT,3892
42358,PV,499
42366,PRTB,1
42366,PSDB,1047
42366,PSDC,2
42366,PSOL,6
42366,PT,1904
42366,PV,166
42374,PSDB,1231
42374,PSDC,7
42374,PSOL,13
42374,PSTU,2
42374,PT,1585
42374,PV,660
42382,PCB,1
42382,PCO,1
42382,PSDB,610
42382,PSDC,3
42382,PSOL,6
42382,PSTU,3
42382,PT,1773
42382,PV,124
42390,PCB,4
42390,PCO,1
42390,PRTB,5
42390,PSDB,3329
42390,PSDC,5
42390,PSOL,49
42390,PSTU,5
42390,PT,4074
42390,PV,1131
42404,PCB,5
42404,PRTB,5
42404,PSDB,908
42404,PSDC,1
42404,PSOL,3
42404,PSTU,2
42404,PT,3017
42404,PV,211
42412,PRTB,2
42412,PSDB,1660
42412,PSDC,1
42412,PSOL,12
42412,PSTU,1
42412,PT,1059
42412,PV,290
42420,PCB,2
42420,PRTB,3
42420,PSDB,831
42420,PSDC,1
42420,PSOL,3
42420,PSTU,2
42420,PT,1171
42420,PV,107
42439,PCO,1
42439,PRTB,3
42439,PSDB,1077
42439,PSDC,3
42439,PSOL,22
42439,PSTU,7
42439,PT,1480
42439,PV,230
42447,PCO,1
42447,PRTB,1
42447,PSDB,706
42447,PSOL,7
42447,PT,1699
42447,PV,124
42455,PCB,5
42455,PCO,1
42455,PRTB,6
42455,PSDB,5622
42455,PSDC,10
42455,PSOL,55
42455,PSTU,6
42455,PT,8020
42455,PV,1384
42463,PSDB,356
42463,PSOL,2
42463,PSTU,2
42463,PT,1513
42463,PV,215
42471,PCB,3
42471,PRTB,5
42471,PSDB,1950
42471,PSDC,2
42471,PSOL,18
42471,PSTU,3
42471,PT,1732
42471,PV,448
42480,PCB,1
42480,PCO,2
42480,PRTB,1
42480,PSDB,852
42480,PSDC,1
42480,PSOL,2
42480,PSTU,1
42480,PT,1473
42480,PV,163
42498,PCB,2
42498,PCO,1
42498,PRTB,2
42498,PSDB,1799
42498,PSDC,6
42498,PSOL,25
42498,PSTU,2
42498,PT,2398
42498,PV,1102
42501,PCB,3
42501,PCO,1
42501,PRTB,1
42501,PSDB,1640
42501,PSOL,15
42501,PSTU,3
42501,PT,1615
42501,PV,242
42510,PCB,3
42510,PRTB,4
42510,PSDB,2859
42510,PSDC,3
42510,PSOL,11
42510,PT,5193
42510,PV,718
42528,PRTB,1
42528,PSDB,671
42528,PSOL,4
42528,PSTU,2
42528,PT,3136
42528,PV,139
42536,PCB,1
42536,PRTB,1
42536,PSDB,1568
42536,PSDC,3
42536,PSOL,14
42536,PSTU,3
42536,PT,5416
42536,PV,811
42544,PCB,3
42544,PRTB,1
42544,PSDB,575
42544,PSOL,3
42544,PT,2176
42544,PV,160
42552,PCB,1
42552,PRTB,3
42552,PSDB,1718
42552,PSDC,6
42552,PSOL,22
42552,PT,2666
42552,PV,654
42560,PRTB,2
42560,PSDB,1378
42560,PSDC,1
42560,PSOL,9
42560,PSTU,1
42560,PT,1535
42560,PV,147
42579,PCO,1
42579,PRTB,2
42579,PSDB,1916
42579,PSOL,11
42579,PSTU,8
42579,PT,2765
42579,PV,373
42587,PCB,1
42587,PRTB,4
42587,PSDB,1201
42587,PSDC,3
42587,PSOL,6
42587,PT,1487
42587,PV,151
42595,PCB,5
42595,PCO,1
42595,PRTB,23
42595,PSDB,1063
42595,PSDC,12
42595,PSOL,18
42595,PSTU,5
42595,PT,6399
42595,PV,594
42617,PCB,3
42617,PCO,2
42617,PRTB,3
42617,PSDB,937
42617,PSDC,3
42617,PSOL,16
42617,PSTU,2
42617,PT,1043
42617,PV,213
42633,PCO,3
42633,PRTB,13
42633,PSDB,4741
42633,PSDC,17
42633,PSOL,113
42633,PSTU,19
42633,PT,7006
42633,PV,1842
42650,PCB,9
42650,PRTB,9
42650,PSDB,6154
42650,PSDC,14
42650,PSOL,94
42650,PSTU,7
42650,PT,8859
42650,PV,2715
42676,PCB,12
42676,PCO,1
42676,PRTB,33
42676,PSDB,16128
42676,PSDC,34
42676,PSOL,246
42676,PSTU,20
42676,PT,17649
42676,PV,8259
42692,PCB,3
42692,PRTB,1
42692,PSDB,1755
42692,PSDC,2
42692,PSOL,10
42692,PSTU,4
42692,PT,2816
42692,PV,238
42714,PCB,1
42714,PRTB,1
42714,PSDB,1584
42714,PSDC,3
42714,PSOL,16
42714,PSTU,1
42714,PT,1678
42714,PV,351
42730,PCB,5
42730,PCO,4
42730,PRTB,6
42730,PSDB,3798
42730,PSDC,7
42730,PSOL,24
42730,PSTU,1
42730,PT,5413
42730,PV,926
42757,PRTB,2
42757,PSDB,331
42757,PSDC,4
42757,PSOL,7
42757,PT,895
42757,PV,209
42773,PRTB,6
42773,PSDB,2490
42773,PSDC,10
42773,PSOL,32
42773,PSTU,1
42773,PT,3426
42773,PV,878
42790,PCB,2
42790,PRTB,7
42790,PSDB,2534
42790,PSDC,7
42790,PSOL,27
42790,PSTU,5
42790,PT,3480
42790,PV,899
42811,PRTB,2
42811,PSDB,3315
42811,PSDC,3
42811,PSOL,61
42811,PSTU,2
42811,PT,2428
42811,PV,1245
42838,PCB,5
42838,PCO,1
42838,PRTB,19
42838,PSDB,4580
42838,PSDC,9
42838,PSOL,90
42838,PSTU,9
42838,PT,5332
42838,PV,2056
42854,PCB,4
42854,PCO,3
42854,PRTB,7
42854,PSDB,7138
42854,PSDC,11
42854,PSOL,77
42854,PSTU,7
42854,PT,6190
42854,PV,1245
42870,PCB,1
42870,PRTB,9
42870,PSDB,4169
42870,PSDC,10
42870,PSOL,52
42870,PSTU,7
42870,PT,5796
42870,PV,1317
42897,PCB,2
42897,PCO,1
42897,PRTB,5
42897,PSDB,3412
42897,PSDC,7
42897,PSOL,39
42897,PSTU,5
42897,PT,4730
42897,PV,1129
42919,PCB,2
42919,PSDB,1168
42919,PSDC,4
42919,PSOL,9
42919,PT,926
42919,PV,264
42935,PSDB,982
42935,PSOL,8
42935,PT,997
42935,PV,203
42951,PCB,1
42951,PRTB,3
42951,PSDB,1292
42951,PSDC,1
42951,PSOL,21
42951,PSTU,4
42951,PT,1276
42951,PV,202
42978,PRTB,2
42978,PSDB,656
42978,PSDC,3
42978,PSOL,11
42978,PSTU,3
42978,PT,751
42978,PV,232
42994,PSDB,900
42994,PSOL,9
42994,PSTU,2
42994,PT,950
42994,PV,208
43010,PCO,2
43010,PRTB,8
43010,PSDB,4552
43010,PSDC,2
43010,PSOL,54
43010,PSTU,3
43010,PT,4431
43010,PV,1024
43036,PCO,1
43036,PRTB,1
43036,PSDB,1270
43036,PSDC,2
43036,PSOL,20
43036,PSTU,1
43036,PT,1169
43036,PV,183
43052,PCB,14
43052,PCO,6
43052,PRTB,12
43052,PSDB,8084
43052,PSDC,34
43052,PSOL,359
43052,PSTU,32
43052,PT,23538
43052,PV,7746
43079,PCB,3
43079,PRTB,1
43079,PSDB,596
43079,PSDC,1
43079,PSOL,12
43079,PSTU,2
43079,PT,1592
43079,PV,155
43095,PCB,2
43095,PCO,2
43095,PRTB,4
43095,PSDB,5253
43095,PSDC,3
43095,PSOL,112
43095,PSTU,7
43095,PT,4686
43095,PV,2809
43117,PCO,1
43117,PSDB,506
43117,PSOL,4
43117,PSTU,1
43117,PT,281
43117,PV,93
43133,PCB,1
43133,PCO,1
43133,PRTB,2
43133,PSDB,1824
43133,PSDC,1
43133,PSOL,15
43133,PT,1698
43133,PV,416
43150,PCB,3
43150,PRTB,1
43150,PSDB,1451
43150,PSDC,3
43150,PSOL,69
43150,PSTU,3
43150,PT,3201
43150,PV,318
43176,PCO,1
43176,PRTB,2
43176,PSDB,484
43176,PSDC,1
43176,PSOL,12
43176,PSTU,2
43176,PT,1095
43176,PV,315
43192,PCB,1
43192,PRTB,4
43192,PSDB,1288
43192,PSDC,3
43192,PSOL,14
43192,PSTU,3
43192,PT,1587
43192,PV,244
43214,PCB,3
43214,PCO,1
43214,PRTB,3
43214,PSDB,769
43214,PSDC,1
43214,PSOL,7
43214,PSTU,3
43214,PT,4464
43214,PV,163
43230,PCO,1
43230,PRTB,1
43230,PSDB,671
43230,PSDC,4
43230,PSOL,11
43230,PSTU,1
43230,PT,1296
43230,PV,241
43257,PCB,1
43257,PCO,1
43257,PRTB,4
43257,PSDB,974
43257,PSDC,1
43257,PSOL,7
43257,PSTU,4
43257,PT,1967
43257,PV,220
43273,PCB,1
43273,PCO,1
43273,PRTB,2
43273,PSDB,1924
43273,PSOL,12
43273,PT,1064
43273,PV,304
43290,PCB,1
43290,PRTB,1
43290,PSDB,1117
43290,PSDC,1
43290,PSOL,15
43290,PSTU,3
43290,PT,3309
43290,PV,491
43311,PCB,2
43311,PCO,4
43311,PRTB,11
43311,PSDB,6724
43311,PSDC,18
43311,PSOL,71
43311,PSTU,13
43311,PT,6260
43311,PV,1564
