codigo_tse,ano,esteban_ray,herfindahl,concentracao_bipartidaria,enp,tem_4g_2014,tem_4g_2018,anos_com_4g_2014,anos_com_4g_2018,ano_primeira_4g,uf,faixa_primeira,tem_3g_2014,tem_3g_2018,anos_com_3g_2014,anos_com_3g_2018,ano_primeira_3g,n_estacoes_3g_total,post,tem_4g,anos_4g,tem_3g,anos_3g,grupo_tratamento,post_x_4g
69892,2018,0.1165490507983688,0.3909637923008611,1.0,2.557781614800951,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,7.586584531143052,11.586584531143052,2007.0,3.0,1,1,0.5010266940451745,1.0,11.586584531143052,tratado_2018,1
69914,2018,0.0789740151921716,0.3535860386564083,1.0,2.82816596435736,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,9.661875427789186,13.661875427789186,2005.0,18.0,1,1,2.915811088295688,1.0,13.661875427789186,tratado_2018,1
69957,2018,0.1100307829305327,0.3621582560520294,1.0,2.761223811107416,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,6.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
69990,2018,0.0789391580305031,0.2879907960946146,1.0,3.4723331910630453,0,0,0.0,0.0,2021,SP,700,1.0,1.0,11.83299110198494,15.83299110198494,2002.0,32.0,1,0,0.0,1.0,15.83299110198494,nunca_tratado,0
70017,2018,0.0932841160621773,0.3613051836320838,1.0,2.7677432965321014,1,1,0.4188911704312115,4.418891170431212,2014,SP,700,1.0,1.0,10.499657768651607,14.499657768651607,2004.0,26.0,1,1,4.418891170431212,1.0,14.499657768651607,sempre_tratado,1
70033,2018,0.1233943583364203,0.408405147444499,1.0,2.448548962365605,0,1,0.0,0.5859000684462696,2018,SP,700,1.0,1.0,9.166324435318275,13.166324435318275,2005.0,8.0,1,1,0.5859000684462696,1.0,13.166324435318275,tratado_2018,1
70050,2018,0.0690961010823352,0.2858936671326992,1.0,3.4978039563774046,1,1,0.999315537303217,4.999315537303217,2013,SP,2500,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,168.0,1,1,4.999315537303217,1.0,19.50171115674196,sempre_tratado,1
70076,2018,0.0942461432816315,0.3104173677216038,1.0,3.221469234597868,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,38.0,1,1,4.662559890485968,1.0,18.833675564681723,sempre_tratado,1
70092,2018,0.0952952490790835,0.3165125816811768,1.0,3.1594320664551026,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,13.0,1,1,2.915811088295688,1.0,18.833675564681723,tratado_2018,1
70130,2018,0.0964664719258842,0.3202546152076604,1.0,3.122515500210909,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,50.0,1,1,2.915811088295688,1.0,18.833675564681723,tratado_2018,1
70173,2018,0.061263996300967,0.2884265477853412,1.0,3.467087227851996,1,1,2.417522245037645,6.417522245037645,2012,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,178.0,1,1,6.417522245037645,1.0,18.833675564681723,sempre_tratado,1
70190,2018,0.0908170729009425,0.3233247405644788,1.0,3.092865699835227,0,0,0.0,0.0,2018,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,28.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
70211,2018,0.0950494383614183,0.3439679059892697,1.0,2.907247980371737,0,0,0.0,0.0,2018,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,24.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
70238,2018,0.0989039120304588,0.396569671360712,1.0,2.521625006190702,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,5.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
70254,2018,0.0797953650981413,0.2872245106677341,1.0,3.4815970185664837,0,0,0.0,0.0,2022,SP,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,16.0,1,0,0.0,1.0,18.915811088295687,nunca_tratado,0
70270,2018,0.0904302342047555,0.3284669751222673,1.0,3.044446095768878,0,0,0.0,0.0,2019,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,26.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
70297,2018,0.0787008178160917,0.2821741181329503,1.0,3.5439111376218984,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,65.0,1,1,4.662559890485968,1.0,18.833675564681723,sempre_tratado,1
70335,2018,0.07882179393052,0.2864935663736863,1.0,3.490479778158982,0,1,0.0,0.1670088980150581,2018,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,38.0,1,1,0.1670088980150581,1.0,18.833675564681723,tratado_2018,1
70351,2018,0.0697142357825972,0.2929552406191913,1.0,3.4134907362858438,0,1,0.0,1.9137577002053388,2016,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,22.0,1,1,1.9137577002053388,1.0,18.833675564681723,tratado_2018,1
70378,2018,0.0846724656894549,0.2819326417608705,1.0,3.546946510890993,0,1,0.0,3.3347022587268995,2015,SP,700,1.0,1.0,15.16769336071184,19.16769336071184,1999.0,108.0,1,1,3.3347022587268995,1.0,19.16769336071184,tratado_2018,1
70394,2018,0.0765443552069949,0.3783514867824886,1.0,2.6430449857724287,1,1,1.4182067077344285,5.418206707734429,2013,SP,2500,1.0,1.0,9.74674880219028,13.74674880219028,2005.0,17.0,1,1,5.418206707734429,1.0,13.74674880219028,sempre_tratado,1
70416,2018,0.1051835413974006,0.3504917013101536,1.0,2.85313459994047,0,0,0.0,0.0,2020,SP,2500,1.0,1.0,9.25119780971937,13.25119780971937,2005.0,15.0,1,0,0.0,1.0,13.25119780971937,nunca_tratado,0
70432,2018,0.0958548067752731,0.3804323123153456,1.0,2.628588496896884,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,7.586584531143052,11.586584531143052,2007.0,5.0,1,1,2.915811088295688,1.0,11.586584531143052,tratado_2018,1
70459,2018,0.0894698608513872,0.3173458669372785,1.0,3.151136044880786,0,0,0.0,0.0,2022,SP,700,1.0,1.0,9.831622176591376,13.831622176591376,2004.0,13.0,1,0,0.0,1.0,13.831622176591376,nunca_tratado,0
70475,2018,0.0771342827351228,0.3083344361153233,1.0,3.2432316435326083,1,1,1.9137577002053388,5.9137577002053385,2012,SP,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,189.0,1,1,5.9137577002053385,1.0,18.915811088295687,sempre_tratado,1
70513,2018,0.0719787638436112,0.2578100471362945,1.0,3.878824782462172,0,1,0.0,3.3347022587268995,2015,SP,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,54.0,1,1,3.3347022587268995,1.0,18.915811088295687,tratado_2018,1
70530,2018,0.0804924311347504,0.2818461071348617,1.0,3.5480355225254394,0,1,0.0,4.0,2014,SP,700,1.0,1.0,10.250513347022586,14.250513347022586,2004.0,23.0,1,1,4.0,1.0,14.250513347022586,tratado_2018,1
70556,2018,0.0742465708055614,0.3303485512507027,1.0,3.0271057530417207,0,0,0.0,0.0,2021,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,17.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
70572,2018,0.0597913699695408,0.3105933088207189,1.0,3.2196443761034828,1,1,2.4996577686516086,6.499657768651608,2012,SP,700,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,459.0,1,1,6.499657768651608,1.0,19.3347022587269,sempre_tratado,1
70610,2018,0.0976237723211974,0.3262245916053495,1.0,3.0653728312724837,0,1,0.0,0.4188911704312115,2018,SP,2500,1.0,1.0,15.082819986310746,19.082819986310746,1999.0,37.0,1,1,0.4188911704312115,1.0,19.082819986310746,tratado_2018,1
70653,2018,0.0962444204693294,0.4304986337100364,1.0,2.3228877438750546,0,0,0.0,0.0,2019,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,23.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
70718,2018,0.0634006327176439,0.2862148268477404,1.0,3.4938790942929607,1,1,2.1656399726214923,6.165639972621492,2012,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,602.0,1,1,6.165639972621492,1.0,19.3347022587269,sempre_tratado,1
70734,2018,0.0943952518545537,0.4504818549268729,1.0,2.2198452369681587,0,0,0.0,0.0,2022,SP,2500,1.0,1.0,13.661875427789186,17.661875427789184,2001.0,18.0,1,0,0.0,1.0,17.661875427789184,nunca_tratado,0
70750,2018,0.0571037041162366,0.3651195171182975,1.0,2.7388292137667443,1,1,2.584531143052704,6.584531143052704,2012,SP,700,1.0,1.0,15.16769336071184,19.16769336071184,1999.0,637.0,1,1,6.584531143052704,1.0,19.16769336071184,sempre_tratado,1
70777,2018,0.0651978419807575,0.2959085746933741,1.0,3.379422178070433,1,1,2.6639288158795345,6.663928815879535,2012,SP,2500,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,211.0,1,1,6.663928815879535,1.0,19.50171115674196,sempre_tratado,1
70793,2018,0.0645451992390676,0.2839368807741758,1.0,3.5219095077519444,1,1,2.584531143052704,6.584531143052704,2012,SP,2500,1.0,1.0,15.082819986310746,19.082819986310746,1999.0,244.0,1,1,6.584531143052704,1.0,19.082819986310746,sempre_tratado,1
70815,2018,0.0908658011566525,0.4214352407629718,1.0,2.37284380439943,0,0,0.0,0.0,2022,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,4.0,1,0,0.0,1.0,12.999315537303216,nunca_tratado,0
70831,2018,0.0840882740010462,0.2882645412961672,1.0,3.4690357527275104,1,1,2.417522245037645,6.417522245037645,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,100.0,1,1,6.417522245037645,1.0,18.833675564681723,sempre_tratado,1
70858,2018,0.0758171840364118,0.4004685900214195,1.0,2.497074739236138,0,1,0.0,0.5010266940451745,2018,SP,700,0.0,1.0,0.0,0.5010266940451745,2018.0,4.0,1,1,0.5010266940451745,1.0,0.5010266940451745,tratado_2018,1
70874,2018,0.0881028536142012,0.4022779901893206,1.0,2.485843184036439,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,4.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
70890,2018,0.089956100387784,0.3186818202883204,1.0,3.137926095361423,0,1,0.0,2.080766598220397,2016,SP,700,1.0,1.0,15.252566735112936,19.252566735112936,1999.0,63.0,1,1,2.080766598220397,1.0,19.252566735112936,tratado_2018,1
70939,2018,0.1089186180269431,0.3933656358683163,1.0,2.542164105902636,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,9.333333333333334,13.333333333333334,2005.0,19.0,1,1,2.915811088295688,1.0,13.333333333333334,tratado_2018,1
70955,2018,0.0838416275565512,0.2853922809966401,1.0,3.503949008388818,0,1,0.0,2.1656399726214923,2016,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,48.0,1,1,2.1656399726214923,1.0,18.833675564681723,tratado_2018,1
70971,2018,0.073330116620432,0.2716202473321237,1.0,3.681610667179939,1,1,2.74880219028063,6.74880219028063,2012,SP,2500,1.0,1.0,15.082819986310746,19.082819986310746,1999.0,437.0,1,1,6.74880219028063,1.0,19.082819986310746,sempre_tratado,1
70998,2018,0.0760372591557281,0.2816594830099251,1.0,3.5503864074221925,1,1,2.3326488706365502,6.33264887063655,2012,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,641.0,1,1,6.33264887063655,1.0,19.3347022587269,sempre_tratado,1
71013,2018,0.1011269572430655,0.4176057043865581,1.0,2.394603305213347,1,1,2.3326488706365502,6.33264887063655,2012,SP,700,1.0,1.0,13.333333333333334,17.333333333333332,2001.0,44.0,1,1,6.33264887063655,1.0,17.333333333333332,sempre_tratado,1
71030,2018,0.0792751377862896,0.2755539170071099,1.0,3.629053837671259,1,1,1.5003422313483916,5.500342231348392,2013,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,61.0,1,1,5.500342231348392,1.0,18.833675564681723,sempre_tratado,1
71056,2018,0.0940890666746921,0.3263022277367516,1.0,3.064643496111103,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,33.0,1,1,4.662559890485968,1.0,18.833675564681723,sempre_tratado,1
71072,2018,0.0619983851660389,0.2983769611345018,1.0,3.3514651942219555,1,1,2.74880219028063,6.74880219028063,2012,SP,2500,1.0,1.0,15.748117727583846,19.74811772758385,1999.0,11901.0,1,1,6.74880219028063,1.0,19.74811772758385,sempre_tratado,1
71099,2018,0.0810395924523185,0.2811581041817879,1.0,3.556717679933678,1,1,1.2511978097193703,5.25119780971937,2013,SP,2500,1.0,1.0,14.165639972621491,18.16563997262149,2000.0,50.0,1,1,5.25119780971937,1.0,18.16563997262149,sempre_tratado,1
71110,2018,0.0881865583461473,0.4081884090154821,1.0,2.449849084181298,1,1,0.6625598904859685,4.662559890485968,2014,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,12.0,1,1,4.662559890485968,1.0,18.833675564681723,sempre_tratado,1
71137,2018,0.0853101267329807,0.2907395519732083,1.0,3.439504509149654,1,1,2.4996577686516086,6.499657768651608,2012,SP,2500,1.0,1.0,15.16769336071184,19.16769336071184,1999.0,189.0,1,1,6.499657768651608,1.0,19.16769336071184,sempre_tratado,1
71153,2018,0.0769456934218935,0.3178098027168209,1.0,3.1465360459351,1,1,1.3333333333333333,5.333333333333333,2013,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,318.0,1,1,5.333333333333333,1.0,19.3347022587269,sempre_tratado,1
71196,2018,0.0777983449579726,0.2830229625223081,1.0,3.533282215294383,0,1,0.0,2.6639288158795345,2016,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,19.0,1,1,2.6639288158795345,1.0,18.833675564681723,tratado_2018,1
71218,2018,0.0736218957361783,0.2889674941079395,1.0,3.4605968504764237,1,1,1.9137577002053388,5.9137577002053385,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,365.0,1,1,5.9137577002053385,1.0,18.833675564681723,sempre_tratado,1
71234,2018,0.1097528767602023,0.3594556143509833,1.0,2.781984645880562,0,1,0.0,3.3347022587268995,2015,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,15.0,1,1,3.3347022587268995,1.0,18.833675564681723,tratado_2018,1
71277,2018,0.1088410338584002,0.3724057171806094,1.0,2.685243415624094,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,4.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
71293,2018,0.0866644134014701,0.420852219027127,1.0,2.3761309903786976,0,0,0.0,0.0,2022,SP,700,1.0,1.0,9.25119780971937,13.25119780971937,2005.0,17.0,1,0,0.0,1.0,13.25119780971937,nunca_tratado,0
71315,2018,0.0834066901572315,0.3285977341358854,1.0,3.043234618247455,1,1,1.831622176591376,5.831622176591376,2012,SP,2500,1.0,1.0,14.499657768651607,18.49965776865161,2000.0,41.0,1,1,5.831622176591376,1.0,18.49965776865161,sempre_tratado,1
71331,2018,0.0896287823296894,0.302828345785043,1.0,3.3022007811310745,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,14.165639972621491,18.16563997262149,2000.0,65.0,1,1,4.662559890485968,1.0,18.16563997262149,sempre_tratado,1
71358,2018,0.0707556990935126,0.2988535857275829,1.0,3.346120132925359,1,1,2.4996577686516086,6.499657768651608,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,100.0,1,1,6.499657768651608,1.0,18.833675564681723,sempre_tratado,1
71374,2018,0.1019376630627864,0.3473694061449147,1.0,2.8787797149378846,0,1,0.0,2.3326488706365502,2016,SP,700,1.0,1.0,14.74880219028063,18.748802190280628,2000.0,9.0,1,1,2.3326488706365502,1.0,18.748802190280628,tratado_2018,1
71412,2018,0.1060278501041912,0.3551866766928327,1.0,2.8154209198134006,0,0,0.0,0.0,2022,SP,2500,1.0,1.0,11.252566735112936,15.252566735112936,2003.0,15.0,1,0,0.0,1.0,15.252566735112936,nunca_tratado,0
71439,2018,0.0867340027633084,0.3007757875693553,1.0,3.32473570456336,0,1,0.0,1.5003422313483916,2017,SP,700,1.0,1.0,14.080766598220396,18.0807665982204,2000.0,45.0,1,1,1.5003422313483916,1.0,18.0807665982204,tratado_2018,1
71455,2018,0.0671349149803069,0.2723820330373043,1.0,3.6713141055931695,1,1,2.584531143052704,6.584531143052704,2012,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,569.0,1,1,6.584531143052704,1.0,19.3347022587269,sempre_tratado,1
71471,2018,0.0946933418908107,0.3712440210459184,1.0,2.693646074575601,0,0,0.0,0.0,2021,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,9.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
71498,2018,0.0587335424705894,0.3740008032477815,1.0000000000000002,2.6737910488857533,1,1,2.4996577686516086,6.499657768651608,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,167.0,1,1,6.499657768651608,1.0,18.833675564681723,sempre_tratado,1
71510,2018,0.0682529209563813,0.2822632575886151,1.0,3.5427919614583736,1,1,2.1656399726214923,6.165639972621492,2012,SP,700,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,202.0,1,1,6.165639972621492,1.0,19.50171115674196,sempre_tratado,1
71552,2018,0.0937900513652141,0.395487598279502,1.0,2.528524293429986,0,1,0.0,2.1656399726214923,2016,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,12.0,1,1,2.1656399726214923,1.0,18.833675564681723,tratado_2018,1
71579,2018,0.0617290042719848,0.2966125851774881,1.0,3.3714011136837514,1,1,2.3326488706365502,6.33264887063655,2012,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,112.0,1,1,6.33264887063655,1.0,18.833675564681723,sempre_tratado,1
71595,2018,0.0902050025934731,0.4474490688721472,1.0,2.2348912302368364,0,0,0.0,0.0,2022,SP,700,1.0,1.0,9.08145106091718,13.08145106091718,2005.0,3.0,1,0,0.0,1.0,13.08145106091718,nunca_tratado,0
71617,2018,0.1038705479643052,0.3416170500966612,1.0,2.9272543619150397,0,0,0.0,0.0,2022,SP,2500,1.0,1.0,9.998631074606434,13.998631074606434,2004.0,12.0,1,0,0.0,1.0,13.998631074606434,nunca_tratado,0
71676,2018,0.0870362520432902,0.2960502137248895,1.0,3.3778053642253734,0,1,0.0,1.998631074606434,2016,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,32.0,1,1,1.998631074606434,1.0,18.833675564681723,tratado_2018,1
71692,2018,0.0864131975434931,0.2954525735937872,1.0,3.384637973656249,0,1,0.0,3.915126625598905,2014,SP,2500,1.0,1.0,13.831622176591376,17.831622176591377,2000.0,28.0,1,1,3.915126625598905,1.0,17.831622176591377,tratado_2018,1
71757,2018,0.0780443523525369,0.2991424180066336,1.0,3.342889339009838,1,1,1.6618754277891854,5.661875427789186,2013,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,69.0,1,1,5.661875427789186,1.0,18.833675564681723,sempre_tratado,1
71773,2018,0.1102972801028971,0.3745263104838002,1.0,2.670039385773016,0,0,0.0,0.0,2019,SP,2500,1.0,1.0,12.999315537303216,16.999315537303218,2001.0,26.0,1,0,0.0,1.0,16.999315537303218,nunca_tratado,0
71811,2018,0.088478507475933,0.3154335633466549,1.0,3.170239683406869,1,1,2.74880219028063,6.74880219028063,2012,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,151.0,1,1,6.74880219028063,1.0,18.833675564681723,sempre_tratado,1
71838,2018,0.0847786176342468,0.2941742906282512,1.0,3.399345326419781,1,1,2.74880219028063,6.74880219028063,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,302.0,1,1,6.74880219028063,1.0,18.833675564681723,sempre_tratado,1
71854,2018,0.1122111426898778,0.4095657093600716,1.0,2.4416106552534784,0,1,0.0,2.3326488706365502,2016,SP,700,1.0,1.0,9.831622176591376,13.831622176591376,2004.0,11.0,1,1,2.3326488706365502,1.0,13.831622176591376,tratado_2018,1
71870,2018,0.0856908616555399,0.448467260889886,1.0,2.2298171733109724,1,1,1.3333333333333333,5.333333333333333,2013,SP,700,1.0,1.0,13.166324435318275,17.166324435318277,2001.0,31.0,1,1,5.333333333333333,1.0,17.166324435318277,sempre_tratado,1
71897,2018,0.0859351974628878,0.341909597002906,1.0,2.924749725558305,0,0,0.0,0.0,2022,SP,2500,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,16.0,1,0,0.0,1.0,12.999315537303216,nunca_tratado,0
71919,2018,0.0815194681942837,0.2780575221688167,1.0,3.5963781601738907,0,1,0.0,2.2505133470225878,2016,SP,2500,1.0,1.0,13.91375770020534,17.913757700205338,2000.0,78.0,1,1,2.2505133470225878,1.0,17.913757700205338,tratado_2018,1
71935,2018,0.109934502670354,0.3760114754584687,1.0,2.659493300784785,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,9.08145106091718,13.08145106091718,2005.0,5.0,1,1,0.5010266940451745,1.0,13.08145106091718,tratado_2018,1
71951,2018,0.0821040068582804,0.2846724134970227,1.0,3.512809645710396,0,0,0.0,0.0,2021,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,19.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
71978,2018,0.089849021194333,0.3075726157499011,1.0,3.2512647381232984,0,1,0.0,2.3326488706365502,2016,SP,700,1.0,1.0,14.080766598220396,18.0807665982204,2000.0,84.0,1,1,2.3326488706365502,1.0,18.0807665982204,tratado_2018,1
71994,2018,0.0986719893248943,0.347796166332634,1.0,2.8752473339329305,0,1,0.0,2.915811088295688,2015,SP,700,1.0,1.0,6.74880219028063,10.74880219028063,2008.0,8.0,1,1,2.915811088295688,1.0,10.74880219028063,tratado_2018,1
72010,2018,0.0856114095444962,0.286325336105776,1.0,3.492530607317873,1,1,1.9137577002053388,5.9137577002053385,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,70.0,1,1,5.9137577002053385,1.0,18.833675564681723,sempre_tratado,1
72036,2018,0.0981603236066938,0.3477760913679127,1.0,2.875413304194332,0,1,0.0,2.2505133470225878,2016,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,13.0,1,1,2.2505133470225878,1.0,18.833675564681723,tratado_2018,1
72052,2018,0.0876103645342646,0.3140313976527968,1.0,3.1843949601040595,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,6.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
72079,2018,0.0866090330742002,0.362997065529181,1.0,2.754843206630856,0,1,0.0,3.3347022587268995,2015,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,5.0,1,1,3.3347022587268995,1.0,12.999315537303216,tratado_2018,1
72095,2018,0.0882834068446623,0.2976813918377568,1.0,3.359296306115845,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,292.0,1,1,4.662559890485968,1.0,19.3347022587269,sempre_tratado,1
72133,2018,0.0961977593812583,0.3266698086530304,1.0,3.0611950462252286,0,0,0.0,0.0,2018,SP,2500,1.0,1.0,14.080766598220396,18.0807665982204,2000.0,20.0,1,0,0.0,1.0,18.0807665982204,nunca_tratado,0
72150,2018,0.1086053298377638,0.4440634049687547,1.0,2.2519306675819464,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,8.999315537303216,12.999315537303216,2005.0,2.0,1,1,0.5010266940451745,1.0,12.999315537303216,tratado_2018,1
72192,2018,0.0923752640161779,0.3298968046253818,1.0,3.0312509426563303,0,1,0.0,0.5010266940451745,2018,SP,700,1.0,1.0,9.08145106091718,13.08145106091718,2005.0,7.0,1,1,0.5010266940451745,1.0,13.08145106091718,tratado_2018,1
72257,2018,0.0613558724031204,0.2865903005873449,1.0,3.4893016195962545,1,1,1.5852156057494866,5.585215605749487,2013,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,125.0,1,1,5.585215605749487,1.0,19.3347022587269,sempre_tratado,1
72273,2018,0.0829686594668239,0.4210990489121814,1.0,2.3747382060901927,1,1,1.3333333333333333,5.333333333333333,2013,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,33.0,1,1,5.333333333333333,1.0,18.833675564681723,sempre_tratado,1
72311,2018,0.0973718414137974,0.3715463503691896,1.0,2.6914542398447545,1,1,1.9137577002053388,5.9137577002053385,2012,SP,2500,1.0,1.0,13.91375770020534,17.913757700205338,2000.0,40.0,1,1,5.9137577002053385,1.0,17.913757700205338,sempre_tratado,1
72338,2018,0.0718439081727712,0.3219882396516825,1.0,3.1057034911640584,1,1,0.6625598904859685,4.662559890485968,2014,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,121.0,1,1,4.662559890485968,1.0,18.833675564681723,sempre_tratado,1
72354,2018,0.0927738687388583,0.3085758038104499,1.0,3.2406947908795654,0,0,0.0,0.0,2022,SP,700,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,17.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
72370,2018,0.067323325908236,0.2751491403152799,1.0,3.634392601969059,1,1,1.9137577002053388,5.9137577002053385,2012,SP,2500,1.0,1.0,15.3347022587269,19.3347022587269,1999.0,129.0,1,1,5.9137577002053385,1.0,19.3347022587269,sempre_tratado,1
72397,2018,0.0859119662897554,0.3399555797039282,1.0,2.941560779413926,0,0,0.0,0.0,2022,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,26.0,1,0,0.0,1.0,18.833675564681723,nunca_tratado,0
72435,2018,0.0730025107786745,0.2955967742987793,1.0,3.3829868487984025,1,1,2.2505133470225878,6.250513347022587,2012,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,73.0,1,1,6.250513347022587,1.0,18.833675564681723,sempre_tratado,1
72451,2018,0.0856589883922459,0.2942310144882469,1.0,3.3986899774630825,0,1,0.0,2.3326488706365502,2016,SP,2500,1.0,1.0,14.74880219028063,18.748802190280628,2000.0,70.0,1,1,2.3326488706365502,1.0,18.748802190280628,tratado_2018,1
72737,2018,0.0771593960300294,0.2896878720427279,1.0,3.4519912516479243,0,1,0.0,3.915126625598905,2014,SP,2500,1.0,1.0,14.833675564681725,18.833675564681723,1999.0,63.0,1,1,3.915126625598905,1.0,18.833675564681723,tratado_2018,1
73008,2018,0.0270829714212244,0.7483923365264474,1.0,1.3361975413074811,0,0,0.0,0.0,2022,TO,700,0.0,1.0,0.0,4.0,2014.0,3.0,1,0,0.0,1.0,4.0,nunca_tratado,0
73016,2018,0.0410550888058947,0.6572498896949183,1.0,1.521491316589158,0,0,0.0,0.0,2022,TO,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,6.0,1,0,0.0,1.0,9.831622176591376,nunca_tratado,0
73024,2018,0.040042455039959,0.6717339172007126,1.0,1.4886846925450128,0,1,0.0,3.748117727583847,2015,TO,700,0.0,1.0,0.0,3.748117727583847,2015.0,2.0,1,1,3.748117727583847,1.0,3.748117727583847,tratado_2018,1
