codigo_tse,sigla_partido,votos
58289,MDB,194
58289,NOVO,100
58289,PATRI,481
58289,PDT,1903
58289,PODE,144
58289,PPL,13
58289,PSDB,1284
58289,PSL,14411
58289,PSOL,67
58289,PSTU,7
58289,PT,4120
58289,REDE,300
58297,DC,8
58297,MDB,109
58297,NOVO,169
58297,PATRI,208
58297,PDT,1804
58297,PODE,51
58297,PPL,2
58297,PSDB,374
58297,PSL,6730
58297,PSOL,50
58297,PSTU,3
58297,PT,1765
58297,REDE,95
58300,DC,20
58300,MDB,66
58300,NOVO,69
58300,PATRI,263
58300,PDT,798
58300,PODE,48
58300,PSDB,221
58300,PSL,4870
58300,PSOL,25
58300,PSTU,3
58300,PT,1738
58300,REDE,69
58319,DC,4
58319,MDB,104
58319,NOVO,105
58319,PATRI,80
58319,PDT,955
58319,PODE,38
58319,PPL,3
58319,PSDB,338
58319,PSL,3484
58319,PSOL,25
58319,PSTU,6
58319,PT,1455
58319,REDE,39
58327,DC,30
58327,MDB,74
58327,NOVO,173
58327,PATRI,375
58327,PDT,1339
58327,PODE,69
58327,PPL,2
58327,PSDB,413
58327,PSL,7152
58327,PSOL,48
58327,PSTU,3
58327,PT,2593
58327,REDE,131
58335,DC,338
58335,MDB,4168
58335,NOVO,3097
58335,PATRI,16136
58335,PDT,50959
58335,PODE,1932
58335,PPL,110
58335,PSDB,9348
58335,PSL,274487
58335,PSOL,2396
58335,PSTU,335
58335,PT,77504
58335,REDE,6257
58343,DC,3
58343,MDB,46
58343,NOVO,56
58343,PATRI,72
58343,PDT,296
58343,PODE,27
58343,PPL,2
58343,PSDB,392
58343,PSL,3207
58343,PSOL,12
58343,PT,1152
58343,REDE,24
05835,DC,19
05835,MDB,1915
05835,NOVO,1221
05835,PATRI,1678
05835,PDT,7091
05835,PODE,274
05835,PPL,26
05835,PSDB,2145
05835,PSL,60191
05835,PSOL,576
05835,PSTU,43
05835,PT,33001
05835,REDE,832
58351,DC,4
58351,MDB,114
58351,NOVO,86
58351,PATRI,190
58351,PDT,1070
58351,PODE,38
58351,PPL,3
58351,PSDB,405
58351,PSL,4296
58351,PSOL,26
58351,PSTU,7
58351,PT,1467
58351,REDE,122
58360,DC,6
58360,MDB,147
58360,NOVO,93
58360,PATRI,639
58360,PDT,1515
58360,PODE,99
58360,PPL,2
58360,PSDB,467
58360,PSL,9724
58360,PSOL,60
58360,PSTU,7
58360,PT,4611
58360,REDE,194
58378,DC,92
58378,MDB,1046
58378,NOVO,698
58378,PATRI,4947
58378,PDT,11986
58378,PODE,662
58378,PPL,22
58378,PSDB,2946
58378,PSL,68150
58378,PSOL,545
58378,PSTU,72
58378,PT,26031
58378,REDE,1690
58386,DC,3
58386,MDB,35
58386,NOVO,60
58386,PATRI,86
58386,PDT,893
58386,PODE,33
58386,PPL,2
58386,PSDB,120
58386,PSL,2612
58386,PSOL,25
58386,PSTU,1
58386,PT,1224
58386,REDE,45
58394,DC,19
58394,MDB,589
58394,NOVO,467
58394,PATRI,2379
58394,PDT,6036
58394,PODE,233
58394,PPL,16
58394,PSDB,1460
58394,PSL,42488
58394,PSOL,235
58394,PSTU,28
58394,PT,9181
58394,REDE,747
58408,DC,6
58408,MDB,136
58408,NOVO,249
58408,PATRI,632
58408,PDT,2732
58408,PODE,100
58408,PPL,5
58408,PSDB,465
58408,PSL,13028
58408,PSOL,114
58408,PSTU,11
58408,PT,2179
58408,REDE,322
58416,DC,11
58416,MDB,87
58416,NOVO,147
58416,PATRI,133
58416,PDT,1438
58416,PODE,76
58416,PPL,3
58416,PSDB,507
58416,PSL,9216
58416,PSOL,79
58416,PSTU,8
58416,PT,1663
58416,REDE,94
58424,DC,15
58424,MDB,350
58424,NOVO,260
58424,PATRI,1231
58424,PDT,4722
58424,PODE,164
58424,PPL,12
58424,PSDB,982
58424,PSL,24610
58424,PSOL,168
58424,PSTU,21
58424,PT,5420
58424,REDE,635
58432,DC,15
58432,MDB,467
58432,NOVO,666
58432,PATRI,796
58432,PDT,4684
58432,PODE,300
58432,PPL,13
58432,PSDB,1701
58432,PSL,34559
58432,PSOL,184
58432,PSTU,23
58432,PT,8209
58432,REDE,491
58440,DC,7
58440,MDB,195
58440,NOVO,318
58440,PATRI,307
58440,PDT,1953
58440,PODE,126
58440,PPL,5
58440,PSDB,840
58440,PSL,10708
58440,PSOL,100
58440,PSTU,10
58440,PT,2958
58440,REDE,225
58459,DC,1
58459,MDB,43
58459,NOVO,45
58459,PATRI,107
58459,PDT,593
58459,PODE,32
58459,PSDB,238
58459,PSL,2039
58459,PSOL,30
58459,PSTU,3
58459,PT,1891
58459,REDE,36
58467,DC,37
58467,MDB,895
58467,NOVO,661
58467,PATRI,2998
58467,PDT,11089
58467,PODE,325
58467,PPL,31
58467,PSDB,1698
58467,PSL,62947
58467,PSOL,419
58467,PSTU,62
58467,PT,14351
58467,REDE,1297
58475,DC,78
58475,MDB,789
58475,NOVO,2040
58475,PATRI,3681
58475,PDT,16703
58475,PODE,600
58475,PPL,25
58475,PSDB,2325
58475,PSL,60503
58475,PSOL,662
58475,PSTU,81
58475,PT,19150
58475,REDE,1748
58491,DC,68
58491,MDB,1110
58491,NOVO,788
58491,PATRI,4291
58491,PDT,12031
58491,PODE,543
58491,PPL,42
58491,PSDB,2878
58491,PSL,76079
58491,PSOL,536
58491,PSTU,60
58491,PT,24330
58491,REDE,1843
05851,DC,13
05851,MDB,241
05851,NOVO,48
05851,PATRI,90
05851,PDT,651
05851,PODE,17
05851,PPL,4
05851,PSDB,593
05851,PSL,4838
05851,PSOL,15
05851,PT,4372
05851,REDE,54
58513,DC,7
58513,MDB,187
58513,NOVO,230
58513,PATRI,486
58513,PDT,2610
58513,PODE,100
58513,PPL,5
58513,PSDB,493
58513,PSL,17574
58513,PSOL,137
58513,PSTU,14
58513,PT,3025
58513,REDE,347
58530,DC,30
58530,MDB,498
58530,NOVO,787
58530,PATRI,1488
58530,PDT,7930
58530,PODE,408
58530,PPL,50
58530,PSDB,1211
58530,PSL,45117
58530,PSOL,374
58530,PSTU,37
58530,PT,19462
58530,REDE,952
58556,DC,9
58556,MDB,120
58556,NOVO,144
58556,PATRI,219
58556,PDT,1537
58556,PODE,67
58556,PPL,14
58556,PSDB,438
58556,PSL,5783
58556,PSOL,77
58556,PSTU,8
58556,PT,1887
58556,REDE,222
58572,DC,19
58572,MDB,134
58572,NOVO,175
58572,PATRI,240
58572,PDT,2329
58572,PODE,74
58572,PPL,12
58572,PSDB,625
58572,PSL,9717
58572,PSOL,150
58572,PSTU,10
58572,PT,2117
58572,REDE,297
58599,DC,3
58599,MDB,171
58599,NOVO,123
58599,PATRI,215
58599,PDT,1723
58599,PODE,92
58599,PPL,4
58599,PSDB,395
58599,PSL,7364
58599,PSOL,54
58599,PSTU,7
58599,PT,4255
58599,REDE,119
58610,DC,9
58610,MDB,73
58610,NOVO,157
58610,PATRI,138
58610,PDT,1307
58610,PODE,66
58610,PPL,1
58610,PSDB,370
58610,PSL,4567
58610,PSOL,30
58610,PSTU,3
58610,PT,1726
58610,REDE,69
58637,DC,29
58637,MDB,732
58637,NOVO,856
58637,PATRI,2800
58637,PDT,12921
58637,PODE,350
58637,PPL,37
58637,PSDB,1382
58637,PSL,63845
58637,PSOL,557
58637,PSTU,74
58637,PT,12364
58637,REDE,1443
58653,DC,102
58653,MDB,2175
58653,NOVO,8876
58653,PATRI,4984
58653,PDT,62372
58653,PODE,1497
58653,PPL,118
58653,PSDB,6197
58653,PSL,156681
58653,PSOL,2913
58653,PSTU,225
58653,PT,42184
58653,REDE,5109
58670,DC,82
58670,MDB,727
58670,NOVO,2259
58670,PATRI,1518
58670,PDT,16254
58670,PODE,615
58670,PPL,31
58670,PSDB,3390
58670,PSL,63477
58670,PSOL,1015
58670,PSTU,111
58670,PT,10292
58670,REDE,1189
58696,DC,159
58696,MDB,4205
58696,NOVO,3009
58696,PATRI,12779
58696,PDT,45069
58696,PODE,1471
58696,PPL,138
58696,PSDB,8004
58696,PSL,267051
58696,PSOL,1833
58696,PSTU,272
58696,PT,60602
58696,REDE,6011
58718,DC,8
58718,MDB,203
58718,NOVO,188
58718,PATRI,656
58718,PDT,3453
58718,PODE,92
58718,PPL,6
58718,PSDB,703
58718,PSL,15049
58718,PSOL,103
58718,PSTU,14
58718,PT,3553
58718,REDE,339
58734,DC,10
58734,MDB,374
58734,NOVO,449
58734,PATRI,399
58734,PDT,3263
58734,PODE,124
58734,PPL,3
58734,PSDB,1237
58734,PSL,12660
58734,PSOL,178
58734,PSTU,16
58734,PT,3531
58734,REDE,498
58750,DC,8
58750,MDB,165
58750,NOVO,437
58750,PATRI,354
58750,PDT,2657
58750,PODE,86
58750,PPL,4
58750,PSDB,925
58750,PSL,11989
58750,PSOL,165
58750,PSTU,10
58750,PT,2742
58750,REDE,180
58777,DC,97
58777,MDB,2104
58777,NOVO,5304
58777,PATRI,2887
58777,PDT,24623
58777,PODE,1014
58777,PPL,64
58777,PSDB,5905
58777,PSL,102541
58777,PSOL,1231
58777,PSTU,92
58777,PT,15710
58777,REDE,2662
05878,DC,37
05878,MDB,273
05878,NOVO,11
05878,PATRI,37
05878,PDT,1526
05878,PODE,9
05878,PPL,1
05878,PSDB,523
05878,PSL,2974
05878,PSOL,33
05878,PSTU,10
05878,PT,9195
05878,REDE,72
58793,DC,9
58793,MDB,185
58793,NOVO,157
58793,PATRI,415
58793,PDT,2493
58793,PODE,75
58793,PPL,5
58793,PSDB,556
58793,PSL,8216
58793,PSOL,79
58793,PSTU,9
58793,PT,3392
58793,REDE,204
58815,DC,1
58815,MDB,72
58815,NOVO,94
58815,PATRI,129
58815,PDT,1135
58815,PODE,46
58815,PPL,4
58815,PSDB,383
58815,PSL,4190
58815,PSOL,44
58815,PSTU,2
58815,PT,2791
58815,REDE,64
58831,DC,29
58831,MDB,751
58831,NOVO,1416
58831,PATRI,924
58831,PDT,7178
58831,PODE,459
58831,PPL,14
58831,PSDB,3183
58831,PSL,43226
58831,PSOL,394
58831,PSTU,43
58831,PT,8180
58831,REDE,970
58858,DC,20
58858,MDB,247
58858,NOVO,392
58858,PATRI,1038
58858,PDT,3726
58858,PODE,170
58858,PPL,9
58858,PSDB,1037
58858,PSL,20533
58858,PSOL,123
58858,PSTU,14
58858,PT,4509
58858,REDE,391
58874,DC,5
58874,MDB,104
58874,NOVO,141
58874,PATRI,171
58874,PDT,1107
58874,PODE,55
58874,PPL,2
58874,PSDB,421
58874,PSL,5348
58874,PSOL,31
58874,PSTU,7
58874,PT,3004
58874,REDE,65
58890,DC,8
58890,MDB,125
58890,NOVO,69
58890,PATRI,63
58890,PDT,885
58890,PODE,29
58890,PSDB,276
58890,PSL,2421
58890,PSOL,24
58890,PSTU,2
58890,PT,1805
58890,REDE,54
58912,DC,4
58912,MDB,107
58912,NOVO,92
58912,PATRI,59
58912,PDT,697
58912,PODE,49
58912,PPL,2
58912,PSDB,256
58912,PSL,2993
58912,PSOL,34
58912,PSTU,4
58912,PT,1115
58912,REDE,78
58939,DC,12
58939,MDB,210
58939,NOVO,235
58939,PATRI,262
58939,PDT,2306
58939,PODE,132
58939,PPL,4
58939,PSDB,770
58939,PSL,14815
58939,PSOL,89
58939,PSTU,7
58939,PT,3805
58939,REDE,192
05894,DC,2
05894,MDB,268
05894,NOVO,38
05894,PATRI,69
05894,PDT,802
05894,PODE,27
05894,PPL,8
05894,PSDB,620
05894,PSL,5016
05894,PSOL,22
05894,PSTU,4
05894,PT,4904
05894,REDE,38
58955,DC,20
58955,MDB,120
58955,NOVO,103
58955,PATRI,312
58955,PDT,2134
58955,PODE,143
58955,PPL,2
58955,PSDB,1013
58955,PSL,13266
58955,PSOL,79
58955,PSTU,5
58955,PT,2758
58955,REDE,210
58971,DC,315
58971,MDB,4084
58971,NOVO,4634
58971,PATRI,13575
58971,PDT,62506
58971,PODE,2264
58971,PPL,140
58971,PSDB,8920
58971,PSL,277978
58971,PSOL,3158
58971,PSTU,442
58971,PT,80858
58971,REDE,7358
58998,DC,19
58998,MDB,211
58998,NOVO,223
58998,PATRI,379
58998,PDT,3298
58998,PODE,137
58998,PPL,6
58998,PSDB,1234
58998,PSL,13521
58998,PSOL,139
58998,PSTU,5
58998,PT,4454
58998,REDE,287
00590,DC,1
00590,MDB,144
00590,NOVO,19
00590,PATRI,26
00590,PDT,251
00590,PODE,76
00590,PPL,1
00590,PSDB,401
00590,PSL,3143
00590,PSOL,36
00590,PSTU,2
00590,PT,1662
00590,REDE,20
59013,DC,127
59013,MDB,2095
59013,NOVO,1671
59013,PATRI,8596
59013,PDT,28487
59013,PODE,982
59013,PPL,77
59013,PSDB,4273
59013,PSL,163283
59013,PSOL,1254
59013,PSTU,190
59013,PT,38673
59013,REDE,4285
59030,DC,28
59030,MDB,309
59030,NOVO,295
59030,PATRI,915
59030,PDT,4222
59030,PODE,217
59030,PPL,13
59030,PSDB,1008
59030,PSL,32895
59030,PSOL,179
59030,PSTU,29
59030,PT,4325
59030,REDE,702
59056,DC,11
59056,MDB,24
59056,NOVO,27
59056,PATRI,53
59056,PDT,403
59056,PODE,20
59056,PSDB,191
59056,PSL,2786
59056,PSOL,23
59056,PSTU,1
59056,PT,1448
59056,REDE,26
59072,DC,10
59072,MDB,132
59072,NOVO,177
59072,PATRI,142
59072,PDT,1346
59072,PODE,66
59072,PPL,1
59072,PSDB,514
59072,PSL,6266
59072,PSOL,55
59072,PSTU,7
59072,PT,2447
59072,REDE,105
59099,DC,25
59099,MDB,460
59099,NOVO,406
59099,PATRI,748
59099,PDT,4633
59099,PODE,277
59099,PPL,17
59099,PSDB,1321
59099,PSL,29784
59099,PSOL,191
59099,PSTU,15
59099,PT,5092
59099,REDE,537
59110,DC,15
59110,MDB,101
59110,NOVO,95
59110,PATRI,425
59110,PDT,1157
59110,PODE,48
59110,PPL,6
59110,PSDB,533
59110,PSL,7998
59110,PSOL,42
59110,PSTU,11
59110,PT,2126
59110,REDE,133
59137,DC,2
59137,MDB,76
59137,NOVO,104
59137,PATRI,77
59137,PDT,985
59137,PODE,41
59137,PPL,2
59137,PSDB,587
59137,PSL,5822
59137,PSOL,28
59137,PSTU,1
59137,PT,1545
59137,REDE,62
59153,DC,62
59153,MDB,924
59153,NOVO,1942
59153,PATRI,1639
59153,PDT,10189
59153,PODE,479
59153,PPL,18
59153,PSDB,3664
59153,PSL,59456
59153,PSOL,486
59153,PSTU,56
59153,PT,6499
59153,REDE,1153
05916,DC,5
05916,MDB,413
05916,NOVO,28
05916,PATRI,110
05916,PDT,694
05916,PODE,55
05916,PPL,7
05916,PSDB,1371
05916,PSL,6643
05916,PSOL,28
05916,PT,8105
05916,REDE,52
59170,DC,3
59170,MDB,64
59170,NOVO,38
59170,PATRI,101
59170,PDT,607
59170,PODE,40
59170,PPL,2
59170,PSDB,237
59170,PSL,2650
59170,PSOL,28
59170,PSTU,5
59170,PT,1937
59170,REDE,39
59196,DC,18
59196,MDB,608
59196,NOVO,878
59196,PATRI,887
59196,PDT,7221
59196,PODE,240
59196,PPL,13
59196,PSDB,1407
59196,PSL,20668
59196,PSOL,351
59196,PSTU,33
59196,PT,10664
59196,REDE,699
59218,DC,47
59218,MDB,720
59218,NOVO,694
59218,PATRI,429
59218,PDT,5417
59218,PODE,257
59218,PPL,24
59218,PSDB,2144
59218,PSL,18175
59218,PSOL,310
59218,PSTU,22
59218,PT,9160
59218,REDE,562
59234,DC,9
59234,MDB,305
59234,NOVO,400
59234,PATRI,257
59234,PDT,2294
59234,PODE,132
59234,PPL,5
59234,PSDB,1258
59234,PSL,10922
59234,PSOL,104
59234,PSTU,19
59234,PT,3908
59234,REDE,351
59250,DC,62
59250,MDB,1468
59250,NOVO,3834
59250,PATRI,4610
59250,PDT,23860
59250,PODE,1558
59250,PPL,48
59250,PSDB,3600
59250,PSL,89625
59250,PSOL,1324
59250,PSTU,154
59250,PT,29565
59250,REDE,2585
59277,DC,15
59277,MDB,143
59277,NOVO,229
59277,PATRI,458
59277,PDT,2751
59277,PODE,107
59277,PPL,6
59277,PSDB,370
59277,PSL,13342
59277,PSOL,91
59277,PSTU,6
59277,PT,2391
59277,REDE,224
59293,DC,4
59293,MDB,79
59293,NOVO,50
59293,PATRI,110
59293,PDT,616
59293,PODE,41
59293,PPL,1
59293,PSDB,239
59293,PSL,5338
59293,PSOL,24
59293,PSTU,3
59293,PT,1342
59293,REDE,38
59315,DC,9
59315,MDB,153
59315,NOVO,187
59315,PATRI,262
59315,PDT,1798
59315,PODE,74
59315,PPL,7
59315,PSDB,859
59315,PSL,9173
59315,PSOL,68
59315,PSTU,4
59315,PT,2823
59315,REDE,190
05932,MDB,123
05932,NOVO,10
05932,PATRI,52
05932,PDT,691
05932,PODE,10
05932,PPL,2
05932,PSDB,124
05932,PSL,1331
05932,PSOL,8
05932,PSTU,1
05932,PT,2182
05932,REDE,14
59331,DC,8
59331,MDB,79
59331,NOVO,194
59331,PATRI,103
59331,PDT,702
59331,PODE,54
59331,PPL,3
59331,PSDB,650
59331,PSL,8709
59331,PSOL,29
59331,PSTU,5
59331,PT,830
59331,REDE,92
05959,DC,2
05959,MDB,280
05959,NOVO,144
05959,PATRI,157
05959,PDT,625
05959,PODE,48
05959,PPL,1
05959,PSDB,327
05959,PSL,7030
05959,PSOL,39
05959,PSTU,3
05959,PT,5492
05959,REDE,57
05975,DC,2
05975,MDB,537
05975,NOVO,101
05975,PATRI,204
05975,PDT,1754
05975,PODE,28
05975,PPL,1
05975,PSDB,580
05975,PSL,7811
05975,PSOL,26
05975,PSTU,7
05975,PT,9073
05975,REDE,63
05991,DC,7
05991,MDB,296
05991,NOVO,17
05991,PATRI,41
05991,PDT,486
05991,PODE,9
05991,PPL,3
05991,PSDB,401
05991,PSL,4143
05991,PSOL,10
05991,PSTU,5
05991,PT,3170
05991,REDE,25
60011,DC,1400
60011,MDB,26441
60011,NOVO,74177
60011,PATRI,67103
60011,PDT,645674
60011,PODE,14279
60011,PPL,1224
60011,PSDB,68405
60011,PSL,1930657
60011,PSOL,27829
60011,PSTU,2507
60011,PT,398033
60011,REDE,54443
06009,DC,4
06009,MDB,48
06009,NOVO,21
06009,PATRI,23
06009,PDT,177
06009,PODE,3
06009,PSDB,86
06009,PSL,858
06009,PSOL,7
06009,PSTU,1
06009,PT,1376
06009,REDE,42
06017,DC,2
06017,MDB,36
06017,NOVO,28
06017,PATRI,68
06017,PDT,401
06017,PODE,2
06017,PSDB,147
06017,PSL,1404
06017,PSOL,39
06017,PT,2519
06017,REDE,57
06025,DC,2
06025,MDB,103
06025,NOVO,215
06025,PATRI,135
06025,PDT,909
06025,PODE,28
06025,PPL,1
06025,PSDB,420
06025,PSL,3489
06025,PSOL,110
06025,PSTU,7
06025,PT,4581
06025,REDE,151
06033,DC,2
06033,MDB,71
06033,NOVO,9
06033,PATRI,43
06033,PDT,554
06033,PODE,12
06033,PPL,2
06033,PSDB,224
06033,PSL,1644
06033,PSOL,32
06033,PSTU,3
06033,PT,2841
06033,REDE,117
00604,DC,4
00604,MDB,91
00604,NOVO,36
00604,PATRI,36
00604,PDT,274
00604,PODE,49
00604,PSDB,168
00604,PSL,2543
00604,PSOL,24
00604,PSTU,2
00604,PT,1298
00604,REDE,14
06041,DC,1
06041,MDB,41
06041,NOVO,19
06041,PATRI,107
06041,PDT,298
06041,PODE,11
06041,PSDB,291
06041,PSL,1224
06041,PSOL,62
06041,PSTU,4
06041,PT,2469
06041,REDE,90
06050,DC,120
06050,MDB,3700
06050,NOVO,5593
06050,PATRI,5390
06050,PDT,34571
06050,PODE,1065
06050,PPL,55
06050,PSDB,12114
06050,PSL,106017
06050,PSOL,4087
06050,PSTU,449
06050,PT,58770
06050,REDE,6450
06068,MDB,24
06068,NOVO,5
06068,PATRI,20
06068,PDT,202
06068,PODE,3
06068,PSDB,190
06068,PSL,953
06068,PSOL,24
06068,PSTU,2
06068,PT,1944
06068,REDE,48
06076,DC,12
06076,MDB,130
06076,NOVO,46
06076,PATRI,180
06076,PDT,862
06076,PODE,20
06076,PPL,2
06076,PSDB,655
06076,PSL,3141
06076,PSOL,75
06076,PSTU,13
06076,PT,7568
06076,REDE,169
06084,DC,11
06084,MDB,42
06084,NOVO,38
06084,PATRI,80
06084,PDT,476
06084,PODE,4
06084,PPL,1
06084,PSDB,110
06084,PSL,2229
06084,PSOL,30
06084,PSTU,1
06084,PT,3323
06084,REDE,90
06092,DC,8
06092,MDB,86
06092,NOVO,48
06092,PATRI,161
06092,PDT,816
06092,PODE,17
06092,PPL,4
06092,PSDB,350
06092,PSL,3620
06092,PSOL,84
06092,PSTU,10
06092,PT,7070
06092,REDE,167
61000,DC,1
61000,MDB,37
61000,NOVO,52
61000,PATRI,36
61000,PDT,276
61000,PODE,44
61000,PPL,1
61000,PSDB,409
61000,PSL,1322
61000,PSOL,16
61000,PSTU,2
61000,PT,2458
61000,REDE,18
61018,DC,9
61018,MDB,141
61018,NOVO,529
61018,PATRI,84
61018,PDT,1075
61018,PODE,116
61018,PPL,4
61018,PSDB,1788
61018,PSL,13175
61018,PSOL,36
61018,PSTU,5
61018,PT,1741
61018,REDE,83
61026,MDB,27
61026,NOVO,23
61026,PATRI,28
61026,PDT,75
61026,PODE,9
61026,PSDB,230
61026,PSL,863
61026,PSOL,7
61026,PT,380
61026,REDE,7
61034,DC,4
61034,MDB,45
61034,NOVO,82
61034,PATRI,14
61034,PDT,125
61034,PODE,32
61034,PPL,2
61034,PSDB,368
61034,PSL,1628
61034,PSOL,5
61034,PT,443
61034,REDE,5
61042,DC,3
61042,MDB,48
61042,NOVO,230
61042,PATRI,82
61042,PDT,566
61042,PODE,168
61042,PPL,5
61042,PSDB,846
61042,PSL,4798
61042,PSOL,19
61042,PSTU,3
61042,PT,1352
61042,REDE,39
61050,DC,9
61050,MDB,215
61050,NOVO,521
61050,PATRI,170
61050,PDT,1113
61050,PODE,74
61050,PPL,2
61050,PSDB,2483
61050,PSL,8604
61050,PSOL,64
61050,PSTU,4
61050,PT,2283
61050,REDE,111
06106,DC,3
06106,MDB,35
06106,NOVO,34
06106,PATRI,32
06106,PDT,251
06106,PODE,4
06106,PSDB,103
06106,PSL,1153
06106,PSOL,16
06106,PT,1121
06106,REDE,51
61069,DC,2
61069,MDB,16
61069,NOVO,99
61069,PATRI,31
61069,PDT,127
61069,PODE,4
61069,PSDB,235
61069,PSL,1215
61069,PSOL,13
61069,PSTU,3
61069,PT,748
61069,REDE,16
61077,DC,1
61077,MDB,38
61077,NOVO,164
61077,PATRI,27
61077,PDT,289
61077,PODE,31
61077,PPL,1
61077,PSDB,661
61077,PSL,2562
61077,PSOL,26
61077,PSTU,1
61077,PT,539
61077,REDE,26
61085,DC,3
61085,MDB,24
61085,NOVO,40
61085,PATRI,16
61085,PDT,193
61085,PODE,26
61085,PPL,1
61085,PSDB,231
61085,PSL,1059
61085,PSOL,11
61085,PSTU,2
61085,PT,1157
61085,REDE,21
61093,DC,2
61093,MDB,46
61093,NOVO,478
61093,PATRI,37
61093,PDT,648
61093,PODE,85
61093,PPL,2
61093,PSDB,1012
61093,PSL,7014
61093,PSOL,25
61093,PT,766
61093,REDE,68
61107,MDB,53
61107,NOVO,86
61107,PATRI,12
61107,PDT,198
61107,PODE,8
61107,PPL,1
61107,PSDB,541
61107,PSL,1720
61107,PSOL,13
61107,PSTU,3
61107,PT,1124
61107,REDE,19
61115,DC,1
61115,MDB,11
61115,NOVO,126
61115,PATRI,4
61115,PDT,265
61115,PODE,22
61115,PPL,2
61115,PSDB,249
61115,PSL,1782
61115,PSOL,14
61115,PT,283
61115,REDE,24
61123,MDB,20
61123,NOVO,43
61123,PATRI,4
61123,PDT,62
61123,PODE,9
61123,PSDB,203
61123,PSL,447
61123,PSOL,2
61123,PSTU,1
61123,PT,334
61123,REDE,1
61131,DC,11
61131,MDB,350
61131,NOVO,784
61131,PATRI,253
61131,PDT,1449
61131,PODE,148
61131,PPL,5
61131,PSDB,1861
61131,PSL,13281
61131,PSOL,80
61131,PSTU,4
61131,PT,2471
61131,REDE,158
06114,DC,1
06114,MDB,63
06114,NOVO,40
06114,PATRI,155
06114,PDT,375
06114,PODE,13
06114,PSDB,185
06114,PSL,1778
06114,PSOL,86
06114,PSTU,8
06114,PT,2110
06114,REDE,114
61140,MDB,28
61140,NOVO,39
61140,PATRI,37
61140,PDT,110
61140,PODE,14
61140,PPL,2
61140,PSDB,263
61140,PSL,1165
61140,PSOL,7
61140,PT,609
61140,REDE,17
61158,DC,1
61158,MDB,26
61158,NOVO,58
61158,PATRI,21
61158,PDT,154
61158,PODE,8
61158,PSDB,276
61158,PSL,1599
61158,PSOL,9
61158,PT,619
61158,REDE,6
61166,DC,3
61166,MDB,76
61166,NOVO,204
61166,PATRI,88
61166,PDT,775
61166,PODE,92
61166,PPL,3
61166,PSDB,732
61166,PSL,3947
61166,PSOL,42
61166,PSTU,2
61166,PT,3412
61166,REDE,45
61174,MDB,16
61174,NOVO,73
61174,PATRI,11
61174,PDT,90
61174,PODE,9
61174,PSDB,303
61174,PSL,1023
61174,PSOL,3
61174,PSTU,2
61174,PT,647
61174,REDE,3
61182,MDB,11
61182,NOVO,39
61182,PATRI,6
61182,PDT,123
61182,PODE,11
61182,PSDB,194
61182,PSL,1024
61182,PSOL,3
61182,PT,277
61182,REDE,8
61190,DC,6
61190,MDB,101
61190,NOVO,200
61190,PATRI,56
61190,PDT,731
61190,PODE,39
61190,PPL,3
61190,PSDB,1393
61190,PSL,4179
61190,PSOL,60
61190,PSTU,1
61190,PT,1464
61190,REDE,69
00612,MDB,96
00612,NOVO,45
00612,PATRI,7
00612,PDT,218
00612,PODE,49
00612,PPL,2
00612,PSDB,365
00612,PSL,2811
00612,PSOL,31
00612,PSTU,4
00612,PT,1341
00612,REDE,22
61204,DC,5
61204,MDB,142
61204,NOVO,508
61204,PATRI,149
61204,PDT,1749
61204,PODE,137
61204,PPL,11
61204,PSDB,929
61204,PSL,7306
61204,PSOL,98
61204,PSTU,3
61204,PT,2125
61204,REDE,163
61212,MDB,35
61212,NOVO,42
61212,PATRI,13
61212,PDT,115
61212,PODE,22
61212,PPL,2
61212,PSDB,269
61212,PSL,1666
61212,PSOL,4
61212,PSTU,2
61212,PT,339
61212,REDE,10
06122,DC,2
06122,MDB,59
06122,NOVO,10
06122,PATRI,364
06122,PDT,391
06122,PODE,7
06122,PSDB,210
06122,PSL,1528
06122,PSOL,28
06122,PSTU,4
06122,PT,4854
06122,REDE,48
61220,DC,4
61220,MDB,147
61220,NOVO,432
61220,PATRI,94
61220,PDT,994
61220,PODE,63
61220,PPL,1
61220,PSDB,1222
61220,PSL,5176
61220,PSOL,59
61220,PSTU,4
61220,PT,1650
61220,REDE,148
61239,MDB,29
61239,NOVO,50
61239,PATRI,6
61239,PDT,146
61239,PODE,5
61239,PPL,2
61239,PSDB,397
61239,PSL,1661
61239,PSOL,8
61239,PT,390
61239,REDE,8
61247,MDB,17
61247,NOVO,64
61247,PATRI,6
61247,PDT,180
61247,PODE,42
61247,PSDB,266
61247,PSL,1253
61247,PSOL,4
61247,PSTU,1
61247,PT,256
61247,REDE,5
61255,DC,8
61255,MDB,117
61255,NOVO,280
61255,PATRI,103
61255,PDT,869
61255,PODE,100
61255,PPL,3
61255,PSDB,1513
61255,PSL,7194
61255,PSOL,29
61255,PSTU,4
61255,PT,2142
61255,REDE,77
61263,DC,8
61263,MDB,120
61263,NOVO,286
61263,PATRI,118
61263,PDT,855
61263,PODE,80
61263,PPL,3
61263,PSDB,1257
61263,PSL,5825
61263,PSOL,55
61263,PSTU,2
61263,PT,1922
61263,REDE,119
61271,MDB,29
61271,NOVO,15
61271,PATRI,21
61271,PDT,103
61271,PODE,6
61271,PSDB,266
61271,PSL,1090
