codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_3g,ano_primeira_3g,mes_primeira_3g,n_estacoes_3g_total,operadora_primeira,faixa_primeira,tem_3g_2010,tem_3g_2014,tem_3g_2018,tem_3g_2022,anos_com_3g_2014,anos_com_3g_2018,anos_com_3g_2022
64378,3516804,Gastão Vidigal,SP,São Paulo,Gastão Vidigal - SP,2005-10-01,2005,10,7,TIM,2100,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
64394,3516903,General Salgado,SP,São Paulo,General Salgado - SP,1999-12-01,1999,12,13,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64416,3517000,Getulina,SP,São Paulo,Getulina - SP,1999-12-01,1999,12,18,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64432,3517109,Glicério,SP,São Paulo,Glicério - SP,2000-12-01,2000,12,13,VIVO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
64459,3517208,Guaiçara,SP,São Paulo,Guaiçara - SP,1999-12-01,1999,12,13,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64475,3517307,Guaimbê,SP,São Paulo,Guaimbê - SP,1999-12-01,1999,12,12,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64491,3517406,Guaíra,SP,São Paulo,Guaíra - SP,1999-09-01,1999,9,45,TIM,2100,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
64513,3517505,Guapiaçu,SP,São Paulo,Guapiaçu - SP,2001-08-01,2001,8,19,VIVO,850,1,1,1,1,13.166324435318275,17.166324435318277,21.166324435318277
64530,3517604,Guapiara,SP,São Paulo,Guapiara - SP,1999-12-01,1999,12,16,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64556,3517703,Guará,SP,São Paulo,Guará - SP,2002-12-01,2002,12,24,CLARO,2100,1,1,1,1,11.832991101984941,15.832991101984941,19.83299110198494
64572,3517802,Guaraçaí,SP,São Paulo,Guaraçaí - SP,1999-12-01,1999,12,8,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64599,3517901,Guaraci,SP,São Paulo,Guaraci - SP,2005-06-01,2005,6,9,CLARO,850,1,1,1,1,9.333333333333334,13.333333333333334,17.333333333333332
64610,3518008,Guarani D'Oeste,SP,São Paulo,Guarani d'Oeste - SP,2005-03-01,2005,3,6,CLARO,850,1,1,1,1,9.585215605749486,13.585215605749486,17.585215605749486
64637,3518107,Guarantã,SP,São Paulo,Guarantã - SP,1999-12-01,1999,12,20,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64653,3518206,Guararapes,SP,São Paulo,Guararapes - SP,1999-12-01,1999,12,17,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64670,3518305,Guararema,SP,São Paulo,Guararema - SP,1999-12-01,1999,12,102,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64696,3518404,Guaratinguetá,SP,São Paulo,Guaratinguetá - SP,1999-09-01,1999,9,174,CLARO,850,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
64718,3518503,Guareí,SP,São Paulo,Guareí - SP,1999-12-01,1999,12,20,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64734,3518602,Guariba,SP,São Paulo,Guariba - SP,2000-04-01,2000,4,22,VIVO,850,1,1,1,1,14.499657768651609,18.49965776865161,22.49965776865161
64750,3518701,Guarujá,SP,São Paulo,Guarujá - SP,1999-06-01,1999,6,519,TIM,2100,1,1,1,1,15.3347022587269,19.3347022587269,23.3347022587269
64777,3518800,Guarulhos,SP,São Paulo,Guarulhos - SP,1999-01-01,1999,1,784,CLARO,850,1,1,1,1,15.748117727583846,19.748117727583846,23.748117727583846
64793,3518909,Guzolândia,SP,São Paulo,Guzolândia - SP,2004-12-01,2004,12,25,TIM,2100,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
64815,3519006,Herculândia,SP,São Paulo,Herculândia - SP,1999-12-01,1999,12,18,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64831,3519105,Iacanga,SP,São Paulo,Iacanga - SP,1999-12-01,1999,12,15,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64858,3519204,Iacri,SP,São Paulo,Iacri - SP,1999-12-01,1999,12,15,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64874,3519303,Ibaté,SP,São Paulo,Ibaté - SP,1999-12-01,1999,12,40,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64890,3519402,Ibirá,SP,São Paulo,Ibirá - SP,1999-09-01,1999,9,15,CLARO,2100,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
64912,3519501,Ibirarema,SP,São Paulo,Ibirarema - SP,1999-12-01,1999,12,8,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64939,3519600,Ibitinga,SP,São Paulo,Ibitinga - SP,1999-12-01,1999,12,32,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64955,3519709,Ibiúna,SP,São Paulo,Ibiúna - SP,1999-12-01,1999,12,148,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64971,3519808,Icém,SP,São Paulo,Icém - SP,1999-12-01,1999,12,16,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
64998,3519907,Iepê,SP,São Paulo,Iepê - SP,1999-12-01,1999,12,12,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65013,3520004,Igaraçu Do Tietê,SP,São Paulo,Igaraçu do Tietê - SP,1999-12-01,1999,12,13,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65030,3520103,Igarapava,SP,São Paulo,Igarapava - SP,1999-12-01,1999,12,34,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65056,3520202,Igaratá,SP,São Paulo,Igaratá - SP,1999-12-01,1999,12,32,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65072,3520301,Iguape,SP,São Paulo,Iguape - SP,2001-02-01,2001,2,20,VIVO,2100,1,1,1,1,13.661875427789186,17.661875427789184,21.661875427789184
65099,3520400,Ilhabela,SP,São Paulo,Ilhabela - SP,1999-06-01,1999,6,89,VIVO,850,1,1,1,1,15.3347022587269,19.3347022587269,23.3347022587269
65110,3520509,Indaiatuba,SP,São Paulo,Indaiatuba - SP,1999-06-01,1999,6,161,TIM,2100,1,1,1,1,15.3347022587269,19.3347022587269,23.3347022587269
65137,3520608,Indiana,SP,São Paulo,Indiana - SP,2005-08-01,2005,8,10,VIVO,850,1,1,1,1,9.166324435318275,13.166324435318275,17.166324435318277
65153,3520707,Indiaporã,SP,São Paulo,Indiaporã - SP,2005-10-01,2005,10,15,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
65170,3520806,Inúbia Paulista,SP,São Paulo,Inúbia Paulista - SP,2007-03-01,2007,3,11,CLARO,850,1,1,1,1,7.586584531143052,11.586584531143053,15.586584531143053
65196,3520905,Ipaussu,SP,São Paulo,Ipaussu - SP,1999-12-01,1999,12,8,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65218,3521002,Iperó,SP,São Paulo,Iperó - SP,1999-12-01,1999,12,27,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65234,3521101,Ipeúna,SP,São Paulo,Ipeúna - SP,1999-12-01,1999,12,10,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65250,3521200,Iporanga,SP,São Paulo,Iporanga - SP,2005-06-01,2005,6,5,VIVO,850,1,1,1,1,9.333333333333334,13.333333333333334,17.333333333333332
65277,3521309,Ipuã,SP,São Paulo,Ipuã - SP,2000-03-01,2000,3,21,CLARO,850,1,1,1,1,14.584531143052704,18.584531143052704,22.584531143052704
65293,3521408,Iracemápolis,SP,São Paulo,Iracemápolis - SP,1999-12-01,1999,12,27,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65315,3521507,Irapuã,SP,São Paulo,Irapuã - SP,2005-10-01,2005,10,6,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
65331,3521606,Irapuru,SP,São Paulo,Irapuru - SP,2005-01-01,2005,1,10,CLARO,850,1,1,1,1,9.74674880219028,13.74674880219028,17.746748802190282
65358,3521705,Itaberá,SP,São Paulo,Itaberá - SP,1999-12-01,1999,12,12,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65374,3521804,Itaí,SP,São Paulo,Itaí - SP,1999-12-01,1999,12,27,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65390,3521903,Itajobi,SP,São Paulo,Itajobi - SP,1999-12-01,1999,12,19,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65412,3522000,Itaju,SP,São Paulo,Itaju - SP,2007-05-01,2007,5,6,VIVO,2100,1,1,1,1,7.4195756331279945,11.419575633127995,15.419575633127995
65439,3522109,Itanhaém,SP,São Paulo,Itanhaém - SP,1999-06-01,1999,6,146,TIM,2100,1,1,1,1,15.3347022587269,19.3347022587269,23.3347022587269
65455,3522208,Itapecerica Da Serra,SP,São Paulo,Itapecerica da Serra - SP,1999-04-01,1999,4,167,CLARO,850,1,1,1,1,15.501711156741958,19.50171115674196,23.50171115674196
65471,3522307,Itapetininga,SP,São Paulo,Itapetininga - SP,1999-12-01,1999,12,150,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65498,3522406,Itapeva,SP,São Paulo,Itapeva - SP,1999-12-01,1999,12,86,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65510,3522505,Itapevi,SP,São Paulo,Itapevi - SP,1999-10-01,1999,10,158,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
65536,3522604,Itapira,SP,São Paulo,Itapira - SP,1999-12-01,1999,12,86,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65552,3522703,Itápolis,SP,São Paulo,Itápolis - SP,1999-12-01,1999,12,60,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65579,3522802,Itaporanga,SP,São Paulo,Itaporanga - SP,1999-12-01,1999,12,16,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65595,3522901,Itapuí,SP,São Paulo,Itapuí - SP,1999-12-01,1999,12,22,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65617,3523008,Itapura,SP,São Paulo,Itapura - SP,2005-10-01,2005,10,5,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
65633,3523107,Itaquaquecetuba,SP,São Paulo,Itaquaquecetuba - SP,1999-09-01,1999,9,207,CLARO,850,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
65650,3523206,Itararé,SP,São Paulo,Itararé - SP,1999-12-01,1999,12,26,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65676,3523305,Itariri,SP,São Paulo,Itariri - SP,1999-12-01,1999,12,33,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65692,3523404,Itatiba,SP,São Paulo,Itatiba - SP,1999-04-01,1999,4,268,VIVO,850,1,1,1,1,15.501711156741958,19.50171115674196,23.50171115674196
65714,3523503,Itatinga,SP,São Paulo,Itatinga - SP,1999-12-01,1999,12,49,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65730,3523602,Itirapina,SP,São Paulo,Itirapina - SP,1999-11-01,1999,11,48,CLARO,850,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
65757,3523701,Itirapuã,SP,São Paulo,Itirapuã - SP,2005-10-01,2005,10,7,VIVO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
65773,3523800,Itobi,SP,São Paulo,Itobi - SP,1999-12-01,1999,12,20,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65790,3523909,Itu,SP,São Paulo,Itu - SP,1999-01-01,1999,1,267,CLARO,850,1,1,1,1,15.748117727583846,19.748117727583846,23.748117727583846
65811,3524006,Itupeva,SP,São Paulo,Itupeva - SP,1999-09-01,1999,9,95,VIVO,2100,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
65838,3524105,Ituverava,SP,São Paulo,Ituverava - SP,2003-02-01,2003,2,76,ALGAR,850,1,1,1,1,11.663244353182751,15.663244353182751,19.66324435318275
65854,3524204,Jaborandi,SP,São Paulo,Jaborandi - SP,2006-05-01,2006,5,6,CLARO,850,1,1,1,1,8.41889117043121,12.41889117043121,16.418891170431213
65870,3524303,Jaboticabal,SP,São Paulo,Jaboticabal - SP,1999-12-01,1999,12,101,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65897,3524402,Jacareí,SP,São Paulo,Jacareí - SP,1999-12-01,1999,12,251,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
65919,3524501,Jaci,SP,São Paulo,Jaci - SP,2000-12-01,2000,12,17,CLARO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
65935,3524600,Jacupiranga,SP,São Paulo,Jacupiranga - SP,2002-09-01,2002,9,19,TIM,2100,1,1,1,1,12.082135523613964,16.082135523613964,20.082135523613964
65951,3524709,Jaguariúna,SP,São Paulo,Jaguariúna - SP,1999-09-01,1999,9,118,CLARO,850,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
65978,3524808,Jales,SP,São Paulo,Jales - SP,2000-01-01,2000,1,45,CLARO,850,1,1,1,1,14.74880219028063,18.748802190280628,22.748802190280628
65994,3524907,Jambeiro,SP,São Paulo,Jambeiro - SP,1999-12-01,1999,12,21,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66010,3525003,Jandira,SP,São Paulo,Jandira - SP,1999-08-01,1999,8,80,CLARO,2100,1,1,1,1,15.16769336071184,19.16769336071184,23.16769336071184
66036,3525102,Jardinópolis,SP,São Paulo,Jardinópolis - SP,1999-07-01,1999,7,77,VIVO,2100,1,1,1,1,15.252566735112936,19.252566735112936,23.252566735112936
66052,3525201,Jarinu,SP,São Paulo,Jarinu - SP,1999-12-01,1999,12,74,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66079,3525300,Jaú,SP,São Paulo,Jaú - SP,1999-12-01,1999,12,144,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66095,3525409,Jeriquara,SP,São Paulo,Jeriquara - SP,2005-05-01,2005,5,10,CLARO,2100,1,1,1,1,9.418206707734429,13.418206707734429,17.418206707734427
66117,3525508,Joanópolis,SP,São Paulo,Joanópolis - SP,1999-01-01,1999,1,24,CLARO,850,1,1,1,1,15.748117727583846,19.748117727583846,23.748117727583846
66133,3525607,João Ramalho,SP,São Paulo,João Ramalho - SP,2005-08-01,2005,8,12,CLARO,850,1,1,1,1,9.166324435318275,13.166324435318275,17.166324435318277
66150,3525706,José Bonifácio,SP,São Paulo,José Bonifácio - SP,2000-12-01,2000,12,27,CLARO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
66176,3525805,Júlio Mesquita,SP,São Paulo,Júlio Mesquita - SP,2005-09-01,2005,9,4,CLARO,850,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
66192,3525904,Jundiaí,SP,São Paulo,Jundiaí - SP,1999-01-01,1999,1,699,CLARO,2100,1,1,1,1,15.748117727583846,19.748117727583846,23.748117727583846
66214,3526001,Junqueirópolis,SP,São Paulo,Junqueirópolis - SP,1999-12-01,1999,12,7,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66230,3526100,Juquiá,SP,São Paulo,Juquiá - SP,1999-12-01,1999,12,27,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66257,3526209,Juquitiba,SP,São Paulo,Juquitiba - SP,1999-12-01,1999,12,75,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66273,3526308,Lagoinha,SP,São Paulo,Lagoinha - SP,1999-12-01,1999,12,12,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66290,3526407,Laranjal Paulista,SP,São Paulo,Laranjal Paulista - SP,1999-12-01,1999,12,34,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66311,3526506,Lavínia,SP,São Paulo,Lavínia - SP,2004-12-01,2004,12,12,CLARO,850,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
66338,3526605,Lavrinhas,SP,São Paulo,Lavrinhas - SP,1999-12-01,1999,12,28,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66354,3526704,Leme,SP,São Paulo,Leme - SP,1999-08-01,1999,8,41,CLARO,850,1,1,1,1,15.16769336071184,19.16769336071184,23.16769336071184
66370,3526803,Lençóis Paulista,SP,São Paulo,Lençóis Paulista - SP,1999-12-01,1999,12,90,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66397,3526902,Limeira,SP,São Paulo,Limeira - SP,1999-12-01,1999,12,243,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66419,3527009,Lindóia,SP,São Paulo,Lindóia - SP,1999-09-01,1999,9,27,CLARO,2100,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
66435,3527108,Lins,SP,São Paulo,Lins - SP,1999-12-01,1999,12,73,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66451,3527207,Lorena,SP,São Paulo,Lorena - SP,2000-09-01,2000,9,75,VIVO,2100,1,1,1,1,14.080766598220396,18.080766598220396,22.080766598220396
66478,3527306,Louveira,SP,São Paulo,Louveira - SP,1999-08-01,1999,8,63,CLARO,850,1,1,1,1,15.16769336071184,19.16769336071184,23.16769336071184
66494,3527405,Lucélia,SP,São Paulo,Lucélia - SP,1999-12-01,1999,12,17,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66516,3527504,Lucianópolis,SP,São Paulo,Lucianópolis - SP,2005-09-01,2005,9,4,VIVO,850,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
66532,3527603,Luís Antônio,SP,São Paulo,Luís Antônio - SP,1999-12-01,1999,12,29,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66559,3527702,Luiziânia,SP,São Paulo,Luiziânia - SP,2005-10-01,2005,10,8,VIVO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
66575,3527801,Lupércio,SP,São Paulo,Lupércio - SP,2005-09-01,2005,9,12,TIM,2100,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
66591,3527900,Lutécia,SP,São Paulo,Lutécia - SP,2005-09-01,2005,9,4,VIVO,850,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
66613,3528007,Macatuba,SP,São Paulo,Macatuba - SP,1999-12-01,1999,12,18,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66630,3528106,Macaubal,SP,São Paulo,Macaubal - SP,2004-10-01,2004,10,7,CLARO,850,1,1,1,1,9.998631074606434,13.998631074606434,17.998631074606433
66656,3528205,Macedônia,SP,São Paulo,Macedônia - SP,2007-02-01,2007,2,3,CLARO,2100,1,1,1,1,7.663244353182751,11.663244353182751,15.663244353182751
66672,3528304,Magda,SP,São Paulo,Magda - SP,2005-08-01,2005,8,8,TIM,2100,1,1,1,1,9.166324435318275,13.166324435318275,17.166324435318277
66699,3528403,Mairinque,SP,São Paulo,Mairinque - SP,1999-12-01,1999,12,135,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66710,3528502,Mairiporã,SP,São Paulo,Mairiporã - SP,1999-12-01,1999,12,138,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66737,3528601,Manduri,SP,São Paulo,Manduri - SP,1999-12-01,1999,12,6,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66753,3528700,Marabá Paulista,SP,São Paulo,Marabá Paulista - SP,2005-09-01,2005,9,7,CLARO,850,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
66770,3528809,Maracaí,SP,São Paulo,Maracaí - SP,2000-11-01,2000,11,16,TIM,2100,1,1,1,1,13.91375770020534,17.913757700205338,21.913757700205338
66796,3528908,Mariápolis,SP,São Paulo,Mariápolis - SP,2007-05-01,2007,5,12,VIVO,850,1,1,1,1,7.4195756331279945,11.419575633127995,15.419575633127995
66818,3529005,Marília,SP,São Paulo,Marília - SP,1999-12-01,1999,12,177,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66834,3529104,Marinópolis,SP,São Paulo,Marinópolis - SP,2005-10-01,2005,10,4,CLARO,2100,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
66850,3529203,Martinópolis,SP,São Paulo,Martinópolis - SP,1999-12-01,1999,12,38,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66877,3529302,Matão,SP,São Paulo,Matão - SP,1999-11-01,1999,11,99,CLARO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
66893,3529401,Mauá,SP,São Paulo,Mauá - SP,1999-12-01,1999,12,218,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66915,3529500,Mendonça,SP,São Paulo,Mendonça - SP,2004-10-01,2004,10,11,CLARO,2100,1,1,1,1,9.998631074606434,13.998631074606434,17.998631074606433
66931,3529609,Meridiano,SP,São Paulo,Meridiano - SP,2000-12-01,2000,12,9,CLARO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
66958,3529708,Miguelópolis,SP,São Paulo,Miguelópolis - SP,2002-06-01,2002,6,21,CLARO,850,1,1,1,1,12.334017796030116,16.334017796030118,20.334017796030118
66974,3529807,Mineiros Do Tietê,SP,São Paulo,Mineiros do Tietê - SP,1999-12-01,1999,12,14,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
66990,3529906,Miracatu,SP,São Paulo,Miracatu - SP,1999-12-01,1999,12,81,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67016,3530003,Mira Estrela,SP,São Paulo,Mira Estrela - SP,2005-10-01,2005,10,5,VIVO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
67032,3530102,Mirandópolis,SP,São Paulo,Mirandópolis - SP,1999-12-01,1999,12,18,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67059,3530201,Mirante Do Paranapanema,SP,São Paulo,Mirante do Paranapanema - SP,1999-12-01,1999,12,13,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67075,3530300,Mirassol,SP,São Paulo,Mirassol - SP,2000-01-01,2000,1,50,CLARO,850,1,1,1,1,14.74880219028063,18.748802190280628,22.748802190280628
67091,3530409,Mirassolândia,SP,São Paulo,Mirassolândia - SP,2004-12-01,2004,12,6,CLARO,850,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
67113,3530508,Mococa,SP,São Paulo,Mococa - SP,1999-12-01,1999,12,83,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67130,3530607,Mogi Das Cruzes,SP,São Paulo,Mogi das Cruzes - SP,1999-04-01,1999,4,438,VIVO,850,1,1,1,1,15.501711156741958,19.50171115674196,23.50171115674196
67156,3530706,Mogi Guaçu,SP,São Paulo,Mogi Guaçu - SP,1999-12-01,1999,12,85,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67172,3530805,Mogi Mirim,SP,São Paulo,Mogi Mirim - SP,1999-12-01,1999,12,85,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67199,3530904,Mombuca,SP,São Paulo,Mombuca - SP,2005-07-01,2005,7,11,TIM,2100,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
67210,3531001,Monções,SP,São Paulo,Monções - SP,2005-10-01,2005,10,5,CLARO,2100,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
67237,3531100,Mongaguá,SP,São Paulo,Mongaguá - SP,1999-12-01,1999,12,77,TIM,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67253,3531209,Monte Alegre Do Sul,SP,São Paulo,Monte Alegre do Sul - SP,1999-09-01,1999,9,17,TIM,2100,1,1,1,1,15.082819986310746,19.082819986310746,23.082819986310746
67270,3531308,Monte Alto,SP,São Paulo,Monte Alto - SP,2000-12-01,2000,12,57,CLARO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
67296,3531407,Monte Aprazível,SP,São Paulo,Monte Aprazível - SP,1999-12-01,1999,12,37,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67318,3531506,Monte Azul Paulista,SP,São Paulo,Monte Azul Paulista - SP,1999-12-01,1999,12,22,VIVO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67334,3531605,Monte Castelo,SP,São Paulo,Monte Castelo - SP,2005-10-01,2005,10,9,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
67350,3531704,Monteiro Lobato,SP,São Paulo,Monteiro Lobato - SP,2003-05-01,2003,5,43,CLARO,2100,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
67377,3531803,Monte Mor,SP,São Paulo,Monte Mor - SP,2000-04-01,2000,4,58,CLARO,2100,1,1,1,1,14.499657768651609,18.49965776865161,22.49965776865161
67393,3531902,Morro Agudo,SP,São Paulo,Morro Agudo - SP,2001-05-01,2001,5,31,ALGAR,850,1,1,1,1,13.418206707734429,17.418206707734427,21.418206707734427
67415,3532009,Morungaba,SP,São Paulo,Morungaba - SP,1999-12-01,1999,12,29,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67431,3532108,Murutinga Do Sul,SP,São Paulo,Murutinga do Sul - SP,2005-10-01,2005,10,7,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
67458,3532207,Narandiba,SP,São Paulo,Narandiba - SP,2005-09-01,2005,9,9,VIVO,2100,1,1,1,1,9.08145106091718,13.08145106091718,17.08145106091718
67474,3532306,Natividade Da Serra,SP,São Paulo,Natividade da Serra - SP,2001-10-01,2001,10,38,CLARO,850,1,1,1,1,12.999315537303216,16.999315537303218,20.999315537303218
67490,3532405,Nazaré Paulista,SP,São Paulo,Nazaré Paulista - SP,1999-12-01,1999,12,71,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67512,3532504,Neves Paulista,SP,São Paulo,Neves Paulista - SP,2004-08-01,2004,8,23,VIVO,850,1,1,1,1,10.165639972621491,14.165639972621491,18.16563997262149
67539,3532603,Nhandeara,SP,São Paulo,Nhandeara - SP,1999-12-01,1999,12,15,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
67555,3532702,Nipoã,SP,São Paulo,Nipoã - SP,2005-10-01,2005,10,11,CLARO,850,1,1,1,1,8.999315537303216,12.999315537303216,16.999315537303218
67571,3532801,Nova Aliança,SP,São Paulo,Nova Aliança - SP,2007-03-01,2007,3,13,CLARO,2100,1,1,1,1,7.586584531143052,11.586584531143053,15.586584531143053
