Código IBGE,primeira_estacao_4g,n_estacoes_4g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_4g,mes_primeira_4g,trimestre_primeira_4g
3530508,2012-10-01,23,Mococa - SP,SP,CLARO,2500,2012,10,4
4107652,2012-10-01,36,Fazenda Rio Grande - PR,PR,CLARO,700,2012,10,4
3304144,2012-10-01,82,Queimados - RJ,RJ,VIVO,700,2012,10,4
3138203,2012-10-01,23,Lavras - MG,MG,VIVO,2500,2012,10,4
1200500,2012-10-01,5,Sena Madureira - AC,AC,VIVO,700,2012,10,4
5107040,2012-10-01,41,Primavera do Leste - MT,MT,VIVO,2500,2012,10,4
4115200,2012-10-01,389,Maringá - PR,PR,TIM,2500,2012,10,4
1200807,2012-10-01,8,Porto Acre - AC,AC,VIVO,700,2012,10,4
3113404,2012-10-01,22,Caratinga - MG,MG,VIVO,2500,2012,10,4
4127700,2012-10-01,49,Toledo - PR,PR,VIVO,700,2012,10,4
2312304,2012-10-01,18,São Benedito - CE,CE,VIVO,700,2012,10,4
5211800,2012-10-01,19,Jaraguá - GO,GO,TIM,700,2012,10,4
5104104,2012-10-01,4,Guarantã do Norte - MT,MT,VIVO,2500,2012,10,4
2615003,2012-11-01,16,Taquaritinga do Norte - PE,PE,VIVO,2500,2012,11,4
3114204,2012-11-01,9,Carmo do Cajuru - MG,MG,VIVO,2500,2012,11,4
3504008,2012-11-01,30,Assis - SP,SP,VIVO,2500,2012,11,4
3169901,2012-11-01,48,Ubá - MG,MG,TIM,2500,2012,11,4
3503307,2012-11-01,206,Araras - SP,SP,CLARO,700,2012,11,4
3106705,2012-11-01,199,Betim - MG,MG,TIM,700,2012,11,4
3157807,2012-11-01,68,Santa Luzia - MG,MG,VIVO,2500,2012,11,4
3500105,2012-11-01,8,Adamantina - SP,SP,CLARO,2500,2012,11,4
3149903,2012-11-01,6,Perdões - MG,MG,VIVO,2500,2012,11,4
3148103,2012-11-01,28,Patrocínio - MG,MG,VIVO,2500,2012,11,4
3145604,2012-11-01,10,Oliveira - MG,MG,VIVO,2500,2012,11,4
3502804,2012-11-01,209,Araçatuba - SP,SP,TIM,700,2012,11,4
3124104,2012-11-01,39,Esmeraldas - MG,MG,VIVO,700,2012,11,4
2207702,2012-11-01,84,Parnaíba - PI,PI,VIVO,2500,2012,11,4
3111002,2012-11-01,9,Campestre - MG,MG,CLARO,700,2012,11,4
3304110,2012-11-01,8,Porto Real - RJ,RJ,CLARO,700,2012,11,4
2615300,2012-11-01,5,Timbaúba - PE,PE,CLARO,2500,2012,11,4
3502903,2012-11-01,16,Araçoiaba da Serra - SP,SP,VIVO,2500,2012,11,4
3502705,2012-11-01,11,Apiaí - SP,SP,VIVO,2500,2012,11,4
2611507,2012-11-01,4,Quipapá - PE,PE,VIVO,700,2012,11,4
4111506,2012-11-01,7,Ivaiporã - PR,PR,TIM,2500,2012,11,4
3524006,2012-11-01,30,Itupeva - SP,SP,CLARO,2500,2012,11,4
3551009,2012-11-01,71,São Vicente - SP,SP,VIVO,2500,2012,11,4
3524402,2012-11-01,100,Jacareí - SP,SP,VIVO,2500,2012,11,4
2402600,2012-11-01,16,Ceará-Mirim - RN,RN,CLARO,2500,2012,11,4
4118501,2012-11-01,20,Pato Branco - PR,PR,VIVO,700,2012,11,4
3536703,2012-11-01,13,Pederneiras - SP,SP,VIVO,700,2012,11,4
2407104,2012-11-01,20,Macaíba - RN,RN,VIVO,700,2012,11,4
3526605,2012-11-01,10,Lavrinhas - SP,SP,VIVO,700,2012,11,4
3543907,2012-11-01,230,Rio Claro - SP,SP,TIM,2500,2012,11,4
2513703,2012-11-01,57,Santa Rita - PB,PB,VIVO,2500,2012,11,4
3527306,2012-11-01,18,Louveira - SP,SP,VIVO,700,2012,11,4
4115804,2012-11-01,12,Medianeira - PR,PR,TIM,700,2012,11,4
3529005,2012-11-01,98,Marília - SP,SP,VIVO,2500,2012,11,4
4106605,2012-11-01,2,Cruzeiro do Oeste - PR,PR,TIM,2500,2012,11,4
2504405,2012-11-01,1,Conceição - PB,PB,TIM,2500,2012,11,4
4201307,2012-11-01,27,Araquari - SC,SC,VIVO,2500,2012,11,4
2306553,2012-11-01,18,Itarema - CE,CE,VIVO,700,2012,11,4
3535507,2012-11-01,14,Paraguaçu Paulista - SP,SP,CLARO,2500,2012,11,4
4114609,2012-11-01,9,Marechal Cândido Rondon - PR,PR,CLARO,2500,2012,11,4
4101408,2012-11-01,80,Apucarana - PR,PR,TIM,2500,2012,11,4
3534609,2012-11-01,7,Osvaldo Cruz - SP,SP,VIVO,700,2012,11,4
3556701,2012-11-01,51,Vinhedo - SP,SP,CLARO,2500,2012,11,4
3515509,2012-11-01,59,Fernandópolis - SP,SP,TIM,2500,2012,11,4
4124053,2012-11-01,1,Santa Terezinha de Itaipu - PR,PR,TIM,2500,2012,11,4
3540200,2012-11-01,7,Pontal - SP,SP,CLARO,2500,2012,11,4
3507506,2012-11-01,49,Botucatu - SP,SP,VIVO,700,2012,11,4
2304350,2012-11-01,7,Forquilha - CE,CE,VIVO,700,2012,11,4
3509205,2012-11-01,40,Cajamar - SP,SP,CLARO,2500,2012,11,4
3510401,2012-11-01,26,Capivari - SP,SP,VIVO,2500,2012,11,4
3556404,2012-11-01,8,Vargem Grande do Sul - SP,SP,CLARO,2500,2012,11,4
3511102,2012-11-01,198,Catanduva - SP,SP,VIVO,2500,2012,11,4
1100155,2012-11-01,7,Ouro Preto do Oeste - RO,RO,VIVO,2500,2012,11,4
3510500,2012-11-01,585,Caraguatatuba - SP,SP,VIVO,2500,2012,11,4
3539301,2012-11-01,33,Pirassununga - SP,SP,VIVO,700,2012,11,4
2516300,2012-11-01,1,Sumé - PB,PB,TIM,2500,2012,11,4
2304103,2012-11-01,34,Crateús - CE,CE,VIVO,700,2012,11,4
3538600,2012-11-01,23,Piracaia - SP,SP,VIVO,2500,2012,11,4
3513801,2012-11-01,107,Diadema - SP,SP,VIVO,2500,2012,11,4
3555000,2012-11-01,13,Tupã - SP,SP,VIVO,2500,2012,11,4
3547304,2012-11-01,76,Santana de Parnaíba - SP,SP,VIVO,700,2012,11,4
5101803,2012-12-01,38,Barra do Garças - MT,MT,VIVO,700,2012,12,4
5215231,2012-12-01,16,Novo Gama - GO,GO,CLARO,2500,2012,12,4
1504208,2012-12-01,856,Marabá - PA,PA,TIM,2500,2012,12,4
2302602,2012-12-01,11,Camocim - CE,CE,CLARO,2500,2012,12,4
2932903,2012-12-01,16,Valença - BA,BA,VIVO,2500,2012,12,4
5201108,2012-12-01,183,Anápolis - GO,GO,CLARO,2500,2012,12,4
2114007,2012-12-01,14,Zé Doca - MA,MA,VIVO,700,2012,12,4
2102325,2012-12-01,17,Buriticupu - MA,MA,TIM,700,2012,12,4
2910602,2012-12-01,15,Esplanada - BA,BA,VIVO,2500,2012,12,4
4125605,2012-12-01,11,São Mateus do Sul - PR,PR,VIVO,700,2012,12,4
2202208,2012-12-01,17,Campo Maior - PI,PI,VIVO,2500,2012,12,4
5221700,2012-12-01,6,Uruana - GO,GO,VIVO,2500,2012,12,4
5221858,2012-12-01,69,Valparaíso de Goiás - GO,GO,CLARO,2500,2012,12,4
2310506,2012-12-01,17,Pedra Branca - CE,CE,VIVO,700,2012,12,4
3513108,2012-12-01,15,Cravinhos - SP,SP,CLARO,700,2012,12,4
5102678,2012-12-01,27,Campo Verde - MT,MT,CLARO,2500,2012,12,4
5108402,2012-12-01,167,Várzea Grande - MT,MT,VIVO,2500,2012,12,4
2408003,2012-12-01,55,Mossoró - RN,RN,VIVO,700,2012,12,4
3551504,2012-12-01,9,Serrana - SP,SP,CLARO,2500,2012,12,4
5210901,2012-12-01,3,Itapaci - GO,GO,VIVO,2500,2012,12,4
2408102,2012-12-01,349,Natal - RN,RN,TIM,700,2012,12,4
3530706,2012-12-01,193,Mogi Guaçu - SP,SP,TIM,2500,2012,12,4
5102504,2012-12-01,21,Cáceres - MT,MT,VIVO,2500,2012,12,4
5101258,2012-12-01,9,Araputanga - MT,MT,TIM,700,2012,12,4
2708402,2013-01-01,3,São José da Tapera - AL,AL,VIVO,2500,2013,1,1
3151206,2013-01-01,10,Pirapora - MG,MG,CLARO,700,2013,1,1
3154606,2013-01-01,177,Ribeirão das Neves - MG,MG,VIVO,700,2013,1,1
5100607,2013-01-01,5,Alto Taquari - MT,MT,VIVO,2500,2013,1,1
1503606,2013-01-01,35,Itaituba - PA,PA,VIVO,700,2013,1,1
2610202,2013-01-01,18,Panelas - PE,PE,VIVO,700,2013,1,1
3303708,2013-01-01,11,Paraíba do Sul - RJ,RJ,VIVO,2500,2013,1,1
3162401,2013-01-01,12,São João da Ponte - MG,MG,TIM,2500,2013,1,1
2704104,2013-01-01,3,Lagoa da Canoa - AL,AL,VIVO,2500,2013,1,1
2608305,2013-01-01,1,Jupi - PE,PE,TIM,2500,2013,1,1
2704708,2013-01-01,38,Marechal Deodoro - AL,AL,VIVO,700,2013,1,1
1503093,2013-01-01,16,Goianésia do Pará - PA,PA,VIVO,2500,2013,1,1
3104007,2013-02-01,38,Araxá - MG,MG,VIVO,2500,2013,2,1
5101704,2013-02-01,11,Barra do Bugres - MT,MT,VIVO,700,2013,2,1
1501303,2013-02-01,70,Barcarena - PA,PA,CLARO,700,2013,2,1
2702306,2013-02-01,4,Coruripe - AL,AL,CLARO,2500,2013,2,1
2604007,2013-02-01,8,Carpina - PE,PE,TIM,2500,2013,2,1
1721208,2013-02-01,1,Tocantinópolis - TO,TO,VIVO,2500,2013,2,1
3170107,2013-02-01,98,Uberaba - MG,MG,TIM,2500,2013,2,1
1500909,2013-02-01,6,Augusto Corrêa - PA,PA,TIM,700,2013,2,1
4320008,2013-02-01,209,Sapucaia do Sul - RS,RS,TIM,2500,2013,2,1
1506807,2013-02-01,1292,Santarém - PA,PA,TIM,2500,2013,2,1
3553708,2013-02-01,17,Taquaritinga - SP,SP,VIVO,700,2013,2,1
5106224,2013-02-01,20,Nova Mutum - MT,MT,VIVO,700,2013,2,1
1504901,2013-02-01,6,Muaná - PA,PA,CLARO,2500,2013,2,1
1500206,2013-02-01,15,Acará - PA,PA,VIVO,2500,2013,2,1
4105508,2013-02-01,22,Cianorte - PR,PR,TIM,700,2013,2,1
5107958,2013-02-01,35,Tangará da Serra - MT,MT,VIVO,700,2013,2,1
5002951,2013-02-01,4,Chapadão do Sul - MS,MS,VIVO,2500,2013,2,1
3140704,2013-02-01,13,Mateus Leme - MG,MG,VIVO,2500,2013,2,1
1502400,2013-02-01,51,Castanhal - PA,PA,CLARO,2500,2013,2,1
1101708,2013-02-01,2,Urupá - RO,RO,VIVO,2500,2013,2,1
2311801,2013-02-01,20,Russas - CE,CE,CLARO,2500,2013,2,1
5105622,2013-02-01,5,Mirassol d'Oeste - MT,MT,VIVO,2500,2013,2,1
5003256,2013-02-01,10,Costa Rica - MS,MS,VIVO,2500,2013,2,1
1504307,2013-02-01,10,Maracanã - PA,PA,CLARO,700,2013,2,1
2604205,2013-03-01,1,Catende - PE,PE,CLARO,2500,2013,3,1
4319901,2013-03-01,17,Sapiranga - RS,RS,VIVO,2500,2013,3,1
2100600,2013-03-01,9,Amarante do Maranhão - MA,MA,TIM,700,2013,3,1
3556206,2013-03-01,214,Valinhos - SP,SP,TIM,2500,2013,3,1
4310330,2013-03-01,24,Imbé - RS,RS,VIVO,2500,2013,3,1
3136207,2013-03-01,24,João Monlevade - MG,MG,VIVO,700,2013,3,1
3534302,2013-03-01,9,Orlândia - SP,SP,CLARO,2500,2013,3,1
4316907,2013-03-01,231,Santa Maria - RS,RS,TIM,2500,2013,3,1
3540705,2013-03-01,25,Porto Ferreira - SP,SP,TIM,2500,2013,3,1
3141108,2013-04-01,14,Matozinhos - MG,MG,CLARO,2500,2013,4,2
4119400,2013-04-01,2,Piraí do Sul - PR,PR,TIM,700,2013,4,2
3151800,2013-04-01,158,Poços de Caldas - MG,MG,VIVO,700,2013,4,2
3134608,2013-04-01,3,Jaboticatubas - MG,MG,VIVO,2500,2013,4,2
3135407,2013-04-01,8,Jeceaba - MG,MG,CLARO,700,2013,4,2
3144706,2013-04-01,1,Nova Era - MG,MG,VIVO,2500,2013,4,2
1302009,2013-04-01,8,Itapiranga - AM,AM,VIVO,700,2013,4,2
3150158,2013-04-01,2,Piedade de Caratinga - MG,MG,TIM,700,2013,4,2
3149309,2013-04-01,32,Pedro Leopoldo - MG,MG,VIVO,700,2013,4,2
3136652,2013-04-01,7,Juatuba - MG,MG,VIVO,2500,2013,4,2
2513901,2013-04-01,17,São Bento - PB,PB,VIVO,2500,2013,4,2
3116159,2013-04-01,3,Chapada Gaúcha - MG,MG,VIVO,2500,2013,4,2
3137601,2013-04-01,38,Lagoa Santa - MG,MG,CLARO,2500,2013,4,2
3111200,2013-04-01,24,Campo Belo - MG,MG,VIVO,2500,2013,4,2
2905909,2013-04-01,4,Campo Alegre de Lourdes - BA,BA,TIM,700,2013,4,2
3117801,2013-04-01,1,Conceição dos Ouros - MG,MG,VIVO,2500,2013,4,2
3162500,2013-04-01,25,São João del Rei - MG,MG,VIVO,700,2013,4,2
3104205,2013-04-01,19,Arcos - MG,MG,CLARO,2500,2013,4,2
3550100,2013-04-01,13,São Manuel - SP,SP,VIVO,2500,2013,4,2
2928406,2013-04-01,2,Santa Rita de Cássia - BA,BA,VIVO,2500,2013,4,2
3102605,2013-04-01,18,Andradas - MG,MG,VIVO,2500,2013,4,2
3304805,2013-04-01,7,São Fidélis - RJ,RJ,VIVO,2500,2013,4,2
4302808,2013-04-01,11,Caçapava do Sul - RS,RS,TIM,2500,2013,4,2
4210407,2013-04-01,2,Maracajá - SC,SC,TIM,2500,2013,4,2
3162104,2013-04-01,9,São Gotardo - MG,MG,VIVO,2500,2013,4,2
3300407,2013-04-01,265,Barra Mansa - RJ,RJ,TIM,2500,2013,4,2
3300605,2013-04-01,9,Bom Jesus do Itabapoana - RJ,RJ,VIVO,700,2013,4,2
4322608,2013-04-01,13,Venâncio Aires - RS,RS,TIM,700,2013,4,2
3302601,2013-04-01,52,Mangaratiba - RJ,RJ,VIVO,700,2013,4,2
3304755,2013-04-01,19,São Francisco de Itabapoana - RJ,RJ,VIVO,2500,2013,4,2
3303401,2013-04-01,542,Nova Friburgo - RJ,RJ,TIM,2500,2013,4,2
3303609,2013-04-01,7,Paracambi - RJ,RJ,CLARO,2500,2013,4,2
4308508,2013-04-01,7,Frederico Westphalen - RS,RS,VIVO,2500,2013,4,2
3513405,2013-04-01,56,Cruzeiro - SP,SP,CLARO,2500,2013,4,2
2307650,2013-04-01,55,Maracanaú - CE,CE,VIVO,2500,2013,4,2
3169307,2013-04-01,29,Três Corações - MG,MG,TIM,700,2013,4,2
3165537,2013-04-01,13,Sarzedo - MG,MG,VIVO,2500,2013,4,2
2309706,2013-04-01,10,Pacatuba - CE,CE,VIVO,2500,2013,4,2
2901106,2013-04-01,4,Amélia Rodrigues - BA,BA,CLARO,700,2013,4,2
3170800,2013-04-01,9,Várzea da Palma - MG,MG,VIVO,2500,2013,4,2
3300233,2013-05-01,45,Armação dos Búzios - RJ,RJ,VIVO,700,2013,5,2
4202909,2013-05-01,310,Brusque - SC,SC,TIM,2500,2013,5,2
2305803,2013-05-01,20,Ipu - CE,CE,VIVO,700,2013,5,2
3544103,2013-05-01,13,Rio Grande da Serra - SP,SP,CLARO,2500,2013,5,2
3302205,2013-05-01,23,Itaperuna - RJ,RJ,CLARO,700,2013,5,2
2911709,2013-05-01,29,Guanambi - BA,BA,TIM,700,2013,5,2
2932705,2013-05-01,1,Uruçuca - BA,BA,VIVO,2500,2013,5,2
3546900,2013-05-01,2,Santa Lúcia - SP,SP,CLARO,2500,2013,5,2
2112308,2013-05-01,11,Tuntum - MA,MA,TIM,2500,2013,5,2
3302700,2013-05-01,82,Maricá - RJ,RJ,CLARO,2500,2013,5,2
3501905,2013-05-01,49,Amparo - SP,SP,TIM,700,2013,5,2
4117503,2013-05-01,7,Paiçandu - PR,PR,CLARO,2500,2013,5,2
2103307,2013-05-01,33,Codó - MA,MA,VIVO,700,2013,5,2
4128104,2013-05-01,73,Umuarama - PR,PR,VIVO,2500,2013,5,2
2606002,2013-06-01,92,Garanhuns - PE,PE,VIVO,2500,2013,6,2
3304524,2013-06-01,414,Rio das Ostras - RJ,RJ,TIM,2500,2013,6,2
1100049,2013-06-01,20,Cacoal - RO,RO,VIVO,2500,2013,6,2
3554300,2013-06-01,3,Teodoro Sampaio - SP,SP,VIVO,700,2013,6,2
3556305,2013-06-01,7,Valparaíso - SP,SP,CLARO,2500,2013,6,2
2314102,2013-06-01,37,Viçosa do Ceará - CE,CE,VIVO,700,2013,6,2
3300100,2013-06-01,390,Angra dos Reis - RJ,RJ,TIM,2500,2013,6,2
2312205,2013-06-01,35,Santa Quitéria - CE,CE,VIVO,700,2013,6,2
2706307,2013-06-01,21,Palmeira dos Índios - AL,AL,TIM,2500,2013,6,2
5106752,2013-06-01,5,Pontes e Lacerda - MT,MT,CLARO,700,2013,6,2
3170701,2013-06-01,125,Varginha - MG,MG,VIVO,700,2013,6,2
5211909,2013-06-01,51,Jataí - GO,GO,TIM,2500,2013,6,2
3550704,2013-06-01,74,São Sebastião - SP,SP,VIVO,2500,2013,6,2
4119608,2013-06-01,14,Pitanga - PR,PR,VIVO,2500,2013,6,2
3306305,2013-06-01,99,Volta Redonda - RJ,RJ,TIM,2500,2013,6,2
1502202,2013-06-01,24,Capanema - PA,PA,CLARO,2500,2013,6,2
5000203,2013-06-01,2,Água Clara - MS,MS,CLARO,2500,2013,6,2
4317608,2013-07-01,9,Santo Antônio da Patrulha - RS,RS,CLARO,700,2013,7,3
3122306,2013-07-01,215,Divinópolis - MG,MG,CLARO,2500,2013,7,3
4317509,2013-07-01,33,Santo Ângelo - RS,RS,VIVO,700,2013,7,3
2113009,2013-07-01,11,Vitorino Freire - MA,MA,TIM,2500,2013,7,3
4311205,2013-07-01,9,Júlio de Castilhos - RS,RS,TIM,700,2013,7,3
3133808,2013-07-01,34,Itaúna - MG,MG,CLARO,700,2013,7,3
3110707,2013-07-01,2,Cambuquira - MG,MG,VIVO,2500,2013,7,3
3137205,2013-07-01,8,Lagoa da Prata - MG,MG,VIVO,700,2013,7,3
5215504,2013-07-01,1,Ouvidor - GO,GO,VIVO,2500,2013,7,3
2510808,2013-07-01,173,Patos - PB,PB,VIVO,2500,2013,7,3
3550407,2013-07-01,16,São Pedro - SP,SP,CLARO,2500,2013,7,3
3110004,2013-07-01,11,Caeté - MG,MG,VIVO,700,2013,7,3
3105400,2013-07-01,1,Barão de Cocais - MG,MG,VIVO,2500,2013,7,3
3168705,2013-07-01,11,Timóteo - MG,MG,VIVO,2500,2013,7,3
4104204,2013-07-01,204,Campo Largo - PR,PR,TIM,2500,2013,7,3
4103453,2013-07-01,1,Cafelândia - PR,PR,TIM,2500,2013,7,3
3156700,2013-07-01,114,Sabará - MG,MG,CLARO,700,2013,7,3
2927002,2013-08-01,6,Rio Real - BA,BA,TIM,700,2013,8,3
3109709,2013-08-01,2,Cachoeira de Minas - MG,MG,VIVO,2500,2013,8,3
2306405,2013-08-01,126,Itapipoca - CE,CE,TIM,700,2013,8,3
3107109,2013-08-01,5,Boa Esperança - MG,MG,VIVO,2500,2013,8,3
2923803,2013-08-01,3,Paripiranga - BA,BA,VIVO,2500,2013,8,3
2927309,2013-08-01,7,Salinas da Margarida - BA,BA,TIM,700,2013,8,3
5206206,2013-08-01,11,Cristalina - GO,GO,TIM,2500,2013,8,3
3204559,2013-08-01,17,Santa Maria de Jetibá - ES,ES,VIVO,2500,2013,8,3
4308607,2013-08-01,13,Garibaldi - RS,RS,CLARO,2500,2013,8,3
4323002,2013-08-01,56,Viamão - RS,RS,TIM,2500,2013,8,3
3204906,2013-08-01,97,São Mateus - ES,ES,VIVO,700,2013,8,3
3204500,2013-08-01,6,Santa Leopoldina - ES,ES,VIVO,2500,2013,8,3
2602803,2013-08-01,8,Buíque - PE,PE,VIVO,700,2013,8,3
3203320,2013-08-01,19,Marataízes - ES,ES,VIVO,2500,2013,8,3
3203205,2013-08-01,65,Linhares - ES,ES,VIVO,2500,2013,8,3
3203007,2013-08-01,6,Iúna - ES,ES,VIVO,700,2013,8,3
3202504,2013-08-01,4,Ibiraçu - ES,ES,VIVO,2500,2013,8,3
3202405,2013-08-01,124,Guarapari - ES,ES,CLARO,2500,2013,8,3
3202108,2013-08-01,8,Ecoporanga - ES,ES,VIVO,2500,2013,8,3
3201506,2013-08-01,70,Colatina - ES,ES,VIVO,2500,2013,8,3
3201407,2013-08-01,8,Castelo - ES,ES,CLARO,2500,2013,8,3
3201308,2013-08-01,425,Cariacica - ES,ES,VIVO,2500,2013,8,3
3200607,2013-08-01,46,Aracruz - ES,ES,VIVO,700,2013,8,3
5215603,2013-08-01,7,Padre Bernardo - GO,GO,VIVO,2500,2013,8,3
3171204,2013-08-01,187,Vespasiano - MG,MG,TIM,2500,2013,8,3
3125903,2013-08-01,16,Ferros - MG,MG,VIVO,700,2013,8,3
2907103,2013-08-01,2,Carinhanha - BA,BA,TIM,700,2013,8,3
3132404,2013-08-01,8,Itajubá - MG,MG,VIVO,2500,2013,8,3
3507001,2013-08-01,27,Boituva - SP,SP,CLARO,2500,2013,8,3
3135209,2013-08-01,16,Januária - MG,MG,VIVO,2500,2013,8,3
3200201,2013-08-01,9,Alegre - ES,ES,VIVO,2500,2013,8,3
2512705,2013-08-01,6,Remígio - PB,PB,TIM,2500,2013,8,3
3139508,2013-08-01,1,Manhumirim - MG,MG,VIVO,2500,2013,8,3
3152501,2013-08-01,180,Pouso Alegre - MG,MG,VIVO,2500,2013,8,3
3162955,2013-08-01,1,São José da Lapa - MG,MG,VIVO,2500,2013,8,3
3170479,2013-08-01,2,Uruana de Minas - MG,MG,VIVO,2500,2013,8,3
3171006,2013-08-01,2,Vazante - MG,MG,VIVO,700,2013,8,3
2307304,2013-08-01,228,Juazeiro do Norte - CE,CE,VIVO,700,2013,8,3
4312401,2013-08-01,23,Montenegro - RS,RS,VIVO,700,2013,8,3
3507605,2013-09-01,370,Bragança Paulista - SP,SP,VIVO,2500,2013,9,3
4301636,2013-09-01,10,Balneário Pinhal - RS,RS,CLARO,700,2013,9,3
2610905,2013-09-01,14,Pesqueira - PE,PE,TIM,700,2013,9,3
4303004,2013-09-01,23,Cachoeira do Sul - RS,RS,VIVO,700,2013,9,3
3304201,2013-09-01,72,Resende - RJ,RJ,CLARO,2500,2013,9,3
4306908,2013-09-01,5,Encruzilhada do Sul - RS,RS,VIVO,2500,2013,9,3
4322509,2013-09-01,23,Vacaria - RS,RS,TIM,2500,2013,9,3
2605400,2013-09-01,1,Feira Nova - PE,PE,CLARO,2500,2013,9,3
4208450,2013-09-01,25,Itapoá - SC,SC,TIM,2500,2013,9,3
2305506,2013-09-01,39,Iguatu - CE,CE,VIVO,2500,2013,9,3
4104907,2013-09-01,33,Castro - PR,PR,TIM,2500,2013,9,3
4111803,2013-09-01,10,Jacarezinho - PR,PR,VIVO,2500,2013,9,3
4305454,2013-09-01,9,Cidreira - RS,RS,VIVO,700,2013,9,3
4311775,2013-09-01,6,Maquiné - RS,RS,TIM,700,2013,9,3
5218805,2013-10-01,104,Rio Verde - GO,GO,CLARO,2500,2013,10,4
3507100,2013-10-01,6,Bom Jesus dos Perdões - SP,SP,VIVO,2500,2013,10,4
4306601,2013-10-01,10,Dom Pedrito - RS,RS,VIVO,700,2013,10,4
1301852,2013-10-01,24,Iranduba - AM,AM,CLARO,700,2013,10,4
3170404,2013-10-01,39,Unaí - MG,MG,CLARO,2500,2013,10,4
1302504,2013-10-01,21,Manacapuru - AM,AM,VIVO,2500,2013,10,4
1600600,2013-10-01,62,Santana - AP,AP,VIVO,2500,2013,10,4
3109006,2013-10-01,30,Brumadinho - MG,MG,VIVO,700,2013,10,4
3161007,2013-10-01,7,São Domingos do Prata - MG,MG,VIVO,700,2013,10,4
3107307,2013-10-01,8,Bocaiúva - MG,MG,VIVO,2500,2013,10,4
3545209,2013-10-01,203,Salto - SP,SP,VIVO,2500,2013,10,4
1505502,2013-10-01,39,Paragominas - PA,PA,VIVO,2500,2013,10,4
3104304,2013-10-01,3,Areado - MG,MG,VIVO,2500,2013,10,4
3531100,2013-10-01,48,Mongaguá - SP,SP,TIM,700,2013,10,4
3525201,2013-10-01,39,Jarinu - SP,SP,VIVO,2500,2013,10,4
4314050,2013-10-01,12,Parobé - RS,RS,CLARO,2500,2013,10,4
