codigo_tse,sigla_partido,votos
67970,PSTU,2
67970,PT,2223
67970,PTB,5
67970,UNIÃO,15
67970,UP,1
67997,MDB,324
67997,NOVO,8
67997,PCB,2
67997,PDT,115
67997,PL,3522
67997,PSTU,2
67997,PT,1935
67997,PTB,4
67997,UNIÃO,19
00680,DC,1
00680,MDB,175
00680,NOVO,14
00680,PCB,2
00680,PDT,84
00680,PL,5603
00680,PSTU,2
00680,PT,1810
00680,PTB,12
00680,UNIÃO,47
00680,UP,2
68012,MDB,333
68012,NOVO,13
68012,PCB,2
68012,PDT,104
68012,PL,3653
68012,PSTU,1
68012,PT,2508
68012,UNIÃO,22
68012,UP,2
68039,MDB,255
68039,NOVO,14
68039,PDT,94
68039,PL,2838
68039,PSTU,2
68039,PT,2745
68039,PTB,3
68039,UNIÃO,26
68039,UP,2
68055,DC,1
68055,MDB,274
68055,NOVO,8
68055,PDT,83
68055,PL,3038
68055,PT,2097
68055,UNIÃO,21
68055,UP,2
68071,MDB,498
68071,NOVO,39
68071,PCB,3
68071,PDT,273
68071,PL,7310
68071,PSTU,1
68071,PT,4272
68071,PTB,8
68071,UNIÃO,55
68098,MDB,280
68098,NOVO,16
68098,PCB,3
68098,PDT,107
68098,PL,4436
68098,PT,3050
68098,PTB,4
68098,UNIÃO,15
68098,UP,1
68110,DC,1
68110,MDB,893
68110,NOVO,75
68110,PCB,12
68110,PDT,461
68110,PL,12297
68110,PSTU,1
68110,PT,9062
68110,PTB,23
68110,UNIÃO,75
68110,UP,4
68136,DC,3
68136,MDB,555
68136,NOVO,61
68136,PCB,7
68136,PDT,242
68136,PL,4818
68136,PSTU,5
68136,PT,4692
68136,PTB,10
68136,UNIÃO,41
68136,UP,1
68152,DC,1
68152,MDB,153
68152,NOVO,18
68152,PCB,3
68152,PDT,65
68152,PL,2075
68152,PT,1199
68152,PTB,3
68152,UNIÃO,10
68179,MDB,331
68179,NOVO,17
68179,PCB,1
68179,PDT,155
68179,PL,5383
68179,PT,4485
68179,PTB,4
68179,UNIÃO,25
68179,UP,1
68195,DC,1
68195,MDB,120
68195,NOVO,3
68195,PDT,32
68195,PL,1421
68195,PT,1133
68195,PTB,1
68195,UNIÃO,10
68217,MDB,217
68217,NOVO,4
68217,PCB,1
68217,PDT,97
68217,PL,3480
68217,PSTU,1
68217,PT,2050
68217,PTB,3
68217,UNIÃO,14
68233,MDB,191
68233,NOVO,23
68233,PCB,1
68233,PDT,90
68233,PL,2281
68233,PSTU,4
68233,PT,1562
68233,PTB,2
68233,UNIÃO,15
68233,UP,2
68250,DC,1
68250,MDB,459
68250,NOVO,36
68250,PCB,4
68250,PDT,237
68250,PL,6852
68250,PSTU,1
68250,PT,3274
68250,PTB,3
68250,UNIÃO,46
68250,UP,4
68276,MDB,467
68276,NOVO,33
68276,PCB,3
68276,PDT,174
68276,PL,4215
68276,PSTU,2
68276,PT,2911
68276,PTB,8
68276,UNIÃO,50
68276,UP,1
68292,MDB,120
68292,PCB,1
68292,PDT,54
68292,PL,2502
68292,PSTU,1
68292,PT,1646
68292,PTB,2
68292,UNIÃO,16
68314,DC,23
68314,MDB,3666
68314,NOVO,544
68314,PCB,47
68314,PDT,2236
68314,PL,33587
68314,PSTU,19
68314,PT,23899
68314,PTB,32
68314,UNIÃO,332
68314,UP,43
68330,MDB,153
68330,NOVO,8
68330,PCB,2
68330,PDT,79
68330,PL,2018
68330,PT,2252
68330,PTB,5
68330,UNIÃO,11
68357,DC,3
68357,MDB,992
68357,NOVO,87
68357,PCB,4
68357,PDT,548
68357,PL,16131
68357,PSTU,1
68357,PT,7579
68357,PTB,17
68357,UNIÃO,107
68357,UP,15
68373,DC,1
68373,MDB,184
68373,NOVO,21
68373,PCB,2
68373,PDT,104
68373,PL,1900
68373,PSTU,1
68373,PT,1497
68373,PTB,1
68373,UNIÃO,36
68373,UP,1
68390,MDB,69
68390,NOVO,5
68390,PDT,27
68390,PL,938
68390,PT,778
68390,PTB,1
68390,UNIÃO,7
68411,MDB,282
68411,NOVO,21
68411,PCB,1
68411,PDT,123
68411,PL,3790
68411,PT,4899
68411,PTB,3
68411,UNIÃO,17
68411,UP,1
68438,DC,3
68438,MDB,1258
68438,NOVO,152
68438,PCB,4
68438,PDT,597
68438,PL,16529
68438,PSTU,3
68438,PT,6751
68438,PTB,13
68438,UNIÃO,152
68438,UP,7
68454,MDB,297
68454,NOVO,13
68454,PDT,116
68454,PL,2660
68454,PSTU,1
68454,PT,2310
68454,PTB,5
68454,UNIÃO,37
68470,DC,1
68470,MDB,1355
68470,NOVO,119
68470,PCB,16
68470,PDT,741
68470,PL,20175
68470,PSTU,11
68470,PT,10996
68470,PTB,14
68470,UNIÃO,116
68470,UP,8
68497,DC,2
68497,MDB,781
68497,NOVO,47
68497,PCB,3
68497,PDT,268
68497,PL,7230
68497,PSTU,1
68497,PT,5533
68497,PTB,12
68497,UNIÃO,45
68497,UP,4
68519,DC,1
68519,MDB,281
68519,NOVO,15
68519,PDT,73
68519,PL,2526
68519,PT,1849
68519,PTB,2
68519,UNIÃO,41
68535,DC,14
68535,MDB,2370
68535,NOVO,209
68535,PCB,19
68535,PDT,1244
68535,PL,21196
68535,PSTU,12
68535,PT,15997
68535,PTB,17
68535,UNIÃO,212
68535,UP,20
68551,MDB,133
68551,NOVO,6
68551,PCB,1
68551,PDT,43
68551,PL,2020
68551,PT,1300
68551,PTB,2
68551,UNIÃO,13
68551,UP,1
68578,DC,2
68578,MDB,1779
68578,NOVO,138
68578,PCB,15
68578,PDT,895
68578,PL,16967
68578,PSTU,7
68578,PT,10123
68578,PTB,29
68578,UNIÃO,301
68578,UP,18
68594,DC,2
68594,MDB,911
68594,NOVO,64
68594,PCB,10
68594,PDT,343
68594,PL,9715
68594,PSTU,5
68594,PT,5678
68594,PTB,11
68594,UNIÃO,69
68594,UP,2
68616,DC,16
68616,MDB,5438
68616,NOVO,577
68616,PCB,46
68616,PDT,3082
68616,PL,50638
68616,PSTU,33
68616,PT,29521
68616,PTB,46
68616,UNIÃO,754
68616,UP,61
68632,MDB,359
68632,NOVO,31
68632,PCB,3
68632,PDT,151
68632,PL,4971
68632,PT,2652
68632,PTB,2
68632,UNIÃO,40
68632,UP,2
68659,DC,3
68659,MDB,1469
68659,NOVO,122
68659,PCB,10
68659,PDT,587
68659,PL,13157
68659,PSTU,2
68659,PT,7944
68659,PTB,18
68659,UNIÃO,133
68659,UP,6
68675,MDB,449
68675,NOVO,36
68675,PCB,7
68675,PDT,190
68675,PL,4891
68675,PSTU,3
68675,PT,2535
68675,PTB,8
68675,UNIÃO,39
68675,UP,3
68691,MDB,80
68691,PDT,43
68691,PL,1060
68691,PT,1102
68691,UNIÃO,3
68713,DC,3
68713,MDB,571
68713,NOVO,41
68713,PCB,6
68713,PDT,211
68713,PL,4329
68713,PT,2362
68713,PTB,7
68713,UNIÃO,58
68730,DC,4
68730,MDB,1166
68730,NOVO,109
68730,PCB,6
68730,PDT,472
68730,PL,9784
68730,PSTU,5
68730,PT,4800
68730,PTB,10
68730,UNIÃO,96
68730,UP,10
68756,DC,46
68756,MDB,11567
68756,NOVO,1783
68756,PCB,164
68756,PDT,6750
68756,PL,138959
68756,PSTU,55
68756,PT,66884
68756,PTB,124
68756,UNIÃO,894
68756,UP,158
68772,DC,2
68772,MDB,974
68772,NOVO,86
68772,PCB,5
68772,PDT,421
68772,PL,8705
68772,PSTU,1
68772,PT,6338
68772,PTB,14
68772,UNIÃO,88
68772,UP,1
68799,DC,1
68799,MDB,487
68799,NOVO,25
68799,PCB,3
68799,PDT,202
68799,PL,6833
68799,PSTU,2
68799,PT,3739
68799,PTB,5
68799,UNIÃO,58
68799,UP,6
68810,MDB,212
68810,NOVO,19
68810,PCB,3
68810,PDT,133
68810,PL,3868
68810,PT,1904
68810,PTB,11
68810,UNIÃO,22
68810,UP,1
68837,DC,3
68837,MDB,479
68837,NOVO,49
68837,PCB,5
68837,PDT,479
68837,PL,3898
68837,PSTU,2
68837,PT,5321
68837,PTB,5
68837,UNIÃO,44
68837,UP,5
68853,DC,2
68853,MDB,758
68853,NOVO,42
68853,PCB,2
68853,PDT,397
68853,PL,8208
68853,PSTU,3
68853,PT,5716
68853,PTB,9
68853,UNIÃO,85
68853,UP,7
68870,DC,4
68870,MDB,2565
68870,NOVO,286
68870,PCB,21
68870,PDT,1227
68870,PL,26513
68870,PSTU,14
68870,PT,11455
68870,PTB,25
68870,UNIÃO,317
68870,UP,19
68896,MDB,449
68896,NOVO,23
68896,PCB,6
68896,PDT,192
68896,PL,4566
68896,PSTU,3
68896,PT,2110
68896,PTB,3
68896,UNIÃO,41
68896,UP,5
68918,DC,1
68918,MDB,708
68918,NOVO,86
68918,PCB,5
68918,PDT,337
68918,PL,9407
68918,PSTU,3
68918,PT,8469
68918,PTB,17
68918,UNIÃO,81
68918,UP,3
68934,MDB,70
68934,NOVO,10
68934,PCB,2
68934,PDT,34
68934,PL,1463
68934,PSTU,1
68934,PT,1432
68934,PTB,1
68934,UNIÃO,5
68950,MDB,55
68950,NOVO,4
68950,PDT,42
68950,PL,1215
68950,PT,696
68950,PTB,4
68950,UNIÃO,3
68977,DC,10
68977,MDB,4433
68977,NOVO,424
68977,PCB,42
68977,PDT,3142
68977,PL,30920
68977,PSTU,10
68977,PT,31644
68977,PTB,57
68977,UNIÃO,439
68977,UP,69
68993,MDB,161
68993,NOVO,7
68993,PCB,1
68993,PDT,44
68993,PL,1905
68993,PSTU,1
68993,PT,1183
68993,PTB,1
68993,UNIÃO,8
69019,MDB,529
69019,NOVO,41
69019,PCB,1
69019,PDT,209
69019,PL,8274
69019,PSTU,1
69019,PT,3474
69019,PTB,13
69019,UNIÃO,36
69019,UP,1
69035,MDB,60
69035,NOVO,8
69035,PDT,21
69035,PL,1527
69035,PSTU,2
69035,PT,688
69035,PTB,3
69035,UNIÃO,8
69051,DC,1
69051,MDB,926
69051,NOVO,80
69051,PCB,4
69051,PDT,442
69051,PL,10275
69051,PSTU,3
69051,PT,10101
69051,PTB,11
69051,UNIÃO,92
69051,UP,17
69078,MDB,64
69078,NOVO,9
69078,PDT,19
69078,PL,914
69078,PT,698
69078,UNIÃO,5
69078,UP,1
69094,MDB,123
69094,NOVO,7
69094,PCB,2
69094,PDT,36
69094,PL,1094
69094,PT,1529
69094,UNIÃO,8
69116,DC,1
69116,MDB,287
69116,NOVO,13
69116,PCB,2
69116,PDT,124
69116,PL,2756
69116,PSTU,3
69116,PT,1999
69116,PTB,3
69116,UNIÃO,29
69116,UP,6
69132,DC,6
69132,MDB,1486
69132,NOVO,109
69132,PCB,13
69132,PDT,859
69132,PL,19160
69132,PSTU,10
69132,PT,9112
69132,PTB,22
69132,UNIÃO,148
69132,UP,6
69159,DC,5
69159,MDB,1901
69159,NOVO,144
69159,PCB,15
69159,PDT,874
69159,PL,18330
69159,PSTU,4
69159,PT,8680
69159,PTB,15
69159,UNIÃO,198
69159,UP,11
69175,DC,1
69175,MDB,302
69175,NOVO,38
69175,PCB,3
69175,PDT,242
69175,PL,6262
69175,PT,3450
69175,PTB,4
69175,UNIÃO,42
69175,UP,3
69191,DC,1
69191,MDB,527
69191,NOVO,61
69191,PCB,3
69191,PDT,223
69191,PL,5383
69191,PSTU,2
69191,PT,4119
69191,PTB,9
69191,UNIÃO,38
69191,UP,6
69213,DC,45
69213,MDB,10123
69213,NOVO,898
69213,PCB,98
69213,PDT,6098
69213,PL,93188
69213,PSTU,44
69213,PT,69296
69213,PTB,108
69213,UNIÃO,945
69213,UP,136
69230,MDB,138
69230,NOVO,3
69230,PCB,1
69230,PDT,49
69230,PL,1375
69230,PT,978
69230,PTB,4
69230,UNIÃO,22
69230,UP,1
69256,MDB,323
69256,NOVO,18
69256,PCB,2
69256,PDT,98
69256,PL,4399
69256,PT,2988
69256,PTB,8
69256,UNIÃO,32
69256,UP,1
69272,DC,6
69272,MDB,1027
69272,NOVO,53
69272,PCB,6
69272,PDT,417
69272,PL,11570
69272,PSTU,1
69272,PT,8499
69272,PTB,11
69272,UNIÃO,60
69272,UP,6
69299,DC,17
69299,MDB,6442
69299,NOVO,639
69299,PCB,39
69299,PDT,3084
69299,PL,80615
69299,PSTU,19
69299,PT,38227
69299,PTB,82
69299,UNIÃO,504
69299,UP,46
69310,MDB,987
69310,NOVO,67
69310,PCB,8
69310,PDT,400
69310,PL,12542
69310,PSTU,2
69310,PT,6300
69310,PTB,17
69310,UNIÃO,66
69310,UP,8
69337,MDB,681
69337,NOVO,60
69337,PCB,2
69337,PDT,363
69337,PL,10620
69337,PSTU,7
69337,PT,7709
69337,PTB,7
69337,UNIÃO,89
69337,UP,8
69353,MDB,273
69353,NOVO,17
69353,PCB,6
69353,PDT,161
69353,PL,4427
69353,PSTU,1
69353,PT,2696
69353,PTB,7
69353,UNIÃO,38
69353,UP,4
69370,DC,1
69370,MDB,48
69370,NOVO,4
69370,PDT,29
69370,PL,1185
69370,PT,1042
69370,PTB,1
69370,UNIÃO,5
69396,MDB,233
69396,NOVO,22
69396,PCB,1
69396,PDT,159
69396,PL,2207
69396,PT,2830
69396,PTB,3
69396,UNIÃO,16
69396,UP,1
69418,MDB,108
69418,NOVO,8
69418,PCB,1
69418,PDT,73
69418,PL,2273
69418,PT,1596
69418,UNIÃO,15
69418,UP,1
69434,MDB,256
69434,NOVO,26
69434,PCB,3
69434,PDT,124
69434,PL,3656
69434,PSTU,1
69434,PT,1598
69434,PTB,5
69434,UNIÃO,28
69434,UP,4
69450,DC,1
69450,MDB,923
69450,NOVO,46
69450,PCB,10
69450,PDT,369
69450,PL,8855
69450,PSTU,6
69450,PT,6949
69450,PTB,7
69450,UNIÃO,138
69450,UP,3
69477,MDB,197
69477,NOVO,14
69477,PCB,1
69477,PDT,63
69477,PL,1427
69477,PT,1279
69477,PTB,1
69477,UNIÃO,25
69493,MDB,502
69493,NOVO,37
69493,PCB,7
69493,PDT,256
69493,PL,6866
69493,PSTU,2
69493,PT,4179
69493,PTB,8
69493,UNIÃO,46
69493,UP,3
69515,MDB,125
69515,NOVO,12
69515,PCB,2
69515,PDT,71
69515,PL,2345
69515,PSTU,1
69515,PT,1075
69515,PTB,3
69515,UNIÃO,18
69531,DC,3
69531,MDB,1613
69531,NOVO,133
69531,PCB,15
69531,PDT,866
69531,PL,19226
69531,PSTU,6
69531,PT,11683
69531,PTB,23
69531,UNIÃO,216
69531,UP,12
69558,MDB,140
69558,NOVO,7
69558,PCB,1
69558,PDT,83
69558,PL,2294
69558,PSTU,1
69558,PT,2439
69558,PTB,1
69558,UNIÃO,15
69574,DC,1
69574,MDB,80
69574,NOVO,4
69574,PCB,1
69574,PDT,33
69574,PL,817
69574,PSTU,1
69574,PT,1307
69574,PTB,1
69574,UNIÃO,8
69574,UP,1
69590,DC,1
69590,MDB,342
69590,NOVO,7
69590,PCB,1
69590,PDT,140
69590,PL,3066
69590,PSTU,1
69590,PT,2671
69590,PTB,5
69590,UNIÃO,27
69590,UP,3
69612,MDB,356
69612,NOVO,17
69612,PCB,4
69612,PDT,165
69612,PL,4680
69612,PSTU,2
69612,PT,5475
69612,PTB,10
69612,UNIÃO,84
69612,UP,1
69639,DC,1
69639,MDB,98
69639,NOVO,9
69639,PDT,33
69639,PL,1586
69639,PT,1396
69639,PTB,1
69639,UNIÃO,13
69655,MDB,91
69655,NOVO,3
69655,PCB,1
69655,PDT,42
69655,PL,1452
69655,PT,1452
69655,PTB,1
69655,UNIÃO,3
69655,UP,1
69671,DC,23
69671,MDB,4658
69671,NOVO,491
69671,PCB,50
69671,PDT,3206
69671,PL,28959
69671,PSTU,22
69671,PT,29374
69671,PTB,57
69671,UNIÃO,457
69671,UP,101
69698,DC,37
69698,MDB,20123
69698,NOVO,2992
69698,PCB,203
69698,PDT,11310
69698,PL,180226
69698,PSTU,94
69698,PT,125555
69698,PTB,224
69698,UNIÃO,1855
69698,UP,276
69710,MDB,177
69710,NOVO,6
69710,PDT,50
69710,PL,1542
69710,PT,1567
69710,PTB,6
69710,UNIÃO,20
69736,MDB,108
69736,NOVO,8
69736,PDT,28
69736,PL,1626
69736,PSTU,1
69736,PT,1533
69736,UNIÃO,4
69752,DC,2
69752,MDB,207
69752,NOVO,12
69752,PDT,75
69752,PL,2249
69752,PSTU,2
69752,PT,2895
69752,UNIÃO,21
69779,MDB,221
69779,NOVO,21
69779,PCB,2
69779,PDT,111
69779,PL,3477
69779,PT,1712
69779,PTB,3
69779,UNIÃO,20
69779,UP,2
69795,DC,18
69795,MDB,6653
69795,NOVO,693
69795,PCB,59
69795,PDT,3336
69795,PL,69596
69795,PSTU,15
69795,PT,33920
69795,PTB,52
69795,UNIÃO,559
69795,UP,46
00698,MDB,158
00698,NOVO,5
00698,PCB,2
00698,PDT,94
00698,PL,3061
00698,PT,1306
00698,PTB,1
00698,UNIÃO,21
00698,UP,1
69817,DC,3
69817,MDB,777
69817,NOVO,81
69817,PCB,13
69817,PDT,429
69817,PL,11631
69817,PSTU,6
69817,PT,6137
69817,PTB,8
69817,UNIÃO,131
69817,UP,6
69833,DC,7
69833,MDB,1457
69833,NOVO,117
69833,PCB,13
69833,PDT,992
69833,PL,9689
69833,PSTU,7
69833,PT,13757
69833,PTB,16
69833,UNIÃO,183
69833,UP,28
69850,MDB,107
69850,NOVO,4
69850,PCB,2
69850,PDT,62
69850,PL,2449
69850,PSTU,1
69850,PT,2751
69850,PTB,3
69850,UNIÃO,6
69850,UP,1
69876,MDB,405
69876,NOVO,23
69876,PCB,4
69876,PDT,150
69876,PL,3675
69876,PT,2338
69876,PTB,6
69876,UNIÃO,30
69876,UP,2
69892,DC,1
69892,MDB,82
69892,NOVO,3
69892,PDT,39
69892,PL,993
69892,PSTU,2
69892,PT,658
69892,PTB,1
69892,UP,1
69914,MDB,98
69914,NOVO,1
69914,PCB,1
69914,PDT,37
69914,PL,1322
69914,PT,852
69914,PTB,1
69914,UNIÃO,4
69914,UP,2
69930,DC,1
69930,MDB,95
69930,NOVO,2
69930,PDT,40
69930,PL,1656
69930,PT,1313
69930,PTB,1
69930,UNIÃO,12
69930,UP,1
69957,MDB,72
69957,NOVO,2
69957,PDT,49
69957,PL,673
69957,PT,734
69957,PTB,3
69957,UNIÃO,10
69957,UP,1
69973,MDB,117
69973,NOVO,11
69973,PDT,52
69973,PL,2557
69973,PSTU,1
69973,PT,1004
69973,PTB,4
69973,UNIÃO,15
69973,UP,2
69990,DC,4
69990,MDB,298
69990,NOVO,29
69990,PCB,1
69990,PDT,147
69990,PL,3730
69990,PT,2192
69990,PTB,5
69990,UNIÃO,27
69990,UP,2
70017,DC,2
70017,MDB,940
70017,NOVO,52
70017,PCB,4
70017,PDT,391
70017,PL,5804
70017,PSTU,2
70017,PT,4018
70017,PTB,9
70017,UNIÃO,124
70017,UP,2
70033,MDB,110
70033,NOVO,3
70033,PDT,31
70033,PL,1602
70033,PT,1234
70033,PTB,3
70033,UNIÃO,6
07005,MDB,86
07005,PDT,182
07005,PL,1168
07005,PSTU,2
07005,PT,6530
07005,PTB,5
07005,UNIÃO,11
07005,UP,2
70050,DC,17
70050,MDB,4239
70050,NOVO,536
70050,PCB,32
70050,PDT,2298
70050,PL,39008
70050,PSTU,22
70050,PT,25788
70050,PTB,45
70050,UNIÃO,424
70050,UP,50
70076,DC,5
70076,MDB,1155
70076,NOVO,95
70076,PCB,16
70076,PDT,576
70076,PL,11726
70076,PSTU,5
70076,PT,8862
70076,PTB,19
70076,UNIÃO,104
70076,UP,9
70092,DC,2
70092,MDB,195
70092,NOVO,12
70092,PCB,1
70092,PDT,98
70092,PL,2592
70092,PSTU,2
70092,PT,1940
70092,PTB,3
70092,UNIÃO,19
70092,UP,4
00701,MDB,62
00701,NOVO,4
00701,PDT,50
00701,PL,1346
00701,PT,957
00701,PTB,1
00701,UNIÃO,23
70114,MDB,76
70114,NOVO,5
70114,PDT,42
70114,PL,863
70114,PT,1562
70114,PTB,2
70114,UNIÃO,6
07013,MDB,26
07013,PCB,1
07013,PDT,97
07013,PL,530
07013,PSTU,1
07013,PT,4605
07013,PTB,4
07013,UNIÃO,2
70130,MDB,397
70130,NOVO,26
70130,PCB,1
70130,PDT,157
70130,PL,4617
70130,PT,3028
70130,PTB,3
70130,UNIÃO,45
70130,UP,2
70157,MDB,141
70157,NOVO,8
70157,PDT,79
70157,PL,2194
70157,PSTU,1
70157,PT,1442
70157,PTB,2
70157,UNIÃO,12
70173,DC,21
70173,MDB,5829
70173,NOVO,688
70173,PCB,58
70173,PDT,3478
70173,PL,64676
70173,PSTU,27
70173,PT,34471
70173,PTB,104
70173,UNIÃO,498
70173,UP,55
70190,MDB,170
70190,NOVO,8
70190,PCB,3
70190,PDT,92
70190,PL,2190
70190,PT,1210
70190,PTB,2
70190,UNIÃO,19
70190,UP,1
07021,DC,1
07021,MDB,86
07021,NOVO,3
07021,PCB,3
07021,PDT,285
07021,PL,2507
07021,PSTU,2
07021,PT,10341
07021,PTB,14
07021,UNIÃO,16
70211,MDB,648
70211,NOVO,45
70211,PCB,3
70211,PDT,211
70211,PL,4765
70211,PSTU,3
70211,PT,3116
70211,PTB,10
70211,UNIÃO,53
70211,UP,4
70238,MDB,55
70238,NOVO,1
70238,PDT,14
70238,PL,926
70238,PT,735
70238,UNIÃO,3
70254,MDB,150
70254,NOVO,14
70254,PCB,2
70254,PDT,58
70254,PL,1982
70254,PT,855
70254,PTB,2
70254,UNIÃO,30
70270,MDB,703
70270,NOVO,53
70270,PCB,3
70270,PDT,339
70270,PL,8866
70270,PSTU,3
70270,PT,5725
70270,PTB,11
70270,UNIÃO,178
70270,UP,2
70297,DC,2
70297,MDB,1217
70297,NOVO,101
70297,PCB,12
70297,PDT,573
70297,PL,16884
70297,PSTU,5
70297,PT,6545
70297,PTB,23
70297,UNIÃO,109
70297,UP,11
07030,DC,1
07030,MDB,385
07030,NOVO,9
07030,PCB,4
07030,PDT,184
07030,PL,2288
07030,PSTU,4
07030,PT,10006
07030,PTB,3
07030,UNIÃO,22
70319,MDB,123
70319,NOVO,7
70319,PDT,71
70319,PL,1905
70319,PT,1794
70319,UNIÃO,10
70319,UP,4
70335,DC,2
70335,MDB,966
70335,NOVO,55
70335,PCB,6
70335,PDT,407
70335,PL,11880
70335,PSTU,6
70335,PT,5692
70335,PTB,7
70335,UNIÃO,25
70335,UP,5
70351,DC,2
70351,MDB,607
70351,NOVO,68
70351,PCB,9
70351,PDT,285
70351,PL,8755
70351,PT,4664
70351,PTB,8
70351,UNIÃO,69
70351,UP,7
70378,DC,4
70378,MDB,1768
70378,NOVO,135
70378,PCB,25
70378,PDT,1036
70378,PL,17120
70378,PSTU,7
70378,PT,11398
70378,PTB,31
70378,UNIÃO,225
70378,UP,18
70394,DC,2
70394,MDB,191
70394,NOVO,12
70394,PCB,1
70394,PDT,117
70394,PL,1808
70394,PSTU,2
70394,PT,2798
70394,PTB,1
70394,UNIÃO,21
70394,UP,1
70416,MDB,118
70416,NOVO,9
70416,PDT,45
70416,PL,1828
70416,PT,1110
70416,PTB,1
70416,UNIÃO,13
70432,MDB,83
70432,NOVO,3
70432,PDT,20
70432,PL,905
70432,PT,884
70432,UNIÃO,5
70459,MDB,61
70459,NOVO,1
70459,PCB,1
70459,PDT,18
70459,PL,628
70459,PSTU,1
70459,PT,449
70459,UNIÃO,3
70475,DC,12
70475,MDB,4915
70475,NOVO,780
70475,PCB,36
70475,PDT,5709
70475,PL,34978
70475,PSTU,15
70475,PT,31423
70475,PTB,44
70475,UNIÃO,329
70475,UP,50
07048,MDB,95
07048,NOVO,4
07048,PCB,3
07048,PDT,311
07048,PL,2385
07048,PT,12209
07048,PTB,17
07048,UNIÃO,24
07048,UP,1
70491,MDB,108
70491,NOVO,4
70491,PDT,38
70491,PL,929
70491,PSTU,1
70491,PT,746
70491,PTB,1
70491,UNIÃO,1
70513,DC,3
70513,MDB,895
70513,NOVO,60
70513,PCB,9
70513,PDT,369
70513,PL,9223
70513,PSTU,3
70513,PT,4016
70513,PTB,14
70513,UNIÃO,79
70513,UP,7
70530,DC,2
70530,MDB,757
70530,NOVO,39
70530,PCB,5
70530,PDT,416
70530,PL,6677
70530,PSTU,6
70530,PT,5505
70530,PTB,5
70530,UNIÃO,91
70530,UP,1
70556,DC,1
70556,MDB,380
70556,NOVO,36
70556,PCB,1
70556,PDT,217
70556,PL,6251
70556,PT,4412
70556,PTB,13
70556,UNIÃO,44
70556,UP,2
07056,DC,1
07056,MDB,148
07056,NOVO,9
07056,PCB,4
07056,PDT,307
07056,PL,1836
07056,PT,10611
07056,PTB,15
07056,UNIÃO,23
07056,UP,4
70572,DC,119
70572,MDB,33936
70572,NOVO,4029
70572,PCB,284
70572,PDT,18544
70572,PL,188805
70572,PSTU,164
70572,PT,185501
70572,PTB,290
70572,UNIÃO,2497
70572,UP,644
70599,MDB,289
70599,NOVO,8
70599,PDT,73
70599,PL,2025
70599,PT,1759
70599,UNIÃO,9
70610,DC,1
70610,MDB,560
70610,NOVO,38
70610,PCB,5
70610,PDT,246
70610,PL,7677
70610,PSTU,5
70610,PT,4089
70610,PTB,2
70610,UNIÃO,69
70610,UP,6
70637,DC,1
70637,MDB,248
70637,NOVO,26
70637,PCB,3
70637,PDT,87
70637,PL,2190
70637,PT,1320
70637,PTB,2
70637,UNIÃO,14
07064,DC,1
07064,MDB,137
07064,NOVO,3
07064,PCB,3
07064,PDT,279
07064,PL,2454
07064,PT,7188
07064,PTB,6
07064,UNIÃO,18
70653,MDB,351
70653,NOVO,26
70653,PCB,4
70653,PDT,137
70653,PL,2369
70653,PSTU,1
70653,PT,1718
70653,PTB,4
70653,UNIÃO,36
70670,MDB,62
70670,NOVO,3
70670,PDT,27
70670,PL,1006
70670,PT,954
70670,UNIÃO,10
70696,MDB,76
70696,NOVO,6
70696,PDT,42
70696,PL,1315
70696,PT,959
70696,UNIÃO,10
70718,DC,53
70718,MDB,20123
70718,NOVO,2557
70718,PCB,226
70718,PDT,11943
70718,PL,126156
70718,PSTU,78
70718,PT,99198
70718,PTB,167
70718,UNIÃO,1228
70718,UP,245
07072,MDB,42
07072,NOVO,1
07072,PDT,70
07072,PL,824
07072,PT,2905
07072,PTB,3
07072,UNIÃO,14
70734,DC,1
70734,MDB,535
70734,NOVO,55
70734,PCB,2
70734,PDT,183
70734,PL,3768
70734,PSTU,2
70734,PT,2269
70734,PTB,6
70734,UNIÃO,32
70734,UP,2
70750,DC,120
70750,MDB,34232
70750,NOVO,4491
70750,PCB,259
70750,PDT,20197
70750,PL,185834
70750,PSTU,169
70750,PT,240348
70750,PTB,244
70750,UNIÃO,2211
70750,UP,690
70777,DC,24
70777,MDB,10784
70777,NOVO,1690
70777,PCB,97
70777,PDT,5314
70777,PL,57617
70777,PSTU,33
70777,PT,38172
70777,PTB,60
70777,UNIÃO,530
70777,UP,162
70793,DC,28
70793,MDB,9625
70793,NOVO,1034
70793,PCB,169
70793,PDT,4857
70793,PL,63581
70793,PSTU,81
70793,PT,60894
70793,PTB,95
70793,UNIÃO,872
70793,UP,107
07080,MDB,52
07080,PCB,1
07080,PDT,71
07080,PL,903
07080,PT,3016
07080,PTB,1
07080,UNIÃO,4
07080,UP,1
70815,MDB,92
70815,NOVO,3
70815,PDT,31
70815,PL,900
70815,PT,781
70815,PTB,1
70815,UNIÃO,8
70831,DC,6
70831,MDB,2932
70831,NOVO,319
70831,PCB,29
70831,PDT,1420
70831,PL,30283
70831,PSTU,12
70831,PT,16315
70831,PTB,28
70831,UNIÃO,274
70831,UP,19
70858,MDB,80
70858,NOVO,4
70858,PCB,2
70858,PDT,22
70858,PL,645
70858,PT,945
70858,PTB,2
70858,UNIÃO,3
70858,UP,1
70874,MDB,79
70874,NOVO,7
70874,PCB,1
70874,PDT,13
