codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_4g,ano_primeira_4g,mes_primeira_4g,n_estacoes_4g_total,operadora_primeira,faixa_primeira,tem_4g_2010,tem_4g_2014,tem_4g_2018,tem_4g_2022,anos_com_4g_2014,anos_com_4g_2018,anos_com_4g_2022
54151,3170800,Várzea Da Palma,MG,Minas Gerais,Várzea da Palma - MG,2013-04-01,2013,4,9,VIVO,2500,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
54178,3170909,Varzelândia,MG,Minas Gerais,Varzelândia - MG,2015-05-01,2015,5,8,TIM,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
54194,3171006,Vazante,MG,Minas Gerais,Vazante - MG,2013-08-01,2013,8,2,VIVO,700,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
54216,3172202,Wenceslau Braz,MG,Minas Gerais,Wenceslau Braz - MG,2018-01-01,2018,1,2,TIM,2500,0,0,1,1,0.0,0.7474332648870636,4.747433264887063
54232,3171105,Veríssimo,MG,Minas Gerais,Veríssimo - MG,2022-05-01,2022,5,4,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
54259,3171204,Vespasiano,MG,Minas Gerais,Vespasiano - MG,2013-08-01,2013,8,187,TIM,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
54275,3171303,Viçosa,MG,Minas Gerais,Viçosa - MG,2012-06-01,2012,6,37,TIM,700,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
54291,3171402,Vieiras,MG,Minas Gerais,Vieiras - MG,2014-11-01,2014,11,2,VIVO,2500,0,0,1,1,0.0,3.915126625598905,7.915126625598905
54313,3171501,Mathias Lobato,MG,Minas Gerais,Mathias Lobato - MG,2016-08-01,2016,8,3,VIVO,700,0,0,1,1,0.0,2.1656399726214923,6.165639972621492
54330,3171600,Virgem Da Lapa,MG,Minas Gerais,Virgem da Lapa - MG,2015-10-01,2015,10,9,VIVO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
54356,3171709,Virgínia,MG,Minas Gerais,Virgínia - MG,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
54372,3171808,Virginópolis,MG,Minas Gerais,Virginópolis - MG,2021-06-01,2021,6,8,VIVO,700,0,0,0,1,0.0,0.0,1.3333333333333333
54399,3171907,Virgolândia,MG,Minas Gerais,Virgolândia - MG,2015-10-01,2015,10,3,VIVO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
54410,3172004,Visconde Do Rio Branco,MG,Minas Gerais,Visconde do Rio Branco - MG,2017-07-01,2017,7,9,VIVO,2500,0,0,1,1,0.0,1.2511978097193703,5.25119780971937
54437,3172103,Volta Grande,MG,Minas Gerais,Volta Grande - MG,2015-05-01,2015,5,2,TIM,2500,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
54453,3133758,Itaú De Minas,MG,Minas Gerais,Itaú de Minas - MG,2020-04-01,2020,4,2,VIVO,700,0,0,0,1,0.0,0.0,2.4996577686516086
55000,5006002,Nova Alvorada Do Sul,MS,Mato Grosso Do Sul,Nova Alvorada do Sul - MS,2012-10-01,2012,10,5,VIVO,2500,0,1,1,1,1.998631074606434,5.9986310746064335,9.998631074606434
55018,5000252,Alcinópolis,MS,Mato Grosso Do Sul,Alcinópolis - MS,2019-01-01,2019,1,5,VIVO,700,0,0,0,1,0.0,0.0,3.7481177275838466
55026,5005251,Laguna Carapã,MS,Mato Grosso Do Sul,Laguna Carapã - MS,2018-12-01,2018,12,5,TIM,700,0,0,0,1,0.0,0.0,3.8329911019849416
55034,5004809,Japorã,MS,Mato Grosso Do Sul,Japorã - MS,2022-02-01,2022,2,1,CLARO,700,0,0,0,1,0.0,0.0,0.6625598904859685
55042,5006259,Novo Horizonte Do Sul,MS,Mato Grosso Do Sul,Novo Horizonte do Sul - MS,2018-10-01,2018,10,10,TIM,700,0,0,0,1,0.0,0.0,4.0
55050,5006275,Paraíso Das Águas,MS,Mato Grosso Do Sul,Paraíso das Águas - MS,2015-08-01,2015,8,6,TIM,700,0,0,1,1,0.0,3.167693360711841,7.167693360711842
55069,5003900,Figueirão,MS,Mato Grosso Do Sul,Figueirão - MS,2022-04-01,2022,4,2,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
56006,3204658,São Domingos Do Norte,ES,Espírito Santo,São Domingos do Norte - ES,2018-04-01,2018,4,9,VIVO,700,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
56014,3200102,Afonso Cláudio,ES,Espírito Santo,Afonso Cláudio - ES,2013-11-01,2013,11,12,VIVO,2500,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
56022,3200169,Água Doce Do Norte,ES,Espírito Santo,Água Doce do Norte - ES,2016-08-01,2016,8,4,TIM,700,0,0,1,1,0.0,2.1656399726214923,6.165639972621492
56030,3200201,Alegre,ES,Espírito Santo,Alegre - ES,2013-08-01,2013,8,9,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56049,3202652,Irupi,ES,Espírito Santo,Irupi - ES,2015-03-01,2015,3,4,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56057,3200300,Alfredo Chaves,ES,Espírito Santo,Alfredo Chaves - ES,2016-05-01,2016,5,5,VIVO,700,0,0,1,1,0.0,2.4175222450376452,6.417522245037645
56065,3200359,Alto Rio Novo,ES,Espírito Santo,Alto Rio Novo - ES,2019-10-01,2019,10,1,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
56073,3200409,Anchieta,ES,Espírito Santo,Anchieta - ES,2014-12-01,2014,12,10,VIVO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
56081,3205150,Vila Pavão,ES,Espírito Santo,Vila Pavão - ES,2014-10-01,2014,10,9,TIM,700,0,0,1,1,0.0,4.0,8.0
56090,3200508,Apiacá,ES,Espírito Santo,Apiacá - ES,2016-02-01,2016,2,4,VIVO,700,0,0,1,1,0.0,2.6639288158795345,6.663928815879535
56103,3203346,Marechal Floriano,ES,Espírito Santo,Marechal Floriano - ES,2020-09-01,2020,9,2,VIVO,700,0,0,0,1,0.0,0.0,2.080766598220397
56111,3200607,Aracruz,ES,Espírito Santo,Aracruz - ES,2013-08-01,2013,8,46,VIVO,700,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56120,3203320,Marataízes,ES,Espírito Santo,Marataízes - ES,2013-08-01,2013,8,19,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56138,3200706,Atílio Vivácqua,ES,Espírito Santo,Atilio Vivacqua - ES,2016-01-01,2016,1,5,VIVO,700,0,0,1,1,0.0,2.74880219028063,6.74880219028063
56146,3201159,Brejetuba,ES,Espírito Santo,Brejetuba - ES,2014-10-01,2014,10,8,VIVO,2500,0,0,1,1,0.0,4.0,8.0
56154,3200805,Baixo Guandu,ES,Espírito Santo,Baixo Guandu - ES,2015-03-01,2015,3,8,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56162,3204955,São Roque Do Canaã,ES,Espírito Santo,São Roque do Canaã - ES,2019-10-01,2019,10,5,VIVO,2500,0,0,0,1,0.0,0.0,3.0006844626967832
56170,3200904,Barra De São Francisco,ES,Espírito Santo,Barra de São Francisco - ES,2014-10-01,2014,10,15,VIVO,700,0,0,1,1,0.0,4.0,8.0
56189,3205010,Sooretama,ES,Espírito Santo,Sooretama - ES,2014-04-01,2014,4,9,VIVO,2500,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
56197,3201001,Boa Esperança,ES,Espírito Santo,Boa Esperança - ES,2014-10-01,2014,10,4,TIM,2500,0,0,1,1,0.0,4.0,8.0
56200,3204252,Ponto Belo,ES,Espírito Santo,Ponto Belo - ES,2015-05-01,2015,5,3,VIVO,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
56219,3201100,Bom Jesus Do Norte,ES,Espírito Santo,Bom Jesus do Norte - ES,2014-04-01,2014,4,3,VIVO,2500,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
56227,3205176,Vila Valério,ES,Espírito Santo,Vila Valério - ES,2016-05-01,2016,5,11,TIM,2500,0,0,1,1,0.0,2.4175222450376452,6.417522245037645
56235,3201209,Cachoeiro De Itapemirim,ES,Espírito Santo,Cachoeiro de Itapemirim - ES,2012-05-01,2012,5,102,VIVO,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
56251,3201308,Cariacica,ES,Espírito Santo,Cariacica - ES,2013-08-01,2013,8,425,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56278,3201407,Castelo,ES,Espírito Santo,Castelo - ES,2013-08-01,2013,8,8,CLARO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56294,3201506,Colatina,ES,Espírito Santo,Colatina - ES,2013-08-01,2013,8,70,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56308,3202256,Governador Lindenberg,ES,Espírito Santo,Governador Lindenberg - ES,2015-03-01,2015,3,4,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56316,3201605,Conceição Da Barra,ES,Espírito Santo,Conceição da Barra - ES,2015-03-01,2015,3,6,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56332,3201704,Conceição Do Castelo,ES,Espírito Santo,Conceição do Castelo - ES,2014-12-01,2014,12,6,VIVO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
56359,3201803,Divino De São Lourenço,ES,Espírito Santo,Divino de São Lourenço - ES,2019-10-01,2019,10,4,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
56375,3201902,Domingos Martins,ES,Espírito Santo,Domingos Martins - ES,2014-04-01,2014,4,24,VIVO,2500,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
56391,3202009,Dores Do Rio Preto,ES,Espírito Santo,Dores do Rio Preto - ES,2019-10-01,2019,10,2,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
56413,3202108,Ecoporanga,ES,Espírito Santo,Ecoporanga - ES,2013-08-01,2013,8,8,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56430,3202207,Fundão,ES,Espírito Santo,Fundão - ES,2014-04-01,2014,4,10,VIVO,2500,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
56456,3202306,Guaçuí,ES,Espírito Santo,Guaçuí - ES,2014-08-01,2014,8,6,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
56472,3202405,Guarapari,ES,Espírito Santo,Guarapari - ES,2013-08-01,2013,8,124,CLARO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56499,3202504,Ibiraçu,ES,Espírito Santo,Ibiraçu - ES,2013-08-01,2013,8,4,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56502,3202553,Ibitirama,ES,Espírito Santo,Ibitirama - ES,2019-10-01,2019,10,3,TIM,2500,0,0,0,1,0.0,0.0,3.0006844626967832
56510,3202603,Iconha,ES,Espírito Santo,Iconha - ES,2014-12-01,2014,12,2,VIVO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
56537,3202702,Itaguaçu,ES,Espírito Santo,Itaguaçu - ES,2015-03-01,2015,3,11,TIM,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56553,3202801,Itapemirim,ES,Espírito Santo,Itapemirim - ES,2013-11-01,2013,11,24,VIVO,2500,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
56570,3202900,Itarana,ES,Espírito Santo,Itarana - ES,2018-04-01,2018,4,3,VIVO,700,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
56596,3203007,Iúna,ES,Espírito Santo,Iúna - ES,2013-08-01,2013,8,6,VIVO,700,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56618,3203106,Jerônimo Monteiro,ES,Espírito Santo,Jerônimo Monteiro - ES,2019-10-01,2019,10,6,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
56626,3203130,João Neiva,ES,Espírito Santo,João Neiva - ES,2019-10-01,2019,10,7,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
56634,3203205,Linhares,ES,Espírito Santo,Linhares - ES,2013-08-01,2013,8,65,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56650,3203304,Mantenópolis,ES,Espírito Santo,Mantenópolis - ES,2016-06-01,2016,6,10,TIM,2500,0,0,1,1,0.0,2.3326488706365502,6.33264887063655
56677,3203403,Mimoso Do Sul,ES,Espírito Santo,Mimoso do Sul - ES,2016-05-01,2016,5,20,VIVO,700,0,0,1,1,0.0,2.4175222450376452,6.417522245037645
56693,3203502,Montanha,ES,Espírito Santo,Montanha - ES,2013-11-01,2013,11,13,TIM,700,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
56715,3203601,Mucurici,ES,Espírito Santo,Mucurici - ES,2022-07-01,2022,7,2,TIM,2500,0,0,0,1,0.0,0.0,0.2518822724161533
56731,3203700,Muniz Freire,ES,Espírito Santo,Muniz Freire - ES,2021-08-01,2021,8,6,VIVO,2500,0,0,0,1,0.0,0.0,1.1663244353182751
56758,3203809,Muqui,ES,Espírito Santo,Muqui - ES,2014-10-01,2014,10,9,VIVO,700,0,0,1,1,0.0,4.0,8.0
56774,3203908,Nova Venécia,ES,Espírito Santo,Nova Venécia - ES,2013-11-01,2013,11,22,VIVO,2500,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
56790,3204005,Pancas,ES,Espírito Santo,Pancas - ES,2013-11-01,2013,11,11,VIVO,700,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
56812,3204104,Pinheiros,ES,Espírito Santo,Pinheiros - ES,2014-10-01,2014,10,2,VIVO,2500,0,0,1,1,0.0,4.0,8.0
56839,3204203,Piúma,ES,Espírito Santo,Piúma - ES,2014-04-01,2014,4,10,VIVO,700,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
56855,3204302,Presidente Kennedy,ES,Espírito Santo,Presidente Kennedy - ES,2019-10-01,2019,10,5,VIVO,2500,0,0,0,1,0.0,0.0,3.0006844626967832
56871,3204401,Rio Novo Do Sul,ES,Espírito Santo,Rio Novo do Sul - ES,2021-08-01,2021,8,1,VIVO,700,0,0,0,1,0.0,0.0,1.1663244353182751
56898,3204500,Santa Leopoldina,ES,Espírito Santo,Santa Leopoldina - ES,2013-08-01,2013,8,6,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56910,3204609,Santa Teresa,ES,Espírito Santo,Santa Teresa - ES,2015-05-01,2015,5,8,VIVO,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
56936,3204708,São Gabriel Da Palha,ES,Espírito Santo,São Gabriel da Palha - ES,2016-07-01,2016,7,12,VIVO,2500,0,0,1,1,0.0,2.2505133470225873,6.250513347022587
56952,3204807,São José Do Calçado,ES,Espírito Santo,São José do Calçado - ES,2015-03-01,2015,3,2,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
56979,3204906,São Mateus,ES,Espírito Santo,São Mateus - ES,2013-08-01,2013,8,97,VIVO,700,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
56995,3205002,Serra,ES,Espírito Santo,Serra - ES,2012-09-01,2012,9,314,CLARO,700,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
57010,3205101,Viana,ES,Espírito Santo,Viana - ES,2013-11-01,2013,11,21,VIVO,700,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
57037,3205200,Vila Velha,ES,Espírito Santo,Vila Velha - ES,2012-08-01,2012,8,225,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
57053,3205309,Vitória,ES,Espírito Santo,Vitória - ES,2012-09-01,2012,9,193,VIVO,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
57070,3203353,Marilândia,ES,Espírito Santo,Marilândia - ES,2014-10-01,2014,10,4,VIVO,700,0,0,1,1,0.0,4.0,8.0
57096,3202454,Ibatiba,ES,Espírito Santo,Ibatiba - ES,2013-11-01,2013,11,20,TIM,2500,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
57118,3204351,Rio Bananal,ES,Espírito Santo,Rio Bananal - ES,2013-11-01,2013,11,11,VIVO,700,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
57134,3203056,Jaguaré,ES,Espírito Santo,Jaguaré - ES,2014-10-01,2014,10,7,VIVO,700,0,0,1,1,0.0,4.0,8.0
57150,3204054,Pedro Canário,ES,Espírito Santo,Pedro Canário - ES,2014-04-01,2014,4,3,TIM,700,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
57916,3203163,Laranja Da Terra,ES,Espírito Santo,Laranja da Terra - ES,2015-05-01,2015,5,7,VIVO,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
57932,3204559,Santa Maria De Jetibá,ES,Espírito Santo,Santa Maria de Jetibá - ES,2013-08-01,2013,8,17,VIVO,2500,0,1,1,1,1.1663244353182751,5.166324435318275,9.166324435318275
57959,3205036,Vargem Alta,ES,Espírito Santo,Vargem Alta - ES,2021-08-01,2021,8,1,VIVO,700,0,0,0,1,0.0,0.0,1.1663244353182751
57975,3205069,Venda Nova Do Imigrante,ES,Espírito Santo,Venda Nova do Imigrante - ES,2014-12-01,2014,12,6,TIM,700,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
57991,3200136,Águia Branca,ES,Espírito Santo,Águia Branca - ES,2019-10-01,2019,10,14,VIVO,2500,0,0,0,1,0.0,0.0,3.0006844626967832
58009,3304151,Quissamã,RJ,Rio De Janeiro,Quissamã - RJ,2014-04-01,2014,4,5,VIVO,2500,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
58017,3300100,Angra Dos Reis,RJ,Rio De Janeiro,Angra dos Reis - RJ,2013-06-01,2013,6,390,TIM,2500,0,1,1,1,1.3333333333333333,5.333333333333333,9.333333333333334
58025,3304128,Quatis,RJ,Rio De Janeiro,Quatis - RJ,2015-06-01,2015,6,10,CLARO,700,0,0,1,1,0.0,3.3347022587268995,7.3347022587268995
58033,3300209,Araruama,RJ,Rio De Janeiro,Araruama - RJ,2012-09-01,2012,9,229,VIVO,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
58041,3300456,Belford Roxo,RJ,Rio De Janeiro,Belford Roxo - RJ,2012-04-01,2012,4,154,VIVO,700,0,1,1,1,2.4996577686516086,6.499657768651608,10.499657768651609
58050,3300308,Barra Do Piraí,RJ,Rio De Janeiro,Barra do Piraí - RJ,2012-02-01,2012,2,42,VIVO,700,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
58076,3300407,Barra Mansa,RJ,Rio De Janeiro,Barra Mansa - RJ,2013-04-01,2013,4,265,TIM,2500,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58106,3301850,Guapimirim,RJ,Rio De Janeiro,Guapimirim - RJ,2012-08-01,2012,8,30,CLARO,700,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
58114,3300605,Bom Jesus Do Itabapoana,RJ,Rio De Janeiro,Bom Jesus do Itabapoana - RJ,2013-04-01,2013,4,9,VIVO,700,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58122,3304144,Queimados,RJ,Rio De Janeiro,Queimados - RJ,2012-10-01,2012,10,82,VIVO,700,0,1,1,1,1.998631074606434,5.9986310746064335,9.998631074606434
58130,3300704,Cabo Frio,RJ,Rio De Janeiro,Cabo Frio - RJ,2012-07-01,2012,7,443,VIVO,700,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
58149,3302270,Japeri,RJ,Rio De Janeiro,Japeri - RJ,2012-05-01,2012,5,25,CLARO,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
58157,3300803,Cachoeiras De Macacu,RJ,Rio De Janeiro,Cachoeiras de Macacu - RJ,2015-06-01,2015,6,11,CLARO,2500,0,0,1,1,0.0,3.3347022587268995,7.3347022587268995
58165,3300951,Comendador Levy Gasparian,RJ,Rio De Janeiro,Comendador Levy Gasparian - RJ,2019-10-01,2019,10,1,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
58173,3300902,Cambuci,RJ,Rio De Janeiro,Cambuci - RJ,2022-04-01,2022,4,1,VIVO,700,0,0,0,1,0.0,0.0,0.5010266940451745
58190,3301009,Campos Dos Goytacazes,RJ,Rio De Janeiro,Campos dos Goytacazes - RJ,2012-07-01,2012,7,308,CLARO,700,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
58203,3304524,Rio Das Ostras,RJ,Rio De Janeiro,Rio das Ostras - RJ,2013-06-01,2013,6,414,TIM,2500,0,1,1,1,1.3333333333333333,5.333333333333333,9.333333333333334
58211,3301108,Cantagalo,RJ,Rio De Janeiro,Cantagalo - RJ,2021-06-01,2021,6,7,CLARO,700,0,0,0,1,0.0,0.0,1.3333333333333333
58238,3301207,Carmo,RJ,Rio De Janeiro,Carmo - RJ,2021-06-01,2021,6,3,CLARO,700,0,0,0,1,0.0,0.0,1.3333333333333333
58246,3303955,Pinheiral,RJ,Rio De Janeiro,Pinheiral - RJ,2015-10-01,2015,10,19,CLARO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
58254,3301306,Casimiro De Abreu,RJ,Rio De Janeiro,Casimiro de Abreu - RJ,2017-01-01,2017,1,19,VIVO,2500,0,0,1,1,0.0,1.7467488021902806,5.746748802190281
58262,3301876,Iguaba Grande,RJ,Rio De Janeiro,Iguaba Grande - RJ,2014-04-01,2014,4,27,CLARO,700,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
58270,3301405,Conceição De Macabu,RJ,Rio De Janeiro,Conceição de Macabu - RJ,2015-12-01,2015,12,1,TIM,700,0,0,1,1,0.0,2.833675564681725,6.833675564681725
58289,3304755,São Francisco De Itabapoana,RJ,Rio De Janeiro,São Francisco de Itabapoana - RJ,2013-04-01,2013,4,19,VIVO,2500,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58297,3301504,Cordeiro,RJ,Rio De Janeiro,Cordeiro - RJ,2021-06-01,2021,6,3,CLARO,700,0,0,0,1,0.0,0.0,1.3333333333333333
58300,3300936,Carapebus,RJ,Rio De Janeiro,Carapebus - RJ,2021-04-01,2021,4,6,CLARO,700,0,0,0,1,0.0,0.0,1.5003422313483916
58327,3304110,Porto Real,RJ,Rio De Janeiro,Porto Real - RJ,2012-11-01,2012,11,8,CLARO,700,0,1,1,1,1.9137577002053388,5.9137577002053385,9.91375770020534
58335,3301702,Duque De Caxias,RJ,Rio De Janeiro,Duque de Caxias - RJ,2012-01-01,2012,1,260,TIM,2500,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
58360,3305752,Tanguá,RJ,Rio De Janeiro,Tanguá - RJ,2017-09-01,2017,9,7,VIVO,2500,0,0,1,1,0.0,1.08145106091718,5.08145106091718
58378,3301900,Itaboraí,RJ,Rio De Janeiro,Itaboraí - RJ,2012-06-01,2012,6,90,VIVO,700,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
58394,3302007,Itaguaí,RJ,Rio De Janeiro,Itaguaí - RJ,2012-06-01,2012,6,104,CLARO,700,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
58408,3300233,Armação Dos Búzios,RJ,Rio De Janeiro,Armação dos Búzios - RJ,2013-05-01,2013,5,45,VIVO,700,0,1,1,1,1.4182067077344285,5.418206707734429,9.418206707734429
58416,3302106,Itaocara,RJ,Rio De Janeiro,Itaocara - RJ,2021-06-01,2021,6,3,CLARO,700,0,0,0,1,0.0,0.0,1.3333333333333333
58424,3305554,Seropédica,RJ,Rio De Janeiro,Seropédica - RJ,2012-05-01,2012,5,42,VIVO,700,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
58432,3302205,Itaperuna,RJ,Rio De Janeiro,Itaperuna - RJ,2013-05-01,2013,5,23,CLARO,700,0,1,1,1,1.4182067077344285,5.418206707734429,9.418206707734429
58440,3302254,Itatiaia,RJ,Rio De Janeiro,Itatiaia - RJ,2015-06-01,2015,6,12,CLARO,2500,0,0,1,1,0.0,3.3347022587268995,7.3347022587268995
58467,3302858,Mesquita,RJ,Rio De Janeiro,Mesquita - RJ,2012-02-01,2012,2,59,TIM,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
58475,3302403,Macaé,RJ,Rio De Janeiro,Macaé - RJ,2012-07-01,2012,7,160,VIVO,700,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
58491,3302502,Magé,RJ,Rio De Janeiro,Magé - RJ,2012-06-01,2012,6,65,CLARO,2500,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
58513,3302601,Mangaratiba,RJ,Rio De Janeiro,Mangaratiba - RJ,2013-04-01,2013,4,52,VIVO,700,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58530,3302700,Maricá,RJ,Rio De Janeiro,Maricá - RJ,2013-05-01,2013,5,82,CLARO,2500,0,1,1,1,1.4182067077344285,5.418206707734429,9.418206707734429
58556,3302809,Mendes,RJ,Rio De Janeiro,Mendes - RJ,2020-09-01,2020,9,2,VIVO,700,0,0,0,1,0.0,0.0,2.080766598220397
58572,3302908,Miguel Pereira,RJ,Rio De Janeiro,Miguel Pereira - RJ,2015-11-01,2015,11,9,CLARO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
58599,3303005,Miracema,RJ,Rio De Janeiro,Miracema - RJ,2019-10-01,2019,10,1,VIVO,700,0,0,0,1,0.0,0.0,3.0006844626967832
58637,3303203,Nilópolis,RJ,Rio De Janeiro,Nilópolis - RJ,2012-01-01,2012,1,43,VIVO,700,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
58653,3303302,Niterói,RJ,Rio De Janeiro,Niterói - RJ,2012-06-01,2012,6,441,TIM,2500,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
58670,3303401,Nova Friburgo,RJ,Rio De Janeiro,Nova Friburgo - RJ,2013-04-01,2013,4,542,TIM,2500,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58696,3303500,Nova Iguaçu,RJ,Rio De Janeiro,Nova Iguaçu - RJ,2012-02-01,2012,2,280,VIVO,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
58718,3303609,Paracambi,RJ,Rio De Janeiro,Paracambi - RJ,2013-04-01,2013,4,7,CLARO,2500,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
58734,3303708,Paraíba Do Sul,RJ,Rio De Janeiro,Paraíba do Sul - RJ,2013-01-01,2013,1,11,VIVO,2500,0,1,1,1,1.7467488021902806,5.746748802190281,9.74674880219028
58750,3303807,Paraty,RJ,Rio De Janeiro,Paraty - RJ,2015-05-01,2015,5,51,CLARO,2500,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
58777,3303906,Petrópolis,RJ,Rio De Janeiro,Petrópolis - RJ,2012-01-01,2012,1,184,CLARO,2500,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
58793,3304003,Piraí,RJ,Rio De Janeiro,Piraí - RJ,2017-12-01,2017,12,4,CLARO,2500,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
58831,3304201,Resende,RJ,Rio De Janeiro,Resende - RJ,2013-09-01,2013,9,72,CLARO,2500,0,1,1,1,1.08145106091718,5.08145106091718,9.08145106091718
